review_id,attribute_name,attribute_value
f1ea1b84-c6cd-44cd-a13a-3885d0e2637b,service,high
58d47f6b-0e37-4ae2-b8b5-c9028524c980,ambience,low
58d47f6b-0e37-4ae2-b8b5-c9028524c980,comfort,low
58d47f6b-0e37-4ae2-b8b5-c9028524c980,wifi_speed,medium
58d47f6b-0e37-4ae2-b8b5-c9028524c980,cleanliness,medium
112e5863-f3a1-4cb3-b45a-8a9ee3fc49c2,service,low
112e5863-f3a1-4cb3-b45a-8a9ee3fc49c2,wifi_speed,low
112e5863-f3a1-4cb3-b45a-8a9ee3fc49c2,cleanliness,medium
112e5863-f3a1-4cb3-b45a-8a9ee3fc49c2,comfort,medium
112e5863-f3a1-4cb3-b45a-8a9ee3fc49c2,ambience,high
d6525f3f-685f-4fcc-9d1c-95f9b75836a1,ambience,high
d6525f3f-685f-4fcc-9d1c-95f9b75836a1,service,medium
095b2c82-f1b2-4008-b57b-c4afd1eaf580,ambience,low
095b2c82-f1b2-4008-b57b-c4afd1eaf580,service,high
095b2c82-f1b2-4008-b57b-c4afd1eaf580,cleanliness,medium
095b2c82-f1b2-4008-b57b-c4afd1eaf580,comfort,high
07bce9c3-726f-4572-ac5b-dc2789491be1,service,high
07bce9c3-726f-4572-ac5b-dc2789491be1,cleanliness,medium
07bce9c3-726f-4572-ac5b-dc2789491be1,comfort,medium
07bce9c3-726f-4572-ac5b-dc2789491be1,wifi_speed,high
e509fc7d-67c7-4d35-839c-10a2df2486ad,service,low
e509fc7d-67c7-4d35-839c-10a2df2486ad,comfort,low
e509fc7d-67c7-4d35-839c-10a2df2486ad,ambience,medium
e509fc7d-67c7-4d35-839c-10a2df2486ad,cleanliness,medium
e5cf8f9c-30ee-4a87-8ceb-a67576d9eb70,service,high
e5cf8f9c-30ee-4a87-8ceb-a67576d9eb70,ambience,low
e5cf8f9c-30ee-4a87-8ceb-a67576d9eb70,wifi_speed,high
f7ebe356-b8f6-4d11-8c55-53734ef1d3c2,comfort,medium
f7ebe356-b8f6-4d11-8c55-53734ef1d3c2,ambience,medium
f7ebe356-b8f6-4d11-8c55-53734ef1d3c2,cleanliness,low
f7ebe356-b8f6-4d11-8c55-53734ef1d3c2,wifi_speed,medium
b5e0b8aa-d8c9-4e55-a025-04804a076df4,cleanliness,high
b5e0b8aa-d8c9-4e55-a025-04804a076df4,service,low
b5e0b8aa-d8c9-4e55-a025-04804a076df4,comfort,low
0eb0d82d-7bd3-42a0-9c30-933f21bff0bb,wifi_speed,low
0eb0d82d-7bd3-42a0-9c30-933f21bff0bb,comfort,medium
83eace27-6441-49b2-94de-8b5d379f11ef,ambience,low
83eace27-6441-49b2-94de-8b5d379f11ef,service,medium
f54d5f7f-58f6-47a1-83bb-7b6abd985f59,wifi_speed,low
f54d5f7f-58f6-47a1-83bb-7b6abd985f59,ambience,low
f54d5f7f-58f6-47a1-83bb-7b6abd985f59,comfort,high
3bc222f3-b8b7-46ee-8b18-e17d129ab095,comfort,low
3bc222f3-b8b7-46ee-8b18-e17d129ab095,ambience,low
3bc222f3-b8b7-46ee-8b18-e17d129ab095,cleanliness,high
3bc222f3-b8b7-46ee-8b18-e17d129ab095,service,medium
91b52f84-981d-4a0e-9ebb-9adea415bf75,comfort,low
91b52f84-981d-4a0e-9ebb-9adea415bf75,wifi_speed,high
91b52f84-981d-4a0e-9ebb-9adea415bf75,ambience,medium
91b52f84-981d-4a0e-9ebb-9adea415bf75,cleanliness,medium
a92bd543-4dd7-416f-b47a-4d466f68ab55,wifi_speed,medium
a92bd543-4dd7-416f-b47a-4d466f68ab55,service,medium
f45f7e10-3d87-4f67-82c4-96a940ee31bc,wifi_speed,medium
f45f7e10-3d87-4f67-82c4-96a940ee31bc,cleanliness,low
f45f7e10-3d87-4f67-82c4-96a940ee31bc,service,medium
f45f7e10-3d87-4f67-82c4-96a940ee31bc,ambience,high
8d8ab4b9-b0c9-473c-a800-ef6b8a6fd0a5,comfort,low
8d8ab4b9-b0c9-473c-a800-ef6b8a6fd0a5,ambience,high
db9085ae-32cc-43fb-b6dd-59923ebfd946,wifi_speed,low
db9085ae-32cc-43fb-b6dd-59923ebfd946,cleanliness,low
db9085ae-32cc-43fb-b6dd-59923ebfd946,service,high
db9085ae-32cc-43fb-b6dd-59923ebfd946,comfort,high
db9085ae-32cc-43fb-b6dd-59923ebfd946,ambience,high
2e4589c0-b9c2-4b07-97cb-2a0c61e49e25,comfort,medium
2e4589c0-b9c2-4b07-97cb-2a0c61e49e25,service,low
2e4589c0-b9c2-4b07-97cb-2a0c61e49e25,ambience,low
ca413add-6e62-4a3f-9b23-761226c4e275,cleanliness,low
ca413add-6e62-4a3f-9b23-761226c4e275,wifi_speed,low
ca413add-6e62-4a3f-9b23-761226c4e275,service,high
ca413add-6e62-4a3f-9b23-761226c4e275,comfort,high
5ac3e78d-d779-4de8-9cee-10e5a613498b,cleanliness,low
5ac3e78d-d779-4de8-9cee-10e5a613498b,wifi_speed,medium
5ac3e78d-d779-4de8-9cee-10e5a613498b,ambience,high
2eca312c-e768-4278-ae79-8af0a3017a38,cleanliness,high
2eca312c-e768-4278-ae79-8af0a3017a38,ambience,low
2eca312c-e768-4278-ae79-8af0a3017a38,service,medium
2eca312c-e768-4278-ae79-8af0a3017a38,comfort,high
07a9100b-f005-4167-9d1b-fbd51128a0d6,service,low
07a9100b-f005-4167-9d1b-fbd51128a0d6,cleanliness,low
07a9100b-f005-4167-9d1b-fbd51128a0d6,comfort,high
07a9100b-f005-4167-9d1b-fbd51128a0d6,wifi_speed,medium
07a9100b-f005-4167-9d1b-fbd51128a0d6,ambience,medium
d4b63887-b972-4685-819e-c457f365e929,service,medium
d4b63887-b972-4685-819e-c457f365e929,wifi_speed,medium
d4b63887-b972-4685-819e-c457f365e929,cleanliness,high
d4b63887-b972-4685-819e-c457f365e929,comfort,high
d4b63887-b972-4685-819e-c457f365e929,ambience,high
0afa0c0e-1735-4a58-96eb-51db79bc022d,wifi_speed,high
0afa0c0e-1735-4a58-96eb-51db79bc022d,ambience,high
0afa0c0e-1735-4a58-96eb-51db79bc022d,service,medium
0afa0c0e-1735-4a58-96eb-51db79bc022d,comfort,medium
7343d5ec-9d15-4e43-a657-f0918d78d29a,service,high
7343d5ec-9d15-4e43-a657-f0918d78d29a,ambience,low
274ee9ee-762b-413d-a7a5-99d26460c55a,comfort,medium
274ee9ee-762b-413d-a7a5-99d26460c55a,ambience,high
274ee9ee-762b-413d-a7a5-99d26460c55a,cleanliness,high
4392240e-9aa2-4485-bce7-13e697a9175b,service,high
4392240e-9aa2-4485-bce7-13e697a9175b,comfort,low
edfce423-f9a0-44b3-9bc4-49b24c2e6836,wifi_speed,high
edfce423-f9a0-44b3-9bc4-49b24c2e6836,comfort,medium
cd3247ef-146c-4f51-9197-fe163c10932c,comfort,medium
cd3247ef-146c-4f51-9197-fe163c10932c,wifi_speed,low
cd3247ef-146c-4f51-9197-fe163c10932c,service,medium
3e0a31f4-da29-456f-8d85-9cb97cb174cb,service,high
3e0a31f4-da29-456f-8d85-9cb97cb174cb,comfort,low
3e0a31f4-da29-456f-8d85-9cb97cb174cb,wifi_speed,low
8f0b4825-435e-4948-b2d4-42421ffc29bb,service,low
8f0b4825-435e-4948-b2d4-42421ffc29bb,wifi_speed,medium
262494e2-0abb-426c-8b7f-49dfe6c398ba,comfort,low
262494e2-0abb-426c-8b7f-49dfe6c398ba,wifi_speed,high
fb9c3601-8daf-44d6-ad67-46729cde0329,service,medium
fb9c3601-8daf-44d6-ad67-46729cde0329,cleanliness,low
fb9c3601-8daf-44d6-ad67-46729cde0329,wifi_speed,medium
850c27a6-ce33-47de-9ebc-c31c1febddd7,wifi_speed,medium
850c27a6-ce33-47de-9ebc-c31c1febddd7,service,medium
850c27a6-ce33-47de-9ebc-c31c1febddd7,comfort,low
fca8b29a-5d38-4cf3-aa2a-79762152b753,cleanliness,high
fca8b29a-5d38-4cf3-aa2a-79762152b753,comfort,medium
fca8b29a-5d38-4cf3-aa2a-79762152b753,wifi_speed,medium
fca8b29a-5d38-4cf3-aa2a-79762152b753,ambience,low
fca8b29a-5d38-4cf3-aa2a-79762152b753,service,high
500831f0-56d4-495d-8252-8de9ab8a394a,ambience,high
500831f0-56d4-495d-8252-8de9ab8a394a,service,low
f1919c37-d4a8-439c-9935-43ecc67861e9,comfort,medium
f1919c37-d4a8-439c-9935-43ecc67861e9,service,high
f1919c37-d4a8-439c-9935-43ecc67861e9,cleanliness,high
f1919c37-d4a8-439c-9935-43ecc67861e9,wifi_speed,medium
f1919c37-d4a8-439c-9935-43ecc67861e9,ambience,medium
036dfe21-36e4-4a40-a65c-d8bd1f8d47c7,wifi_speed,medium
036dfe21-36e4-4a40-a65c-d8bd1f8d47c7,ambience,medium
036dfe21-36e4-4a40-a65c-d8bd1f8d47c7,comfort,medium
25d9979b-5a91-4ccb-98ad-28cc25ec8f82,comfort,low
25d9979b-5a91-4ccb-98ad-28cc25ec8f82,cleanliness,low
25d9979b-5a91-4ccb-98ad-28cc25ec8f82,wifi_speed,medium
a69baebd-650b-4799-8eca-8e2b9a7d037b,ambience,medium
a69baebd-650b-4799-8eca-8e2b9a7d037b,service,high
a69baebd-650b-4799-8eca-8e2b9a7d037b,cleanliness,medium
a69baebd-650b-4799-8eca-8e2b9a7d037b,wifi_speed,low
a69baebd-650b-4799-8eca-8e2b9a7d037b,comfort,low
73bb2fc4-68c3-4125-9045-edef57bf34f4,ambience,medium
73bb2fc4-68c3-4125-9045-edef57bf34f4,service,low
73bb2fc4-68c3-4125-9045-edef57bf34f4,wifi_speed,high
73bb2fc4-68c3-4125-9045-edef57bf34f4,cleanliness,medium
73bb2fc4-68c3-4125-9045-edef57bf34f4,comfort,medium
7a7fa533-c97d-4ba0-8871-af9ebfa4b376,wifi_speed,medium
7a7fa533-c97d-4ba0-8871-af9ebfa4b376,ambience,low
7a7fa533-c97d-4ba0-8871-af9ebfa4b376,service,low
7a7fa533-c97d-4ba0-8871-af9ebfa4b376,comfort,high
7a7fa533-c97d-4ba0-8871-af9ebfa4b376,cleanliness,medium
532cf1a6-cf61-441c-895c-02614abcf27d,service,high
532cf1a6-cf61-441c-895c-02614abcf27d,cleanliness,medium
532cf1a6-cf61-441c-895c-02614abcf27d,comfort,high
532cf1a6-cf61-441c-895c-02614abcf27d,wifi_speed,high
7dadce12-cf6e-47e3-b23b-cfe3e05e6936,ambience,medium
7dadce12-cf6e-47e3-b23b-cfe3e05e6936,wifi_speed,low
7dadce12-cf6e-47e3-b23b-cfe3e05e6936,cleanliness,medium
7dadce12-cf6e-47e3-b23b-cfe3e05e6936,service,low
7dadce12-cf6e-47e3-b23b-cfe3e05e6936,comfort,medium
536dbfdf-95f0-440d-b2b6-ef59ec7dbe76,ambience,low
536dbfdf-95f0-440d-b2b6-ef59ec7dbe76,wifi_speed,low
536dbfdf-95f0-440d-b2b6-ef59ec7dbe76,comfort,low
588a9286-e5a6-405c-b9dc-c5e602791ed8,wifi_speed,medium
588a9286-e5a6-405c-b9dc-c5e602791ed8,service,high
588a9286-e5a6-405c-b9dc-c5e602791ed8,ambience,low
1d959227-28a5-4325-a545-4bf3cae93e7c,service,medium
1d959227-28a5-4325-a545-4bf3cae93e7c,ambience,high
1d959227-28a5-4325-a545-4bf3cae93e7c,comfort,low
1d959227-28a5-4325-a545-4bf3cae93e7c,cleanliness,medium
57bd55a3-4fc2-4da2-a702-85f6582cab04,cleanliness,low
57bd55a3-4fc2-4da2-a702-85f6582cab04,comfort,high
57bd55a3-4fc2-4da2-a702-85f6582cab04,ambience,low
57bd55a3-4fc2-4da2-a702-85f6582cab04,service,high
57bd55a3-4fc2-4da2-a702-85f6582cab04,wifi_speed,low
55ea85fc-0c12-4944-a50c-b97a91f0073e,service,high
55ea85fc-0c12-4944-a50c-b97a91f0073e,ambience,high
55ea85fc-0c12-4944-a50c-b97a91f0073e,comfort,high
55ea85fc-0c12-4944-a50c-b97a91f0073e,wifi_speed,low
7d3b9fa1-76c3-45a6-b2d7-0683a48c038b,comfort,high
7d3b9fa1-76c3-45a6-b2d7-0683a48c038b,ambience,medium
7d3b9fa1-76c3-45a6-b2d7-0683a48c038b,service,high
7d3b9fa1-76c3-45a6-b2d7-0683a48c038b,cleanliness,medium
eb87b6dc-9023-48e6-80e5-097b261d4d3e,service,medium
eb87b6dc-9023-48e6-80e5-097b261d4d3e,ambience,low
eb87b6dc-9023-48e6-80e5-097b261d4d3e,cleanliness,high
eb87b6dc-9023-48e6-80e5-097b261d4d3e,wifi_speed,medium
eb87b6dc-9023-48e6-80e5-097b261d4d3e,comfort,low
6670bde2-822a-4f0a-a849-2e0cb7d9cf31,service,medium
6670bde2-822a-4f0a-a849-2e0cb7d9cf31,cleanliness,medium
38a99306-1ed7-45f6-a74f-613b78aa2bfc,comfort,low
38a99306-1ed7-45f6-a74f-613b78aa2bfc,cleanliness,high
38a99306-1ed7-45f6-a74f-613b78aa2bfc,service,high
7428d3e2-648b-48da-9470-af74fd3a61da,comfort,low
7428d3e2-648b-48da-9470-af74fd3a61da,service,high
7428d3e2-648b-48da-9470-af74fd3a61da,ambience,low
416fb818-ee1b-47db-90d2-76be772a77fe,service,high
416fb818-ee1b-47db-90d2-76be772a77fe,wifi_speed,low
416fb818-ee1b-47db-90d2-76be772a77fe,comfort,high
416fb818-ee1b-47db-90d2-76be772a77fe,cleanliness,high
416fb818-ee1b-47db-90d2-76be772a77fe,ambience,high
ef5338bb-dd67-43ba-a137-768d5df6da72,service,high
ef5338bb-dd67-43ba-a137-768d5df6da72,cleanliness,high
ef5338bb-dd67-43ba-a137-768d5df6da72,comfort,low
ef5338bb-dd67-43ba-a137-768d5df6da72,ambience,low
1683e22c-f36e-4f07-adb1-5044dc518781,wifi_speed,low
1683e22c-f36e-4f07-adb1-5044dc518781,comfort,high
36a12c02-1da7-40ea-974a-fddc0ce28bb0,comfort,low
36a12c02-1da7-40ea-974a-fddc0ce28bb0,service,high
36a12c02-1da7-40ea-974a-fddc0ce28bb0,cleanliness,medium
8eb665e2-0e85-497d-8e83-8c2464718ef6,wifi_speed,low
8eb665e2-0e85-497d-8e83-8c2464718ef6,service,low
8eb665e2-0e85-497d-8e83-8c2464718ef6,comfort,high
8eb665e2-0e85-497d-8e83-8c2464718ef6,ambience,low
b60053b0-d5c0-45ab-a38e-2d4007ee93b1,ambience,high
b60053b0-d5c0-45ab-a38e-2d4007ee93b1,comfort,high
b60053b0-d5c0-45ab-a38e-2d4007ee93b1,cleanliness,high
87907622-deae-4e06-b77f-f9a36a99e1a2,service,low
87907622-deae-4e06-b77f-f9a36a99e1a2,ambience,low
87907622-deae-4e06-b77f-f9a36a99e1a2,cleanliness,high
87907622-deae-4e06-b77f-f9a36a99e1a2,comfort,low
503615df-6851-4fd4-8be5-11d12e7aa219,ambience,high
503615df-6851-4fd4-8be5-11d12e7aa219,service,low
aa5e6b4c-043b-4ddf-9e02-7991bff8e77d,ambience,high
aa5e6b4c-043b-4ddf-9e02-7991bff8e77d,service,low
6590fbe6-333c-48f2-b432-555113a3a532,cleanliness,low
6590fbe6-333c-48f2-b432-555113a3a532,ambience,low
6590fbe6-333c-48f2-b432-555113a3a532,wifi_speed,low
6590fbe6-333c-48f2-b432-555113a3a532,service,medium
6590fbe6-333c-48f2-b432-555113a3a532,comfort,high
11b3ab7e-e7c8-4c5a-9255-587045ffca91,ambience,medium
11b3ab7e-e7c8-4c5a-9255-587045ffca91,service,medium
eedf54e3-137a-44b4-9cac-443bb66393ff,comfort,low
eedf54e3-137a-44b4-9cac-443bb66393ff,service,low
eedf54e3-137a-44b4-9cac-443bb66393ff,ambience,high
ba04869a-bee7-4d02-80ec-b1db22ef5635,wifi_speed,high
ba04869a-bee7-4d02-80ec-b1db22ef5635,comfort,high
82cff8f9-9f9f-4271-b3c2-00934f5d6cce,ambience,medium
82cff8f9-9f9f-4271-b3c2-00934f5d6cce,cleanliness,medium
e57d00a0-58ad-4aea-9a36-88ce7291a792,cleanliness,low
e57d00a0-58ad-4aea-9a36-88ce7291a792,ambience,low
e57d00a0-58ad-4aea-9a36-88ce7291a792,service,low
e57d00a0-58ad-4aea-9a36-88ce7291a792,comfort,low
e57d00a0-58ad-4aea-9a36-88ce7291a792,wifi_speed,high
637bdcf1-fe92-4383-a298-1d7fcf349895,cleanliness,medium
637bdcf1-fe92-4383-a298-1d7fcf349895,comfort,medium
637bdcf1-fe92-4383-a298-1d7fcf349895,ambience,medium
996bd578-0928-47e8-ac3a-195ed3dfc28f,comfort,high
996bd578-0928-47e8-ac3a-195ed3dfc28f,service,medium
c8b76a9c-342a-4c18-8e46-0171b87bdd60,ambience,high
c8b76a9c-342a-4c18-8e46-0171b87bdd60,service,medium
e4adeddf-8a6f-4e5e-8185-86c2dfa0801a,wifi_speed,high
e4adeddf-8a6f-4e5e-8185-86c2dfa0801a,service,medium
e4adeddf-8a6f-4e5e-8185-86c2dfa0801a,cleanliness,high
f69c2fbd-0351-4f89-8585-50cbfe19a79e,wifi_speed,high
f69c2fbd-0351-4f89-8585-50cbfe19a79e,comfort,medium
8cf0beac-188b-4664-9737-5dd8e0237bf6,service,high
8cf0beac-188b-4664-9737-5dd8e0237bf6,cleanliness,low
25f91bdc-9eca-4768-99b2-5dcdcb248291,ambience,low
25f91bdc-9eca-4768-99b2-5dcdcb248291,comfort,medium
25f91bdc-9eca-4768-99b2-5dcdcb248291,service,medium
25f91bdc-9eca-4768-99b2-5dcdcb248291,cleanliness,high
207ec679-2092-43c5-873c-7628a93949a4,cleanliness,high
207ec679-2092-43c5-873c-7628a93949a4,service,low
207ec679-2092-43c5-873c-7628a93949a4,comfort,low
207ec679-2092-43c5-873c-7628a93949a4,ambience,high
62801771-24a3-4a85-8147-e1bd873aab5c,ambience,medium
62801771-24a3-4a85-8147-e1bd873aab5c,service,high
62801771-24a3-4a85-8147-e1bd873aab5c,comfort,low
ff946335-c0b5-4950-9004-e8d691d6b8e6,cleanliness,medium
ff946335-c0b5-4950-9004-e8d691d6b8e6,ambience,low
ff946335-c0b5-4950-9004-e8d691d6b8e6,service,medium
ff946335-c0b5-4950-9004-e8d691d6b8e6,comfort,high
ff946335-c0b5-4950-9004-e8d691d6b8e6,wifi_speed,medium
66519d68-0f45-4973-a964-f439af3e52a5,wifi_speed,low
66519d68-0f45-4973-a964-f439af3e52a5,ambience,medium
d1032430-881c-4038-b31a-0f92280de35f,comfort,medium
d1032430-881c-4038-b31a-0f92280de35f,service,low
d1032430-881c-4038-b31a-0f92280de35f,wifi_speed,high
133cbc97-54aa-46bf-bb77-6c7c2735fe08,cleanliness,low
133cbc97-54aa-46bf-bb77-6c7c2735fe08,ambience,high
133cbc97-54aa-46bf-bb77-6c7c2735fe08,comfort,medium
133cbc97-54aa-46bf-bb77-6c7c2735fe08,service,low
61ea6a3d-0260-4295-8cfc-c68c275df897,ambience,medium
61ea6a3d-0260-4295-8cfc-c68c275df897,comfort,medium
61ea6a3d-0260-4295-8cfc-c68c275df897,cleanliness,high
61ea6a3d-0260-4295-8cfc-c68c275df897,service,high
138cdc7b-476b-420d-a814-2286f374e578,cleanliness,medium
138cdc7b-476b-420d-a814-2286f374e578,comfort,high
3924f77f-2cb4-425b-8c79-3efdd2b47fb1,wifi_speed,low
3924f77f-2cb4-425b-8c79-3efdd2b47fb1,service,high
3924f77f-2cb4-425b-8c79-3efdd2b47fb1,cleanliness,high
3924f77f-2cb4-425b-8c79-3efdd2b47fb1,comfort,high
8d99b08c-3266-4b4b-96d3-92ca77291abc,comfort,high
8d99b08c-3266-4b4b-96d3-92ca77291abc,cleanliness,low
8d99b08c-3266-4b4b-96d3-92ca77291abc,ambience,high
8d99b08c-3266-4b4b-96d3-92ca77291abc,wifi_speed,high
e0a82289-fa7e-48fc-a18e-f72947ee761c,comfort,high
e0a82289-fa7e-48fc-a18e-f72947ee761c,service,high
e0a82289-fa7e-48fc-a18e-f72947ee761c,wifi_speed,high
5680205c-3976-4015-8006-07a28782c655,service,medium
5680205c-3976-4015-8006-07a28782c655,ambience,low
5680205c-3976-4015-8006-07a28782c655,cleanliness,high
5680205c-3976-4015-8006-07a28782c655,comfort,medium
679b7c6e-750f-4f4c-be2f-c148dc46fa9a,comfort,low
679b7c6e-750f-4f4c-be2f-c148dc46fa9a,wifi_speed,low
ce6a31e8-2d80-4142-b04a-50d19b416624,comfort,high
ce6a31e8-2d80-4142-b04a-50d19b416624,wifi_speed,high
ce6a31e8-2d80-4142-b04a-50d19b416624,cleanliness,low
ce6a31e8-2d80-4142-b04a-50d19b416624,service,low
0b4d0b4f-2723-49b4-b297-c8d86d6fb78b,service,medium
0b4d0b4f-2723-49b4-b297-c8d86d6fb78b,wifi_speed,high
0b4d0b4f-2723-49b4-b297-c8d86d6fb78b,ambience,high
0b4d0b4f-2723-49b4-b297-c8d86d6fb78b,cleanliness,high
7b2b3364-89d4-4afd-a93f-751ae0809fff,ambience,high
7b2b3364-89d4-4afd-a93f-751ae0809fff,wifi_speed,high
7b2b3364-89d4-4afd-a93f-751ae0809fff,service,low
7b2b3364-89d4-4afd-a93f-751ae0809fff,cleanliness,medium
7b2b3364-89d4-4afd-a93f-751ae0809fff,comfort,medium
2c991477-e6cf-454b-96a6-4f19acc3b22f,cleanliness,high
2c991477-e6cf-454b-96a6-4f19acc3b22f,wifi_speed,high
32641190-0485-485e-ab6a-1493deaeacf2,wifi_speed,medium
32641190-0485-485e-ab6a-1493deaeacf2,ambience,medium
32641190-0485-485e-ab6a-1493deaeacf2,service,high
32641190-0485-485e-ab6a-1493deaeacf2,cleanliness,high
6bddaa76-666a-4e5d-877e-653009afbc94,cleanliness,low
6bddaa76-666a-4e5d-877e-653009afbc94,ambience,high
6bddaa76-666a-4e5d-877e-653009afbc94,service,medium
6bddaa76-666a-4e5d-877e-653009afbc94,wifi_speed,medium
6bddaa76-666a-4e5d-877e-653009afbc94,comfort,low
a16457d7-6451-432a-8fb1-ba4ac2dc9ac1,comfort,medium
a16457d7-6451-432a-8fb1-ba4ac2dc9ac1,ambience,high
3d56f185-770b-4c9a-91ed-e3262a5d1361,wifi_speed,high
3d56f185-770b-4c9a-91ed-e3262a5d1361,comfort,high
3d56f185-770b-4c9a-91ed-e3262a5d1361,ambience,medium
3d56f185-770b-4c9a-91ed-e3262a5d1361,service,low
eaa7971c-3cef-4d90-974a-ec1f710de8a4,comfort,low
eaa7971c-3cef-4d90-974a-ec1f710de8a4,ambience,medium
eaa7971c-3cef-4d90-974a-ec1f710de8a4,wifi_speed,high
319976be-03bb-4446-96dd-4bb677bd4ed5,ambience,medium
319976be-03bb-4446-96dd-4bb677bd4ed5,wifi_speed,low
319976be-03bb-4446-96dd-4bb677bd4ed5,cleanliness,medium
1ab566f1-8331-4f4e-9459-8f46a8f0941a,cleanliness,low
1ab566f1-8331-4f4e-9459-8f46a8f0941a,comfort,low
1ab566f1-8331-4f4e-9459-8f46a8f0941a,service,medium
74259466-5df6-4f02-ae3c-d16b1465f315,comfort,medium
74259466-5df6-4f02-ae3c-d16b1465f315,wifi_speed,low
3ce0df6c-420e-4dc2-9cb1-47526b5212f2,cleanliness,high
3ce0df6c-420e-4dc2-9cb1-47526b5212f2,wifi_speed,low
3ce0df6c-420e-4dc2-9cb1-47526b5212f2,comfort,high
9994f59f-67d2-43c3-8277-2731af3c1b55,comfort,low
9994f59f-67d2-43c3-8277-2731af3c1b55,ambience,high
9994f59f-67d2-43c3-8277-2731af3c1b55,wifi_speed,high
9994f59f-67d2-43c3-8277-2731af3c1b55,cleanliness,low
9994f59f-67d2-43c3-8277-2731af3c1b55,service,medium
cd6d0b41-b20e-4c17-8ac0-39a7f4a8be15,comfort,low
cd6d0b41-b20e-4c17-8ac0-39a7f4a8be15,wifi_speed,medium
cd6d0b41-b20e-4c17-8ac0-39a7f4a8be15,service,high
cd6d0b41-b20e-4c17-8ac0-39a7f4a8be15,ambience,low
3c5fbae6-84e5-4ccb-8f58-888c95f2ceb3,service,high
3c5fbae6-84e5-4ccb-8f58-888c95f2ceb3,cleanliness,low
3c5fbae6-84e5-4ccb-8f58-888c95f2ceb3,wifi_speed,high
4e952deb-4d64-435f-82e2-3419ed9642ca,cleanliness,medium
4e952deb-4d64-435f-82e2-3419ed9642ca,comfort,low
4e952deb-4d64-435f-82e2-3419ed9642ca,ambience,low
2ff82cd5-c832-4b7f-8437-4e4122d1454d,ambience,high
2ff82cd5-c832-4b7f-8437-4e4122d1454d,cleanliness,high
f97f4c4b-e8b6-4786-8230-9f7e5c78a9e7,cleanliness,high
f97f4c4b-e8b6-4786-8230-9f7e5c78a9e7,service,medium
f97f4c4b-e8b6-4786-8230-9f7e5c78a9e7,ambience,medium
e4c34efa-60c9-4eca-a2c7-5f4a88c4366d,wifi_speed,low
e4c34efa-60c9-4eca-a2c7-5f4a88c4366d,ambience,low
edad3986-3e1a-4838-84d8-c9c484f5bbac,wifi_speed,medium
edad3986-3e1a-4838-84d8-c9c484f5bbac,ambience,low
edad3986-3e1a-4838-84d8-c9c484f5bbac,service,low
edad3986-3e1a-4838-84d8-c9c484f5bbac,cleanliness,high
edad3986-3e1a-4838-84d8-c9c484f5bbac,comfort,low
2a950904-5ae1-4a0b-8138-9a0234e9dfe0,comfort,high
2a950904-5ae1-4a0b-8138-9a0234e9dfe0,wifi_speed,low
c7690821-df5f-497a-9be0-22a2630665d3,wifi_speed,high
c7690821-df5f-497a-9be0-22a2630665d3,comfort,medium
f7901df2-c7fc-4175-a2c5-9d5e25c4479f,comfort,high
f7901df2-c7fc-4175-a2c5-9d5e25c4479f,service,high
f7901df2-c7fc-4175-a2c5-9d5e25c4479f,wifi_speed,high
f7901df2-c7fc-4175-a2c5-9d5e25c4479f,cleanliness,high
44df2e71-4b14-441f-92be-278919740c3f,ambience,high
44df2e71-4b14-441f-92be-278919740c3f,comfort,high
44df2e71-4b14-441f-92be-278919740c3f,service,high
44df2e71-4b14-441f-92be-278919740c3f,wifi_speed,medium
44df2e71-4b14-441f-92be-278919740c3f,cleanliness,low
07953062-f20d-4564-a71f-fe8d664d392b,service,medium
07953062-f20d-4564-a71f-fe8d664d392b,ambience,low
83760aff-7e7b-4cd9-b871-2dba5f7a6b84,wifi_speed,medium
83760aff-7e7b-4cd9-b871-2dba5f7a6b84,ambience,medium
83760aff-7e7b-4cd9-b871-2dba5f7a6b84,service,medium
83760aff-7e7b-4cd9-b871-2dba5f7a6b84,cleanliness,low
8af32f12-c1ef-48bc-a81e-83af4a8b2079,service,low
8af32f12-c1ef-48bc-a81e-83af4a8b2079,wifi_speed,medium
8af32f12-c1ef-48bc-a81e-83af4a8b2079,comfort,medium
8af32f12-c1ef-48bc-a81e-83af4a8b2079,ambience,low
ed5a7e7f-9585-43fc-96d7-f302dc4d7de2,service,high
ed5a7e7f-9585-43fc-96d7-f302dc4d7de2,comfort,high
ed5a7e7f-9585-43fc-96d7-f302dc4d7de2,ambience,medium
ed5a7e7f-9585-43fc-96d7-f302dc4d7de2,cleanliness,medium
a1bfcf64-0152-43db-8c31-51558355d91f,ambience,low
a1bfcf64-0152-43db-8c31-51558355d91f,comfort,high
7efcc066-50ce-4195-a553-af8faa4255e5,cleanliness,medium
7efcc066-50ce-4195-a553-af8faa4255e5,ambience,medium
7efcc066-50ce-4195-a553-af8faa4255e5,service,medium
7efcc066-50ce-4195-a553-af8faa4255e5,comfort,low
4c2239f1-b7b8-4dc0-9a08-91d70aa13a25,wifi_speed,low
4c2239f1-b7b8-4dc0-9a08-91d70aa13a25,ambience,low
4c2239f1-b7b8-4dc0-9a08-91d70aa13a25,cleanliness,high
9bb1cab5-4ba5-4e17-8af1-faa86aa74123,ambience,high
9bb1cab5-4ba5-4e17-8af1-faa86aa74123,comfort,medium
