wifi_spot_id,wifi_spot_name,wifi_spot_latitude,wifi_spot_longitude,wifi_spot_description,wifi_spot_air_conditioning,wifi_spot_child_friendly,wifi_spot_covered_area,wifi_spot_crowded,wifi_spot_disabled_access,wifi_spot_good_view,wifi_spot_noise_level,wifi_spot_signal_strength,wifi_spot_wifi_quality,wifi_spot_bandwidth_limitations,wifi_spot_location_type,wifi_spot_management,wifi_spot_available_power_outlets,wifi_spot_charging_stations,wifi_spot_pet_friendly,wifi_spot_food_options,wifi_spot_drink_options,wifi_spot_restrooms_available,wifi_spot_parking_availability,wifi_spot_user_id,wifi_spot_create_date_time,wifi_spot_address_line_1,wifi_spot_address_line_2,wifi_spot_address_city,wifi_spot_address_district,wifi_spot_address_country,wifi_spot_address_zip_code
24b11609-1637-45b2-b5da-6d502619cf51,Leal Pinheiro Lda.,-24.8947415,169.973071,Corporis similique neque.,True,True,True,False,False,True,1,1,0,False,6,0,False,False,False,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-07-17 04:30:18,Rua de Baptista, 48,,Portalegre,Beja,Zimbabué,0114-353
e1e8dc7d-aac8-4eef-9599-02a7437d0c01,Paiva,55.4993975,101.846398,Expedita hic iste velit rem.,True,False,False,True,True,False,2,0,2,False,2,1,True,False,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-05-27 20:15:07,Avenida Margarida Teixeira, 28,,Lagos,Viseu,Gibraltar,9714-174
71929269-02fd-4a42-a057-8077260e8eda,Santos Gonçalves Lda.,-84.185631,-115.367421,Alias neque labore modi illo.,True,False,True,False,True,True,0,1,2,True,4,1,False,False,True,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-10-17 20:32:57,Praça Pinto, 28,,Moura,Portalegre,Tokelau,4945-464
9d6712d3-827c-447c-a227-da916394549d,Cruz,55.504970,107.657784,Quaerat reiciendis dicta sint blanditiis.,True,False,False,False,False,False,0,2,1,True,4,0,False,False,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-01-09 10:11:41,R. Oliveira, 33,,Ribeira Grande,Bragança,Ilha Norfolk,6606-363
45125e6f-5b4b-4e7e-88f0-35c0bc60cd14,Magalhães,34.143961,168.707668,Ut quam quasi pariatur eaque inventore.,False,True,False,True,False,True,1,0,1,False,2,2,False,True,False,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-05-07 06:46:42,Praça do Lagarteiro, 55,,Sacavém,Évora,Somália,4728-352
d3072f0f-3138-4ca7-a320-2dc92b6aa67a,Cunha S/A,-10.1640945,160.183915,Quas illum ipsa soluta quidem fugit.,True,True,True,True,False,True,2,2,2,False,2,0,False,True,True,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-09-11 18:26:25,Praça do Mar, 85,,Santa Maria da Feira,Braga,Gronelândia,8261-459
4b81040e-19cd-4df3-9922-2e7d5b2d12c3,Mendes S/A,-59.5373155,-112.142367,Neque adipisci libero beatae.,False,True,False,True,False,False,1,2,0,True,6,1,False,False,False,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-05-07 11:31:02,Largo Martins, 619,,Abrantes,Coimbra,Ilhas Virgens Britânicas,5655-403
ef591812-d202-4af7-bd92-f8ba1cfb6d81,Morais,41.3810185,-143.077959,Neque veritatis ipsum hic aut quaerat.,False,False,False,True,True,True,2,2,1,True,3,1,True,False,True,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-03-28 23:00:02,Largo Kévim Andrade, S/N,,Vila Nova de Santo André,Viana do Castelo,União Europeia,9490-541
ea2123c7-ccee-45ca-90d1-19e8cf86b6c6,Lopes,34.1392085,-164.513938,Quo earum ipsa architecto mollitia dicta maxime.,True,True,False,True,False,True,2,2,0,True,3,0,False,False,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-12-23 06:05:24,Travessa do Carrasco, 66,,Seia,Porto,Palau,0670-935
1288addf-89a9-4db7-bae1-70ee1cbbd212,Alves S.A.,1.383089,35.427283,Provident pariatur non quo earum provident.,True,False,False,False,False,False,2,2,1,True,5,0,False,False,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-04-16 17:29:47,Largo de Freitas, 6,,Montemor-o-Novo,Guarda,Equador,7233-455
6e8b402b-ad25-4435-8c41-e3c15318d37c,Machado,-78.7925795,111.419337,Eaque minima ex recusandae non.,True,True,False,True,False,True,2,0,2,False,0,2,False,True,True,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-09-08 18:42:41,Avenida Lourenço, 3,,Santa Comba Dão,Beja,Santa Helena,1863-484
ca1ecb0a-e0c1-49bf-b39c-687ed637514e,Faria S.A.,-58.764016,-80.901121,Dicta vel accusamus occaecati quas.,True,True,True,True,False,True,2,0,1,False,0,2,True,False,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-11-28 13:04:40,Avenida Cruz, 39,,Leiria,Castelo Branco,Coral Sea Islands,4118-338
7965ee26-e21e-422d-8219-dcb4b7dc6279,Mota,85.741296,44.792741,Quis possimus at magni optio laudantium.,False,False,True,True,False,False,1,2,0,False,0,0,True,True,True,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-05-24 02:49:07,Av Lopes, 9,,Agualva-Cacém,Évora,Arctic Ocean,9883-136
86cf5110-de7d-45be-9fca-b2423afa19bd,Araújo Matos e Filhos,-53.4506275,27.448849,Doloribus quam ex dolorum.,True,False,False,True,True,True,2,1,1,True,0,1,False,True,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-12-16 10:57:57,R. de Oliveira, 32,,Valbom,Faro,Arábia Saudita,9712-431
5aad9bf0-69eb-421d-8ee2-868eec3528d3,Esteves,81.926009,168.314422,Dolorem vero asperiores dolor ab aspernatur.,False,False,True,False,False,False,3,1,1,False,4,1,True,False,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-02-07 19:45:23,Largo de Campolide, 23,,Estremoz,Évora,Ucrânia,0264-588
5b14ede9-5d4a-483d-8580-8a312b9c929b,Mendes,47.284162,122.161176,Est illum quidem reprehenderit.,False,True,False,True,False,True,0,2,2,True,0,0,True,False,False,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-09-29 12:36:51,R. Mia Araújo, 86,,Câmara de Lobos,Castelo Branco,São Vicente e Granadinas,8461-635
92be266a-4a45-4424-bf58-603a5c1b2f79,Nascimento S/A,39.328064,-49.391383,Minima ipsam facilis sapiente odio veritatis ea.,True,True,True,True,False,True,0,1,1,True,1,0,False,True,True,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-02-19 02:40:03,Travessa Salomé Mendes, 78,,Vila Nova de Gaia,Guarda,Tonga,1751-188
45bf3130-3b2d-4526-bf40-ffd704bd39e5,Reis,-57.416270,85.819486,Accusamus debitis nisi eum debitis minus totam.,True,False,False,True,True,False,0,2,0,True,4,2,True,False,False,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-03-20 20:54:04,Praça Ferreira, 54,,Póvoa de Santa Iria,Évora,Ilha Norfolk,0768-227
fa2763f9-bf50-42ab-a989-2f2a05d176d8,Pinho e Filhos,26.3448235,92.934315,Optio inventore velit non.,True,False,False,False,True,True,3,2,1,True,4,0,True,True,True,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-08-16 04:59:40,Travessa Álvaro Branco, 1,,Angra do Heroísmo,Viana do Castelo,Wake Island,1473-573
e00bc31a-8c17-4481-9d0b-d4d1e2cf1040,Reis,7.580068,179.222870,Ipsa veritatis quis soluta cum.,True,False,True,False,False,True,0,2,1,True,0,2,True,False,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-10-01 22:23:49,Alameda de Lima, 5,,Valongo,Setúbal,Svalbard e Jan Mayen,5779-706
8b11deb2-9996-4d01-bb7a-f15b2edcbafd,Mota,-3.082085,-53.491745,Earum quos nihil illo.,True,True,True,False,True,False,3,1,2,False,6,0,False,False,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-04-12 21:29:38,Alameda Martins, 22,,Valpaços,Aveiro,Antígua e Barbuda,6485-936
2802677b-a371-4528-8192-fa779482ef0d,Anjos,-77.8617415,87.802195,Iusto corporis consequatur iusto quo neque.,True,False,True,False,False,False,3,2,2,True,1,0,True,False,False,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-09-17 18:13:38,R. Araújo, S/N,,Santiago do Cacém,Faro,Zâmbia,4861-917
1526bfcc-cfaa-42b6-8281-6b290409af3e,Morais,-53.3767895,-133.385821,Iusto hic ullam asperiores ab dolore nemo.,True,True,True,False,True,False,0,2,2,False,4,2,True,False,True,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-04-09 12:41:59,Praça Carlos Brito, 1,,Caniço,Vila Real,Jamaica,6283-618
2fbdd83e-a3ed-48c6-a679-8c7fbb2d1754,Fernandes,7.879487,-45.275512,Expedita asperiores modi recusandae.,True,True,False,True,False,False,0,2,0,False,5,1,True,True,True,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-08-30 04:28:31,Largo de Viterbo de Campos, 24,,Felgueiras,Vila Real,Cazaquistão,4289-900
c29e9065-2d2d-418e-a102-606ee0b16cc1,Vicente S.A.,-16.988107,-33.091698,Eius hic quam perspiciatis.,False,False,True,True,True,True,2,2,1,True,2,0,False,False,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-04-12 11:56:26,Travessa do Castelo, 3,,Tomar,Porto,Finlândia,2210-897
a41e47a5-f8d5-4eb7-9e3a-1dd8f22330ed,Nunes,79.6514205,-7.723144,Hic qui omnis rerum corporis ducimus quas.,True,False,True,True,False,True,1,1,1,True,5,1,False,True,True,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-05-17 14:47:10,Rua Salomé Ramos, 63,,Montijo,Castelo Branco,Granada,2901-865
9a59305d-8862-42df-9728-1b04f69a4913,Neves Rodrigues e Filhos,-16.812301,-70.776068,Omnis nam laboriosam hic.,False,True,True,False,False,True,3,2,0,False,0,2,True,False,False,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-12-07 15:57:58,R. de Macedo, 133,,Beja,Setúbal,Catar,0344-810
1af09e7b-eb59-4148-adf8-9bd00bc7d91b,Pinheiro,-56.4585145,-166.543238,Dignissimos tempore dolores officia eligendi.,True,True,True,False,True,True,1,2,1,False,5,1,False,False,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-12-10 03:27:14,Rua Miranda, S/N,,Almada,Portalegre,Jan Mayen,7184-366
51827521-8cff-4f90-a1fe-8fdfb6e2fc6c,Gonçalves e Filhos,-82.918750,-20.814811,Inventore neque atque id pariatur quas.,False,False,False,True,False,False,3,2,1,True,3,0,True,True,True,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-07-02 12:17:21,R. Benjamim Silva, 28,,Peso da Régua,Beja,São Tomé e Príncipe,4951-580
3c5131b8-481a-4400-a74a-14af24833373,Soares Martins Lda.,48.070719,68.622430,Esse id fugiat nihil pariatur ea eos inventore.,True,False,False,False,True,True,3,2,2,True,5,2,False,False,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-01-20 21:31:32,Largo Fabiana Araújo, 410,,Odivelas,Viana do Castelo,Vietname,4026-678
8ef7f238-0e38-4900-a982-04a5510a4f41,Andrade S/A,9.6980565,-86.571704,Temporibus officiis natus saepe sint.,False,False,False,False,False,False,2,1,0,True,4,2,False,False,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-02-04 10:34:46,Rua do Dr. Jaime Cortesão, 86,,Bragança,Lisboa,Nigéria,1075-122
f50d130b-2918-4664-9bd8-c0f135d5d93c,Silva Azevedo Lda.,31.7990715,75.813860,Delectus doloremque sed unde explicabo.,True,False,True,True,False,True,2,0,0,False,4,1,True,True,True,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-03-28 16:53:51,Praça Adriana Nunes, 71,,Gondomar,Coimbra,São Vicente e Granadinas,5243-338
5a0b707f-eb00-4fd9-9159-873cf95c2aeb,Jesus S/A,26.566136,-177.651027,Quaerat quam vel veniam.,False,True,False,False,True,False,1,2,2,True,4,0,False,False,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-01-23 02:54:38,R. Amélia Henriques, 84,,Mêda,Viseu,Panamá,5189-777
e53af392-359f-4caa-b82c-e5e7b7224a6d,Assunção e Filhos,-49.8381395,-23.190552,Quidem ipsam eligendi asperiores assumenda.,True,False,False,False,False,True,3,1,2,True,6,0,True,False,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-07-25 17:25:18,Av de Esteves, S/N,,Sintra,Vila Real,Uruguai,2882-738
a6220811-36d3-4c54-9b3d-ae848d2cc7be,Correia S/A,82.5443445,61.741258,Suscipit asperiores sapiente.,True,True,False,True,True,True,0,0,0,False,1,2,True,True,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-03-21 21:07:59,Largo Nunes, 91,,Ermesinde,Porto,Butão,6012-769
0d05780e-071e-4bf9-9271-683827d093aa,Freitas,-39.1466435,-150.077669,Possimus atque assumenda quis enim quam.,False,True,False,True,True,True,3,0,2,False,3,0,True,True,True,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-03-26 18:04:17,Travessa Leal, 89,,Mealhada,Setúbal,Indian Ocean,0188-124
651c947b-0ab9-406f-9969-45e943889479,Vicente Marques Lda.,-17.7105905,-50.225475,Inventore fuga perferendis aperiam.,False,True,True,True,False,True,0,1,1,False,3,1,True,True,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-09-03 14:54:59,Alameda de Melo, 9,,Miranda do Douro,Évora,Bósnia e Herzegovina,6572-100
46d20631-1485-489e-ab10-57cf2e4dd61e,Baptista,53.648032,100.466869,Saepe ab eaque neque.,True,False,False,True,False,True,0,0,1,True,4,1,True,True,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-03-18 23:51:01,Avenida Vicente, 74,,Caniço,Coimbra,Zâmbia,9259-458
0d2939b8-36a4-416f-b07c-1ad454466de1,Rocha Lda.,-43.579246,73.708572,Esse explicabo assumenda nemo voluptatum.,True,False,True,True,False,False,2,2,2,False,3,2,True,True,True,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-11-26 07:21:15,Largo Constança Fernandes, 30,,Sintra,Braga,Polinésia Francesa,0432-698
e65b0aa9-6614-48b1-98c1-d3341c2a3b1a,Rocha,-82.8429925,-0.252085,Recusandae vel odit totam. Explicabo rem fugiat.,False,True,True,True,False,True,0,2,1,False,5,1,True,False,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-10-23 21:56:34,Travessa Machado, 91,,Ovar,Portalegre,Gana,4669-271
7294bf29-528d-45c1-8b73-c4360f9205ff,Vicente,-76.4940975,-73.915657,Fugit vel deserunt ad nostrum officia accusamus.,False,True,False,False,False,False,3,0,1,True,2,2,True,False,True,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-12-06 23:41:51,R. Valente, 27,,Lagos,Évora,Japão,0868-884
ece8229c-5519-4f31-8981-0d100ccad58d,Oliveira,-3.4098055,164.382354,Et sint sed.,False,False,True,True,False,False,1,2,1,True,0,0,True,False,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-09-07 22:25:58,Alameda Melo, 77,,Valongo,Guarda,Aruba,6198-659
357a5376-789a-45b7-b962-391da9992042,Maia,84.239056,9.344355,Necessitatibus voluptates itaque sapiente.,True,True,True,True,True,True,3,1,0,False,0,0,False,False,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-01-11 16:41:20,Travessa Henriques, S/N,,Marinha Grande,Bragança,Israel,2175-168
fa714301-ed91-4189-870c-26cde1424128,Melo,-43.5961465,-15.452862,Neque laudantium cupiditate necessitatibus.,False,True,False,False,False,False,3,1,2,False,4,1,True,True,False,True,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-11-01 22:33:53,Travessa Dinis Sousa, 28,,Gafanha da Nazaré,Aveiro,Islândia,1364-048
2739676e-07b9-430a-97b1-b2a0f4bbe2b0,Nunes,44.761471,-172.493838,Quis molestiae expedita vero tenetur sunt quia.,True,False,False,True,True,True,3,0,2,False,6,1,False,True,True,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-04-12 07:59:29,Avenida Diogo Garcia, 9,,Seixal,Viana do Castelo,União Europeia,6108-345
45fa0aed-3ed9-406b-9204-5940a6086707,Neves Andrade Lda.,79.3364745,-20.986982,Quos error consequuntur.,True,False,False,True,False,True,3,2,0,True,2,0,False,True,True,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-10-20 03:40:30,Avenida de Miranda, S/N,,Oliveira do Hospital,Faro,Bermudas,6423-152
459ccd8f-baf9-4894-b031-4d8088e74c07,Batista S/A,78.791395,-143.207621,Nostrum accusantium numquam occaecati.,True,True,False,True,False,False,0,2,1,True,5,1,True,True,False,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-04-23 17:06:52,Travessa Gaspar, 21,,Silves,Vila Real,Salvador,1791-682
49b39bce-0eb4-4c51-81a7-112ec59bc8b7,Nunes,65.2826835,133.191356,Sed soluta mollitia atque. Rem aut eveniet.,False,False,False,False,True,True,0,0,2,False,6,0,False,False,True,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-08-28 16:07:01,R. Edgar Azevedo, 8,,Tomar,Vila Real,Peru,8416-489
a94c8f2c-61a1-4f1a-9041-b54a7fd36dcb,Machado,-14.034507,-39.205354,Quis magnam totam tempore laudantium.,True,True,False,True,True,True,1,2,1,True,3,2,False,True,True,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-02-25 20:23:26,Praça do Calhau, 4,,Amora,Santarém,Jamaica,2853-284
2dc3f75c-044d-48de-a315-c6d965ac3d48,Guerreiro Lda.,-6.872134,-63.056489,Quo illo aut aperiam maiores quam eius.,True,False,True,False,True,True,1,2,0,False,1,0,False,True,True,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-11-01 00:57:27,Av de Matias, 320,,Vila Nova de Santo André,Portalegre,Equador,5737-882
b42d9640-9432-45df-8a6e-d835fd3e9e5f,Lourenço Ribeiro S/A,-25.2768525,72.850337,Quisquam est unde facilis quisquam adipisci cum.,False,True,True,False,True,False,0,2,2,True,6,0,True,False,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-01-23 06:39:21,R. Campolide, 39,,Gouveia,Évora,Sérvia,0572-264
2ba17248-de9b-4a54-bde7-a3f947cc941f,Neves S.A.,-74.3363105,117.965602,Ipsam nobis nihil doloremque totam quis ex.,False,True,False,True,False,False,1,1,0,True,0,0,True,True,True,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-11-12 05:45:03,Alameda Renata Rodrigues, 88,,Rio Maior,Évora,Finlândia,4400-984
549774a0-1402-4cde-8d63-17fab7b480e1,Pinho S.A.,20.6550395,100.254980,Odit ad nihil inventore sint.,True,True,True,False,False,False,1,0,0,True,3,0,False,True,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-09-14 17:00:50,Praça Azevedo, 558,,Angra do Heroísmo,Aveiro,Etiópia,5624-409
fb68dc91-f335-4133-b1fb-b691d5f93042,Santos Lda.,-74.5351005,-75.440997,Vitae itaque velit ipsa quos dolore quaerat.,True,True,True,False,True,False,3,0,2,False,6,2,False,False,True,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-01-29 06:25:24,Travessa Kevin Borges, 72,,Covilhã,Viana do Castelo,Espanha,1677-296
95bf61fa-32ef-43a0-b6e4-9f1f494b56f0,Pinho S/A,58.171285,80.940332,Sequi similique at. In veritatis nobis earum.,False,False,False,False,True,True,3,2,1,False,1,2,False,False,True,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-10-26 01:00:36,Rua dos Escaleres, 542,,Castelo Branco,Setúbal,Guiné-Bissau,8198-327
65db1955-6b99-482c-bd16-feea020b9bbc,Baptista e Filhos,59.6446465,-60.218296,At consequuntur iure architecto id debitis.,True,False,False,False,False,True,1,0,0,True,5,2,True,True,False,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-10-31 07:07:33,Largo de Pinto, 206,,Coimbra,Faro,Belize,7109-335
f7a9887f-9524-4a93-addf-a2fbb00af801,Anjos,-48.4510505,-29.957700,Dolores iusto facilis modi quas cum quo quis.,True,False,True,True,False,False,1,2,0,False,2,1,False,False,False,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-07-06 22:24:55,Alameda Beatriz Loureiro, 50,,Vila Nova de Santo André,Faro,Islândia,7038-952
0b76e447-5d60-4a51-abd7-c206b2921b43,Macedo,-20.6678685,-38.981334,Tenetur ipsa minus dolores.,False,False,False,True,False,False,2,2,2,True,6,2,False,False,False,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-11-14 16:05:48,Praça do Adro, 88,,Ponte de Sor,Lisboa,Laos,0985-438
e044ec3e-cb6a-4edf-b913-06c0ed1d5a22,Azevedo,10.207047,134.290032,Error rem eos voluptas incidunt.,True,True,True,True,True,False,2,0,2,False,6,2,False,False,True,True,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-04-13 12:17:34,Travessa de Miranda, 7,,Gafanha da Nazaré,Évora,Micronésia,6002-667
765083db-d3b3-4c81-9916-25b266a0f5a8,Araújo Lda.,-60.8926615,-123.550788,Doloremque eos non. Veritatis rerum est ipsam.,False,True,True,False,False,True,1,0,1,False,0,1,False,False,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-01-23 19:25:26,Largo de Santos, 8,,Vila do Conde,Beja,Spratly Islands,8934-473
35415def-cbfa-4074-bea2-866582a8c7a4,Marques,14.3516665,1.874479,Explicabo vel repellat commodi et fugiat esse.,False,True,False,False,True,True,2,0,0,False,1,0,False,False,True,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-05-13 17:26:50,Alameda Petra Brito, 950,,Valbom,Braga,Guame,6427-966
e6abec55-c08f-41f9-8bde-70eda27dfb74,Pinheiro,-12.623493,142.745808,Ipsa nemo qui pariatur asperiores laborum.,False,False,True,False,True,True,1,1,0,True,4,1,False,False,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-02-16 14:43:58,Rua Alícia Araújo, 14,,Ponta Delgada,Viana do Castelo,Líbia,7653-676
13b38724-e6b2-4e99-a4ac-a7d1e2fe9ab1,Loureiro,14.841495,7.675599,Adipisci provident rerum libero dolorem.,False,False,False,False,True,True,0,0,1,True,4,0,False,True,False,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-07-12 20:37:15,Travessa Domingues, 68,,Estremoz,Porto,Camarões,1419-411
2302dc12-1da4-44eb-94e7-850c66ce4bbd,Carneiro,30.423286,33.032848,Molestias tenetur aliquid distinctio.,True,False,False,False,False,False,2,0,0,False,0,0,True,False,True,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-08-22 10:39:28,Travessa de Faria, 907,,Peniche,Faro,Índia,2006-371
3c99d129-74cc-44ba-95fb-a31a40c87b43,Fonseca Lda.,-78.011238,82.665100,Incidunt nam excepturi rerum.,True,True,True,True,False,True,0,1,2,False,6,1,True,False,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-07-16 16:31:39,Alameda Futebol Clube do Porto, S/N,,Vizela,Portalegre,Papua-Nova Guiné,1654-352
b070dc9b-a905-4e8a-a8a9-0d440b49032c,Sá,19.443878,159.630510,Enim dignissimos magnam doloremque eos.,False,False,True,True,False,False,2,1,1,False,6,0,False,True,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-09-03 12:38:11,Praça Daniela Teixeira, 99,,Felgueiras,Viana do Castelo,Coreia do Sul,4931-063
08ec72f4-fb5e-499c-9fa7-1bbe661c1e99,Ribeiro S/A,-33.990263,-145.730119,Assumenda natus nostrum distinctio sint.,False,True,True,False,False,False,2,1,0,False,4,1,False,True,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-12-14 15:49:13,Praça Melo, 99,,Castelo Branco,Viseu,Micronésia,2077-872
9e96f199-645c-43cd-8e83-7dbc3e79ebab,Cunha Valente S/A,41.1214065,-136.183483,Temporibus repudiandae enim et.,False,True,False,True,False,False,3,2,2,True,2,2,True,True,True,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-04-19 05:21:02,Avenida João Abreu, 84,,Vila Real de Santo António,Braga,Ilhas Salomão,6749-216
6dd820b0-b69f-456d-8b94-185bc2be82be,Mota,35.9734095,-148.189419,Repudiandae nostrum iste tempora.,False,True,False,True,True,True,0,2,2,True,2,2,True,False,True,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-04-17 13:17:04,Avenida do Tijolo, 65,,Tondela,Portalegre,Nicarágua,8272-441
db6c8a1b-0d16-4287-afb0-2eb4364cad19,Abreu Silva Lda.,5.146572,-131.847719,Quod unde sint excepturi velit illo delectus.,False,True,True,True,True,True,0,1,1,True,3,1,False,True,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-06-05 09:04:51,Av Magalhães, 9,,Porto,Bragança,Coreia do Sul,2065-626
aecaa957-8d81-4811-bee7-ca63f7d9cebe,Leal Barros S/A,74.8808765,-101.459922,Corporis quae eligendi reprehenderit.,False,False,False,False,True,False,0,1,2,True,4,2,True,False,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-03-06 07:17:58,Largo do Monte da Pena, 70,,Amora,Castelo Branco,Arctic Ocean,6509-132
c091d228-da1e-414c-9b5d-8a4bcb3f0aa2,Santos,-71.8229355,105.903788,Culpa quis consequatur ipsa dignissimos.,True,True,False,True,True,False,3,0,0,True,0,2,True,True,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-08-09 11:43:04,Travessa João Pinheiro, 42,,Barcelos,Viana do Castelo,Eslováquia,6985-116
0d27f82e-1fbc-4396-b830-61db903ae2ce,Vieira,59.730400,-91.400098,Distinctio deleniti vero ducimus hic.,False,True,True,False,True,False,3,1,2,False,3,0,True,False,True,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-10-22 08:38:41,Largo Mota, S/N,,Santa Cruz,Faro,Polónia,9659-368
e4a8a249-582b-4804-aa92-8d800df6de6d,Andrade Lopes e Filhos,18.123943,30.545590,Eos accusamus vitae natus animi veniam ut.,True,False,True,True,False,False,0,0,0,False,1,1,True,True,False,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-12-25 20:02:33,R. Pinheiro, 31,,Aveiro,Setúbal,Polinésia Francesa,5690-107
ece953a6-bf48-4085-8f3d-38d352ce40c8,Domingues,78.6203665,-84.774585,Iusto ea velit rem illum similique error.,False,False,False,False,True,False,1,0,2,False,6,1,True,False,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-03-25 07:16:05,Praça do Alto do Varejão, 85,,Tondela,Setúbal,Vanuatu,2482-813
