user_id,visit_id,wifi_spot_id,wifi_spot_name,wifi_spot_location,visit_start,visit_end
d0d325a1-c660-4a20-b5cd-cbef325dd834,96773e8e-a462-4a34-b5d8-189cf1c7bca3,c4886a6c-94e9-43ca-9450-1d5486c2907b,Valente,Marinha Grande, Islândia,2020-05-12 04:51:02,2020-05-12 09:51:02
d0d325a1-c660-4a20-b5cd-cbef325dd834,9ac5d915-f787-4431-afe6-eaa41214725b,c4886a6c-94e9-43ca-9450-1d5486c2907b,Valente,Marinha Grande, Islândia,2023-11-24 10:00:10,2023-11-24 15:00:10
d0d325a1-c660-4a20-b5cd-cbef325dd834,99f3757b-8e95-4b79-b993-0f466f8e3ac2,c4886a6c-94e9-43ca-9450-1d5486c2907b,Valente,Marinha Grande, Islândia,2020-12-29 05:32:47,2020-12-29 06:32:47
d0d325a1-c660-4a20-b5cd-cbef325dd834,8cca29c5-5727-44ba-a39a-5a4e176e1432,c4886a6c-94e9-43ca-9450-1d5486c2907b,Valente,Marinha Grande, Islândia,2020-01-30 22:21:10,2020-01-31 00:21:10
d0d325a1-c660-4a20-b5cd-cbef325dd834,527020ff-5f42-45b0-8bc1-4a80e50ef0a8,c4886a6c-94e9-43ca-9450-1d5486c2907b,Valente,Marinha Grande, Islândia,2021-02-07 10:51:26,2021-02-07 12:51:26
d0d325a1-c660-4a20-b5cd-cbef325dd834,689103f1-ba58-4880-9a2e-5c305016cf6c,2c54a9f3-b022-4b05-a5be-6f883cbdb000,Pinheiro,Amarante, Equador,2020-09-22 21:13:28,2020-09-22 22:13:28
d0d325a1-c660-4a20-b5cd-cbef325dd834,2f651973-d494-4a97-8e65-2d94bdf06d7c,2c54a9f3-b022-4b05-a5be-6f883cbdb000,Pinheiro,Amarante, Equador,2025-02-17 02:43:49,2025-02-17 07:43:49
d0d325a1-c660-4a20-b5cd-cbef325dd834,651808e5-1baa-499a-813a-953c4e1b814c,2c54a9f3-b022-4b05-a5be-6f883cbdb000,Pinheiro,Amarante, Equador,2024-02-05 17:37:02,2024-02-05 19:37:02
d0d325a1-c660-4a20-b5cd-cbef325dd834,602bbbba-c3e6-49d9-bc28-f9919377b2dd,2c54a9f3-b022-4b05-a5be-6f883cbdb000,Pinheiro,Amarante, Equador,2021-06-01 20:33:17,2021-06-01 22:33:17
d0d325a1-c660-4a20-b5cd-cbef325dd834,9497f295-aa00-4d02-8b32-e238dde3cf48,ec1d5119-60f5-4eda-8b8d-c40e9526d13e,Gaspar,Vizela, Nova Zelândia,2023-12-07 00:53:38,2023-12-07 02:53:38
d0d325a1-c660-4a20-b5cd-cbef325dd834,e882281e-2a89-418c-bf18-1997c3d4c129,ec1d5119-60f5-4eda-8b8d-c40e9526d13e,Gaspar,Vizela, Nova Zelândia,2022-03-06 23:22:17,2022-03-07 02:22:17
d0d325a1-c660-4a20-b5cd-cbef325dd834,577e0d1f-204f-4824-bf1a-3e896f157beb,ec1d5119-60f5-4eda-8b8d-c40e9526d13e,Gaspar,Vizela, Nova Zelândia,2020-05-24 00:13:40,2020-05-24 02:13:40
d0d325a1-c660-4a20-b5cd-cbef325dd834,7e006fcf-2454-4eaa-99c8-86c1df2a597e,ce7a873d-b59d-4b71-9343-aeeb144cf603,Martins,Fiães, Iraque,2023-11-16 23:17:26,2023-11-17 03:17:26
d0d325a1-c660-4a20-b5cd-cbef325dd834,af0a1921-190c-4696-b765-8f5ee482b22c,ce7a873d-b59d-4b71-9343-aeeb144cf603,Martins,Fiães, Iraque,2021-04-10 13:48:11,2021-04-10 18:48:11
d0d325a1-c660-4a20-b5cd-cbef325dd834,80650684-d5dc-4f3c-bdd9-4ad470483db9,ce7a873d-b59d-4b71-9343-aeeb144cf603,Martins,Fiães, Iraque,2020-09-27 12:21:59,2020-09-27 13:21:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,bf7b81ef-b660-4905-a0b9-35c78ea2e737,ce7a873d-b59d-4b71-9343-aeeb144cf603,Martins,Fiães, Iraque,2021-11-27 10:00:34,2021-11-27 15:00:34
d0d325a1-c660-4a20-b5cd-cbef325dd834,35e3bce3-5603-4317-9681-abd5b6c30f3b,ce7a873d-b59d-4b71-9343-aeeb144cf603,Martins,Fiães, Iraque,2023-02-14 10:51:00,2023-02-14 14:51:00
d0d325a1-c660-4a20-b5cd-cbef325dd834,9347cb8a-eadd-4bae-bd66-914498518c00,ce7a873d-b59d-4b71-9343-aeeb144cf603,Martins,Fiães, Iraque,2021-04-19 14:55:31,2021-04-19 18:55:31
d0d325a1-c660-4a20-b5cd-cbef325dd834,34883e87-e500-4b7e-9a58-471c815816fa,ce7a873d-b59d-4b71-9343-aeeb144cf603,Martins,Fiães, Iraque,2020-04-28 19:51:35,2020-04-28 21:51:35
d0d325a1-c660-4a20-b5cd-cbef325dd834,6fda88bc-569b-40c3-a272-d7aeea065a34,ce7a873d-b59d-4b71-9343-aeeb144cf603,Martins,Fiães, Iraque,2021-07-02 15:20:06,2021-07-02 17:20:06
d0d325a1-c660-4a20-b5cd-cbef325dd834,d79dab73-3da2-4462-9365-88f834f5db2e,ce7a873d-b59d-4b71-9343-aeeb144cf603,Martins,Fiães, Iraque,2024-08-28 07:00:03,2024-08-28 10:00:03
d0d325a1-c660-4a20-b5cd-cbef325dd834,6462aa97-48c8-45ae-be1e-401983849f27,0ee580d0-83b5-4e1e-8e51-c3fa01b3a504,Matos Silva S.A.,Câmara de Lobos, Ilhas Salomão,2024-04-05 17:08:20,2024-04-05 21:08:20
d0d325a1-c660-4a20-b5cd-cbef325dd834,37bb4f37-ffb2-4a2b-bebb-e1112b9a0f38,0ee580d0-83b5-4e1e-8e51-c3fa01b3a504,Matos Silva S.A.,Câmara de Lobos, Ilhas Salomão,2022-03-05 09:56:16,2022-03-05 11:56:16
d0d325a1-c660-4a20-b5cd-cbef325dd834,01b2539f-58d1-4427-8caa-35ec9b1ebf7e,0ee580d0-83b5-4e1e-8e51-c3fa01b3a504,Matos Silva S.A.,Câmara de Lobos, Ilhas Salomão,2020-11-16 01:21:29,2020-11-16 03:21:29
d0d325a1-c660-4a20-b5cd-cbef325dd834,eff59b2e-0d43-46fe-8c0f-1d0ab0cc6f72,0ee580d0-83b5-4e1e-8e51-c3fa01b3a504,Matos Silva S.A.,Câmara de Lobos, Ilhas Salomão,2023-02-04 17:41:05,2023-02-04 20:41:05
d0d325a1-c660-4a20-b5cd-cbef325dd834,80cc215e-87ac-49f1-9ad9-9d688a3f4b47,5566ef24-b2c0-474c-ae01-f2121a79180e,Carneiro,Ermesinde, Wallis e Futuna,2022-08-05 04:32:07,2022-08-05 06:32:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,0770e2ba-85f3-4143-bd30-643900366afd,5566ef24-b2c0-474c-ae01-f2121a79180e,Carneiro,Ermesinde, Wallis e Futuna,2020-11-12 16:13:17,2020-11-12 21:13:17
d0d325a1-c660-4a20-b5cd-cbef325dd834,237efcb1-5b00-44f4-bae0-0bd14a30b06e,5566ef24-b2c0-474c-ae01-f2121a79180e,Carneiro,Ermesinde, Wallis e Futuna,2021-12-03 05:06:09,2021-12-03 09:06:09
d0d325a1-c660-4a20-b5cd-cbef325dd834,9cfb1c49-bc03-4874-8e15-759bf8c5e98a,5566ef24-b2c0-474c-ae01-f2121a79180e,Carneiro,Ermesinde, Wallis e Futuna,2022-05-19 23:51:13,2022-05-20 02:51:13
d0d325a1-c660-4a20-b5cd-cbef325dd834,2b2235ef-5814-47aa-a449-4f12d78a5af0,84b96915-2be2-4bae-a6e8-78c139fd7258,Nunes e Filhos,Vila Real de Santo António, Guernsey,2023-05-03 03:37:13,2023-05-03 06:37:13
d0d325a1-c660-4a20-b5cd-cbef325dd834,76527ccc-d19a-420c-9997-d32cf29b06c4,84b96915-2be2-4bae-a6e8-78c139fd7258,Nunes e Filhos,Vila Real de Santo António, Guernsey,2022-04-16 09:13:24,2022-04-16 11:13:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,c46afda7-8f82-44d5-ae97-7e6ae22d87bd,84b96915-2be2-4bae-a6e8-78c139fd7258,Nunes e Filhos,Vila Real de Santo António, Guernsey,2022-04-24 10:39:06,2022-04-24 12:39:06
d0d325a1-c660-4a20-b5cd-cbef325dd834,60f771ff-0a1c-4743-9809-b98400619f7e,84b96915-2be2-4bae-a6e8-78c139fd7258,Nunes e Filhos,Vila Real de Santo António, Guernsey,2023-02-23 16:39:33,2023-02-23 21:39:33
d0d325a1-c660-4a20-b5cd-cbef325dd834,3139b90c-71ee-42df-b0f7-73e94f8c23d0,84b96915-2be2-4bae-a6e8-78c139fd7258,Nunes e Filhos,Vila Real de Santo António, Guernsey,2021-03-28 00:57:07,2021-03-28 04:57:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,308500f2-52c3-4fd2-bebc-aa7e1b88c516,84b96915-2be2-4bae-a6e8-78c139fd7258,Nunes e Filhos,Vila Real de Santo António, Guernsey,2020-02-07 09:58:43,2020-02-07 10:58:43
d0d325a1-c660-4a20-b5cd-cbef325dd834,dc328da4-03f2-4494-a777-55fd008390b4,84b96915-2be2-4bae-a6e8-78c139fd7258,Nunes e Filhos,Vila Real de Santo António, Guernsey,2023-06-15 05:13:25,2023-06-15 08:13:25
d0d325a1-c660-4a20-b5cd-cbef325dd834,7c2d7872-f61e-49a2-a95f-05ed6a9f364b,69b340e6-5643-4515-8b5f-90bea101e4b0,Cardoso,Macedo de Cavaleiros, Eritreia,2021-04-22 12:51:51,2021-04-22 16:51:51
d0d325a1-c660-4a20-b5cd-cbef325dd834,3d862645-6573-4211-9aed-3c42a2e67400,69b340e6-5643-4515-8b5f-90bea101e4b0,Cardoso,Macedo de Cavaleiros, Eritreia,2020-06-10 18:55:45,2020-06-10 19:55:45
d0d325a1-c660-4a20-b5cd-cbef325dd834,dc57c21a-d947-4569-923c-8787e0722183,69b340e6-5643-4515-8b5f-90bea101e4b0,Cardoso,Macedo de Cavaleiros, Eritreia,2021-09-25 01:12:47,2021-09-25 04:12:47
d0d325a1-c660-4a20-b5cd-cbef325dd834,77d557d3-e927-4ea8-8560-543c1fbf0d7e,69b340e6-5643-4515-8b5f-90bea101e4b0,Cardoso,Macedo de Cavaleiros, Eritreia,2023-01-10 08:46:53,2023-01-10 13:46:53
d0d325a1-c660-4a20-b5cd-cbef325dd834,e8b6e66f-645c-4928-92f0-1f549fa625d6,97c0eaa2-a38b-488d-8ed4-317222772c00,Vaz,Torres Novas, Butão,2023-05-29 19:58:54,2023-05-30 00:58:54
d0d325a1-c660-4a20-b5cd-cbef325dd834,8d56748c-0b74-4b67-921a-b723e2ee8403,97c0eaa2-a38b-488d-8ed4-317222772c00,Vaz,Torres Novas, Butão,2020-03-04 12:03:56,2020-03-04 16:03:56
d0d325a1-c660-4a20-b5cd-cbef325dd834,7dee8509-9509-4d9d-a19d-32b2648193d8,97c0eaa2-a38b-488d-8ed4-317222772c00,Vaz,Torres Novas, Butão,2021-02-25 05:20:55,2021-02-25 06:20:55
d0d325a1-c660-4a20-b5cd-cbef325dd834,46b34b5c-7641-4c87-89a0-251957f1e45e,97c0eaa2-a38b-488d-8ed4-317222772c00,Vaz,Torres Novas, Butão,2022-03-11 14:50:49,2022-03-11 19:50:49
d0d325a1-c660-4a20-b5cd-cbef325dd834,3b4d5a1e-b5e2-4d49-b06e-4ed057784f15,97c0eaa2-a38b-488d-8ed4-317222772c00,Vaz,Torres Novas, Butão,2023-07-15 09:10:20,2023-07-15 14:10:20
d0d325a1-c660-4a20-b5cd-cbef325dd834,40e7d60f-2c30-43c2-9a4c-6fc2803e2558,97c0eaa2-a38b-488d-8ed4-317222772c00,Vaz,Torres Novas, Butão,2023-08-07 05:13:59,2023-08-07 07:13:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,a2c97cc0-c278-4ab4-be31-fd1fc06f1dec,97c0eaa2-a38b-488d-8ed4-317222772c00,Vaz,Torres Novas, Butão,2024-11-11 07:51:19,2024-11-11 08:51:19
d0d325a1-c660-4a20-b5cd-cbef325dd834,10a3ee44-f233-41be-bc8e-3d52d8e97536,97c0eaa2-a38b-488d-8ed4-317222772c00,Vaz,Torres Novas, Butão,2023-05-31 02:51:26,2023-05-31 05:51:26
d0d325a1-c660-4a20-b5cd-cbef325dd834,3ad4164f-8045-4f0c-bd13-2791de9012bf,97c0eaa2-a38b-488d-8ed4-317222772c00,Vaz,Torres Novas, Butão,2024-01-04 16:34:58,2024-01-04 18:34:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,d650d4e7-f849-4bf0-b029-45827edb44bd,c1087ddb-9ec3-4ddb-88dc-364b9b869d9b,Magalhães Freitas e Filhos,Anadia, Equador,2023-07-16 14:32:00,2023-07-16 15:32:00
d0d325a1-c660-4a20-b5cd-cbef325dd834,0772f6c3-4377-4b4b-b467-cb1a4e5b912a,c1087ddb-9ec3-4ddb-88dc-364b9b869d9b,Magalhães Freitas e Filhos,Anadia, Equador,2023-04-17 08:34:34,2023-04-17 12:34:34
d0d325a1-c660-4a20-b5cd-cbef325dd834,1d7d62ee-b433-417c-be1f-1ee76c3e12c7,c1087ddb-9ec3-4ddb-88dc-364b9b869d9b,Magalhães Freitas e Filhos,Anadia, Equador,2021-10-17 09:58:12,2021-10-17 14:58:12
d0d325a1-c660-4a20-b5cd-cbef325dd834,a3b20e4f-6431-46f5-ab36-7abb9ab5cc32,c1087ddb-9ec3-4ddb-88dc-364b9b869d9b,Magalhães Freitas e Filhos,Anadia, Equador,2022-09-06 07:01:46,2022-09-06 09:01:46
d0d325a1-c660-4a20-b5cd-cbef325dd834,ef9ab066-1dc3-408e-9798-3acb8044d2b7,c1087ddb-9ec3-4ddb-88dc-364b9b869d9b,Magalhães Freitas e Filhos,Anadia, Equador,2024-04-08 15:20:51,2024-04-08 17:20:51
d0d325a1-c660-4a20-b5cd-cbef325dd834,2620f695-89b8-4d25-96e9-4d18f260da20,c1087ddb-9ec3-4ddb-88dc-364b9b869d9b,Magalhães Freitas e Filhos,Anadia, Equador,2023-01-15 10:11:46,2023-01-15 15:11:46
d0d325a1-c660-4a20-b5cd-cbef325dd834,e21838ed-ba2f-4806-b559-a72b1823f739,c1087ddb-9ec3-4ddb-88dc-364b9b869d9b,Magalhães Freitas e Filhos,Anadia, Equador,2021-09-07 04:30:01,2021-09-07 06:30:01
d0d325a1-c660-4a20-b5cd-cbef325dd834,7516a0d2-a9cb-4cfc-b0a3-6ca2afa4aaad,c1087ddb-9ec3-4ddb-88dc-364b9b869d9b,Magalhães Freitas e Filhos,Anadia, Equador,2022-03-05 05:28:32,2022-03-05 09:28:32
d0d325a1-c660-4a20-b5cd-cbef325dd834,495f0691-3f87-42ba-bee8-291d94b14ab6,042d4840-89f6-4397-813c-8d356b956d2b,Neves Campos S/A,Odivelas, Macedónia do Norte,2021-08-15 16:31:00,2021-08-15 18:31:00
d0d325a1-c660-4a20-b5cd-cbef325dd834,9d2bedf1-bf94-44ca-8dc4-b4e995574680,042d4840-89f6-4397-813c-8d356b956d2b,Neves Campos S/A,Odivelas, Macedónia do Norte,2021-08-14 04:01:24,2021-08-14 06:01:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,d286e098-e056-435f-ab61-0736c788745e,042d4840-89f6-4397-813c-8d356b956d2b,Neves Campos S/A,Odivelas, Macedónia do Norte,2021-10-25 23:58:39,2021-10-26 03:58:39
d0d325a1-c660-4a20-b5cd-cbef325dd834,bb079989-b1c8-46fc-90d8-947cf4076397,042d4840-89f6-4397-813c-8d356b956d2b,Neves Campos S/A,Odivelas, Macedónia do Norte,2023-03-20 09:07:42,2023-03-20 10:07:42
d0d325a1-c660-4a20-b5cd-cbef325dd834,fc3852c0-67ef-42d6-92cf-6a095314c2b8,9550e84c-eb1d-4b58-9e4a-8e50cc83f986,Pereira S.A.,Seia, Barbados,2020-11-08 22:22:59,2020-11-09 01:22:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,d6fb65fc-1705-4f25-9f5a-68219df81ae6,c34d6c03-59d0-4ee0-bfea-829644e743d3,Antunes,Moura, Argélia,2024-05-14 23:00:36,2024-05-15 00:00:36
d0d325a1-c660-4a20-b5cd-cbef325dd834,b5f9ab82-a1e2-4776-9235-c534b0540b2c,c34d6c03-59d0-4ee0-bfea-829644e743d3,Antunes,Moura, Argélia,2024-01-19 11:50:26,2024-01-19 15:50:26
d0d325a1-c660-4a20-b5cd-cbef325dd834,27971691-eb8b-4c25-a948-1ab5c7c1bc30,c34d6c03-59d0-4ee0-bfea-829644e743d3,Antunes,Moura, Argélia,2022-02-23 07:13:26,2022-02-23 10:13:26
d0d325a1-c660-4a20-b5cd-cbef325dd834,6881a313-53ad-4634-8550-5fa20026fb7f,f9ebbca9-c598-4c8c-a1ee-af71fc245daa,Cardoso,Torres Vedras, Nova Zelândia,2022-03-10 04:36:59,2022-03-10 06:36:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,188a0a1e-fb8e-467c-99e1-3605d89bbee4,f9ebbca9-c598-4c8c-a1ee-af71fc245daa,Cardoso,Torres Vedras, Nova Zelândia,2022-10-24 03:11:27,2022-10-24 08:11:27
d0d325a1-c660-4a20-b5cd-cbef325dd834,b188ac0f-31d8-4560-a3c0-c0f3ccaa297d,f9ebbca9-c598-4c8c-a1ee-af71fc245daa,Cardoso,Torres Vedras, Nova Zelândia,2023-08-22 22:21:25,2023-08-23 02:21:25
d0d325a1-c660-4a20-b5cd-cbef325dd834,a9ca8974-fc73-43d2-b216-caeeee52c731,f9ebbca9-c598-4c8c-a1ee-af71fc245daa,Cardoso,Torres Vedras, Nova Zelândia,2025-01-15 21:37:21,2025-01-15 22:37:21
d0d325a1-c660-4a20-b5cd-cbef325dd834,85261d02-7d87-4a62-93d1-a5511c768dce,f9ebbca9-c598-4c8c-a1ee-af71fc245daa,Cardoso,Torres Vedras, Nova Zelândia,2021-05-11 12:09:13,2021-05-11 16:09:13
d0d325a1-c660-4a20-b5cd-cbef325dd834,831fc21f-5104-4f8a-b378-34212904aff5,f9ebbca9-c598-4c8c-a1ee-af71fc245daa,Cardoso,Torres Vedras, Nova Zelândia,2022-11-15 04:12:10,2022-11-15 07:12:10
d0d325a1-c660-4a20-b5cd-cbef325dd834,abb8bb18-4b7e-4f71-8d9a-0db1e2afa6de,f9ebbca9-c598-4c8c-a1ee-af71fc245daa,Cardoso,Torres Vedras, Nova Zelândia,2024-12-16 13:25:51,2024-12-16 18:25:51
d0d325a1-c660-4a20-b5cd-cbef325dd834,c92e5d01-12ba-4459-939d-36eac708f000,f9ebbca9-c598-4c8c-a1ee-af71fc245daa,Cardoso,Torres Vedras, Nova Zelândia,2023-10-25 17:16:53,2023-10-25 20:16:53
d0d325a1-c660-4a20-b5cd-cbef325dd834,b01d23bd-b8fe-47a3-9759-c8fab32b0d14,f9ebbca9-c598-4c8c-a1ee-af71fc245daa,Cardoso,Torres Vedras, Nova Zelândia,2025-01-04 23:44:39,2025-01-05 01:44:39
d0d325a1-c660-4a20-b5cd-cbef325dd834,be43ee6d-c1dc-407a-b065-700f80e5f5d5,443664bc-a01b-4b06-95c7-388aeae737c7,Moreira,Espinho, Ruanda,2024-09-29 03:03:31,2024-09-29 08:03:31
d0d325a1-c660-4a20-b5cd-cbef325dd834,7627fa2e-bbb2-4577-8f65-6293ca920fb5,443664bc-a01b-4b06-95c7-388aeae737c7,Moreira,Espinho, Ruanda,2020-03-11 09:06:15,2020-03-11 12:06:15
d0d325a1-c660-4a20-b5cd-cbef325dd834,5e0484b6-1b68-46ef-a451-89049c445e81,e0dc9f91-d14d-4825-82e9-8d5f01f7b5d2,Lima Lda.,Abrantes, Cazaquistão,2023-04-14 11:25:19,2023-04-14 16:25:19
d0d325a1-c660-4a20-b5cd-cbef325dd834,3c6487c5-5f04-4f57-a8d2-a27765043c37,e0dc9f91-d14d-4825-82e9-8d5f01f7b5d2,Lima Lda.,Abrantes, Cazaquistão,2021-01-02 16:41:03,2021-01-02 20:41:03
d0d325a1-c660-4a20-b5cd-cbef325dd834,55493250-df46-4058-9db0-760b923fa5b2,e0dc9f91-d14d-4825-82e9-8d5f01f7b5d2,Lima Lda.,Abrantes, Cazaquistão,2023-02-19 15:10:22,2023-02-19 20:10:22
d0d325a1-c660-4a20-b5cd-cbef325dd834,390e1f87-b254-4c57-99ac-424a6b22bb0a,e0dc9f91-d14d-4825-82e9-8d5f01f7b5d2,Lima Lda.,Abrantes, Cazaquistão,2024-01-30 01:46:24,2024-01-30 03:46:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,852b6028-b9fc-4b09-a4c5-55d4cc3e6d5e,e0dc9f91-d14d-4825-82e9-8d5f01f7b5d2,Lima Lda.,Abrantes, Cazaquistão,2021-02-05 07:35:20,2021-02-05 10:35:20
d0d325a1-c660-4a20-b5cd-cbef325dd834,c9150bc5-89d7-4b49-9086-969f34b29183,e0dc9f91-d14d-4825-82e9-8d5f01f7b5d2,Lima Lda.,Abrantes, Cazaquistão,2024-06-21 13:22:55,2024-06-21 16:22:55
d0d325a1-c660-4a20-b5cd-cbef325dd834,b3df45ee-458f-4707-b2a3-26bad8f4d4f0,e0dc9f91-d14d-4825-82e9-8d5f01f7b5d2,Lima Lda.,Abrantes, Cazaquistão,2023-10-26 18:27:01,2023-10-26 20:27:01
d0d325a1-c660-4a20-b5cd-cbef325dd834,c34f4cd8-e191-4a05-8363-80f175828fd5,e0dc9f91-d14d-4825-82e9-8d5f01f7b5d2,Lima Lda.,Abrantes, Cazaquistão,2022-09-06 18:49:53,2022-09-06 19:49:53
d0d325a1-c660-4a20-b5cd-cbef325dd834,2b35cc23-1cdf-40d0-a6de-125a46e5121e,e0dc9f91-d14d-4825-82e9-8d5f01f7b5d2,Lima Lda.,Abrantes, Cazaquistão,2023-05-16 11:07:47,2023-05-16 14:07:47
d0d325a1-c660-4a20-b5cd-cbef325dd834,cb6a0113-ccb9-4fa5-a762-6db5e2f35458,1d73a73d-9967-4393-9b28-5f1c4f65f23f,Gomes e Filhos,Beja, Bielorrússia,2023-03-15 19:05:07,2023-03-15 20:05:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,63081ceb-baf0-46b6-b189-0b192f5ea924,1d73a73d-9967-4393-9b28-5f1c4f65f23f,Gomes e Filhos,Beja, Bielorrússia,2025-02-17 09:32:22,2025-02-17 12:32:22
d0d325a1-c660-4a20-b5cd-cbef325dd834,2124ceda-7c71-4f17-b2ab-a93174fbd6ab,1d73a73d-9967-4393-9b28-5f1c4f65f23f,Gomes e Filhos,Beja, Bielorrússia,2022-09-19 05:12:06,2022-09-19 06:12:06
d0d325a1-c660-4a20-b5cd-cbef325dd834,9b7b06e9-4d69-4a09-8e8e-ca2464fe8c8b,1d73a73d-9967-4393-9b28-5f1c4f65f23f,Gomes e Filhos,Beja, Bielorrússia,2021-10-17 08:40:32,2021-10-17 13:40:32
d0d325a1-c660-4a20-b5cd-cbef325dd834,f29e3ec8-8319-4605-84e8-b82e8bb474ea,1d73a73d-9967-4393-9b28-5f1c4f65f23f,Gomes e Filhos,Beja, Bielorrússia,2021-04-02 23:04:54,2021-04-03 00:04:54
d0d325a1-c660-4a20-b5cd-cbef325dd834,57b241c5-edbe-4d3e-801a-ff35b97570ba,1d73a73d-9967-4393-9b28-5f1c4f65f23f,Gomes e Filhos,Beja, Bielorrússia,2024-02-12 00:55:23,2024-02-12 02:55:23
d0d325a1-c660-4a20-b5cd-cbef325dd834,c5e8e148-1d46-4b9f-a110-12bc6fbd2d98,9ad78f74-82b2-4b48-b37c-4b63ce50bc61,Reis,Loulé, Maurícia,2024-05-17 07:00:05,2024-05-17 08:00:05
d0d325a1-c660-4a20-b5cd-cbef325dd834,4085bf0e-bdae-4f62-9e7d-4926f90e84a3,9ad78f74-82b2-4b48-b37c-4b63ce50bc61,Reis,Loulé, Maurícia,2021-04-28 12:58:02,2021-04-28 13:58:02
d0d325a1-c660-4a20-b5cd-cbef325dd834,2c16a1dd-b2b0-43c1-8ec5-71f9324611f1,9ad78f74-82b2-4b48-b37c-4b63ce50bc61,Reis,Loulé, Maurícia,2021-08-24 17:02:51,2021-08-24 21:02:51
d0d325a1-c660-4a20-b5cd-cbef325dd834,2fb912c7-7372-4c5c-b5f7-a2877234c61c,9ad78f74-82b2-4b48-b37c-4b63ce50bc61,Reis,Loulé, Maurícia,2025-01-19 07:35:45,2025-01-19 10:35:45
d0d325a1-c660-4a20-b5cd-cbef325dd834,3e3c591d-01d9-4536-8436-b3aabb1e02f2,9ad78f74-82b2-4b48-b37c-4b63ce50bc61,Reis,Loulé, Maurícia,2020-08-08 03:18:23,2020-08-08 07:18:23
d0d325a1-c660-4a20-b5cd-cbef325dd834,bac894b1-85c5-4c7b-9640-95f16cb650ae,9ad78f74-82b2-4b48-b37c-4b63ce50bc61,Reis,Loulé, Maurícia,2024-09-16 18:54:26,2024-09-16 21:54:26
d0d325a1-c660-4a20-b5cd-cbef325dd834,3551af3c-6e84-406b-abad-ceea5f7ae760,9ad78f74-82b2-4b48-b37c-4b63ce50bc61,Reis,Loulé, Maurícia,2024-12-15 09:29:07,2024-12-15 11:29:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,9d987a84-7f4d-458a-8cd6-14962fa366c3,9ad78f74-82b2-4b48-b37c-4b63ce50bc61,Reis,Loulé, Maurícia,2022-03-02 02:37:10,2022-03-02 07:37:10
d0d325a1-c660-4a20-b5cd-cbef325dd834,5005a971-290f-49fc-96dd-89fa80dd2b07,9ad78f74-82b2-4b48-b37c-4b63ce50bc61,Reis,Loulé, Maurícia,2021-04-22 08:39:03,2021-04-22 10:39:03
d0d325a1-c660-4a20-b5cd-cbef325dd834,2cc38f71-857c-46f6-839a-8423aa9fc7b9,9ad78f74-82b2-4b48-b37c-4b63ce50bc61,Reis,Loulé, Maurícia,2024-03-19 16:52:43,2024-03-19 19:52:43
d0d325a1-c660-4a20-b5cd-cbef325dd834,51b0a30e-3207-4880-84c1-a7a3f8f8301a,f7c1c569-0fa0-47bb-aaf0-21d78a1ee99b,Rodrigues S/A,Sabugal, São Cristóvão e Neves,2021-06-10 10:27:14,2021-06-10 13:27:14
d0d325a1-c660-4a20-b5cd-cbef325dd834,247c2fe4-f055-4d50-aa3d-d6b0f6374550,f7c1c569-0fa0-47bb-aaf0-21d78a1ee99b,Rodrigues S/A,Sabugal, São Cristóvão e Neves,2020-06-21 06:36:52,2020-06-21 09:36:52
d0d325a1-c660-4a20-b5cd-cbef325dd834,f8802e2f-6223-4c18-b267-d9f49cb347b4,f7c1c569-0fa0-47bb-aaf0-21d78a1ee99b,Rodrigues S/A,Sabugal, São Cristóvão e Neves,2023-11-21 18:43:16,2023-11-21 20:43:16
d0d325a1-c660-4a20-b5cd-cbef325dd834,ab4bf97b-3a82-4540-a44b-a56698293428,f7c1c569-0fa0-47bb-aaf0-21d78a1ee99b,Rodrigues S/A,Sabugal, São Cristóvão e Neves,2024-05-06 21:22:53,2024-05-07 01:22:53
d0d325a1-c660-4a20-b5cd-cbef325dd834,abcdca73-a832-4f34-8c60-b5e10fd1ce70,f7c1c569-0fa0-47bb-aaf0-21d78a1ee99b,Rodrigues S/A,Sabugal, São Cristóvão e Neves,2022-09-28 17:34:21,2022-09-28 20:34:21
d0d325a1-c660-4a20-b5cd-cbef325dd834,8903094c-2b9d-4ce6-9a12-ed237c996c23,f7c1c569-0fa0-47bb-aaf0-21d78a1ee99b,Rodrigues S/A,Sabugal, São Cristóvão e Neves,2021-07-23 05:25:07,2021-07-23 07:25:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,942347e1-a50e-4885-9b08-2b7b606bd335,f7c1c569-0fa0-47bb-aaf0-21d78a1ee99b,Rodrigues S/A,Sabugal, São Cristóvão e Neves,2024-07-31 23:18:58,2024-08-01 02:18:58
