user_id,visit_id,wifi_spot_id,wifi_spot_name,wifi_spot_location,visit_start,visit_end
d0d325a1-c660-4a20-b5cd-cbef325dd834,db6c9544-b768-4dfc-baa3-6ae5a20d604a,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2024-11-01 19:21:20,2024-11-01 22:21:20
d0d325a1-c660-4a20-b5cd-cbef325dd834,9d1e7f23-bd3f-4390-9033-589231888df6,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2024-10-19 09:16:15,2024-10-19 12:16:15
d0d325a1-c660-4a20-b5cd-cbef325dd834,b2e63fac-33b7-4f3f-ad26-0b0a29e49512,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2024-08-26 05:17:47,2024-08-26 07:17:47
d0d325a1-c660-4a20-b5cd-cbef325dd834,260a704a-aecc-4190-b7ef-5b7927a62f81,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2021-01-10 18:03:32,2021-01-10 20:03:32
d0d325a1-c660-4a20-b5cd-cbef325dd834,d1604d01-1a1a-46e2-8be2-d1904516a229,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2020-09-01 18:21:48,2020-09-01 23:21:48
d0d325a1-c660-4a20-b5cd-cbef325dd834,fca734a6-d3a7-443d-9332-1867967cdb4b,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2020-08-23 18:00:37,2020-08-23 22:00:37
d0d325a1-c660-4a20-b5cd-cbef325dd834,d0d01794-06ea-48b9-9d03-1b891c3b6f4e,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2021-02-26 08:43:55,2021-02-26 11:43:55
d0d325a1-c660-4a20-b5cd-cbef325dd834,a28fefcf-bdb0-475c-a90a-194a9c03f594,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2021-03-18 07:24:33,2021-03-18 12:24:33
d0d325a1-c660-4a20-b5cd-cbef325dd834,d142d4a6-89fb-445a-ae3a-a1d70f7a3767,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2022-05-27 10:06:47,2022-05-27 15:06:47
d0d325a1-c660-4a20-b5cd-cbef325dd834,c7358e74-386b-47a9-8e67-4fb7e8f48046,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2020-05-13 11:52:14,2020-05-13 14:52:14
d0d325a1-c660-4a20-b5cd-cbef325dd834,4594617d-afd6-4d10-9dfc-74ab5bcfc508,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2024-08-02 07:07:37,2024-08-02 10:07:37
d0d325a1-c660-4a20-b5cd-cbef325dd834,d7eca38f-64bf-4a9d-b424-0a672972ba6e,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2022-04-23 16:40:03,2022-04-23 20:40:03
d0d325a1-c660-4a20-b5cd-cbef325dd834,8c788e0d-a4cb-4dff-bcfd-0ab4cd90c7a6,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2021-11-03 03:17:36,2021-11-03 05:17:36
d0d325a1-c660-4a20-b5cd-cbef325dd834,01c7e3cc-616e-440e-abb8-fb1becfc21b3,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2023-07-11 05:59:33,2023-07-11 07:59:33
d0d325a1-c660-4a20-b5cd-cbef325dd834,508dcb8d-e480-44f3-9ecd-ef95f25f3b26,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2024-01-24 05:58:59,2024-01-24 06:58:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,a22c3d89-6848-4db5-905a-97d43a06d6ad,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2021-10-17 06:23:58,2021-10-17 11:23:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,75457ac9-bf02-4f64-ad26-7a4fde599544,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2020-05-01 01:36:08,2020-05-01 05:36:08
d0d325a1-c660-4a20-b5cd-cbef325dd834,cca6c338-8f15-4f4b-a2d6-017cd7697615,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2024-08-30 06:04:03,2024-08-30 08:04:03
d0d325a1-c660-4a20-b5cd-cbef325dd834,a38a361f-4345-4f30-888d-bac5a10afe24,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2020-02-20 11:00:02,2020-02-20 16:00:02
d0d325a1-c660-4a20-b5cd-cbef325dd834,e9784ebe-5ab4-4db2-a7df-f62fb9ea9291,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2023-10-19 20:48:25,2023-10-19 22:48:25
d0d325a1-c660-4a20-b5cd-cbef325dd834,6ef1a9d1-8061-48c5-ae68-374b57dead45,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2024-05-03 01:54:54,2024-05-03 03:54:54
d0d325a1-c660-4a20-b5cd-cbef325dd834,29e4e3c9-1daf-4ef2-aa97-eceaf3d94641,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2024-01-30 01:47:34,2024-01-30 03:47:34
d0d325a1-c660-4a20-b5cd-cbef325dd834,6e734975-6503-4e50-85c6-6e8c33d3e797,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2025-01-25 19:29:28,2025-01-26 00:29:28
d0d325a1-c660-4a20-b5cd-cbef325dd834,13689c17-4982-4698-8f31-937caee58012,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2023-01-09 16:13:37,2023-01-09 17:13:37
d0d325a1-c660-4a20-b5cd-cbef325dd834,8a39829f-bff7-4015-839a-74128c582a21,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2021-08-07 08:51:49,2021-08-07 12:51:49
d0d325a1-c660-4a20-b5cd-cbef325dd834,1e72d8a4-ee3d-4f6d-973b-e0248ac9dbbd,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2023-02-15 21:34:46,2023-02-15 23:34:46
d0d325a1-c660-4a20-b5cd-cbef325dd834,39bcadea-dca7-4611-9ba0-091f88a93b9d,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2023-01-24 18:24:54,2023-01-24 19:24:54
d0d325a1-c660-4a20-b5cd-cbef325dd834,e7a9fccf-0cea-4b93-bcef-33a0e06fe757,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2020-05-20 17:44:29,2020-05-20 19:44:29
d0d325a1-c660-4a20-b5cd-cbef325dd834,12aa06d6-35c4-4dd2-b279-0dc0cd33cbd1,d2b5e551-1337-4796-8e29-f86560eca59f,Coelho,Câmara de Lobos, Ilhas Cook,2024-12-21 10:16:50,2024-12-21 15:16:50
d0d325a1-c660-4a20-b5cd-cbef325dd834,4f8e61a2-8c5c-4a22-8653-d4e7e58af358,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2021-10-02 01:57:18,2021-10-02 04:57:18
d0d325a1-c660-4a20-b5cd-cbef325dd834,e7c6be10-96a7-4d31-83b7-374fdc37fb34,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2023-04-25 20:37:39,2023-04-26 00:37:39
d0d325a1-c660-4a20-b5cd-cbef325dd834,8d821a6b-563b-475b-93d3-87e9cda9ea07,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2022-02-26 17:37:07,2022-02-26 19:37:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,8627705a-9f10-4305-8b08-6f1d67df0540,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2021-03-08 15:10:33,2021-03-08 18:10:33
d0d325a1-c660-4a20-b5cd-cbef325dd834,4fd71d01-96ec-4a8e-9a41-a01166caf107,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2022-11-10 04:48:49,2022-11-10 06:48:49
d0d325a1-c660-4a20-b5cd-cbef325dd834,342c269c-fbcd-4ce8-8c59-d2fd73526a99,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2021-05-05 12:27:11,2021-05-05 13:27:11
d0d325a1-c660-4a20-b5cd-cbef325dd834,8c9de34b-3f7f-4fff-acb2-1c8cea681e39,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2020-06-21 03:10:53,2020-06-21 08:10:53
d0d325a1-c660-4a20-b5cd-cbef325dd834,0b499a64-8c1e-4ca0-9a08-8a75c3091aa5,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2024-06-13 08:51:45,2024-06-13 12:51:45
d0d325a1-c660-4a20-b5cd-cbef325dd834,34c02da9-948f-47e2-bc8f-6e7f3ed2bcef,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2023-06-03 05:39:39,2023-06-03 09:39:39
d0d325a1-c660-4a20-b5cd-cbef325dd834,c1ce3a62-edce-4333-87a3-3bdae57524f2,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2020-08-24 13:44:31,2020-08-24 18:44:31
d0d325a1-c660-4a20-b5cd-cbef325dd834,2a747090-0742-4b49-a466-6764df7184af,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2023-02-02 16:21:34,2023-02-02 18:21:34
d0d325a1-c660-4a20-b5cd-cbef325dd834,9abfb184-72ca-4e12-8266-17bad8d175db,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2024-10-30 12:18:51,2024-10-30 13:18:51
d0d325a1-c660-4a20-b5cd-cbef325dd834,c07f8ed9-94ed-49e5-9971-5ec60cfc616c,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2024-04-05 14:43:24,2024-04-05 17:43:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,c3706fe4-1fa0-4fa3-b3bc-ad8bee90e288,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2021-01-07 05:44:44,2021-01-07 07:44:44
d0d325a1-c660-4a20-b5cd-cbef325dd834,7540c6bb-165b-4927-befb-4912a802458f,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2020-12-02 01:43:59,2020-12-02 02:43:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,c6fef099-86ff-4212-9ef0-6714f07c0e99,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2020-10-21 16:57:57,2020-10-21 19:57:57
d0d325a1-c660-4a20-b5cd-cbef325dd834,f74bd2ee-ddc4-4224-b084-bd154ab9addb,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2022-08-01 12:34:33,2022-08-01 13:34:33
d0d325a1-c660-4a20-b5cd-cbef325dd834,6121b44c-fed5-4112-9f42-fa1f7c79f040,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2024-08-23 19:59:20,2024-08-23 21:59:20
d0d325a1-c660-4a20-b5cd-cbef325dd834,d2016299-8f7b-4971-a321-50ee3a2ff6df,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2021-06-21 04:22:20,2021-06-21 08:22:20
d0d325a1-c660-4a20-b5cd-cbef325dd834,ffc556ff-ecb5-430d-a9cf-38d739339c2e,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2021-11-17 13:13:47,2021-11-17 18:13:47
d0d325a1-c660-4a20-b5cd-cbef325dd834,8f2a4d27-30e8-455e-b814-ea8ca6c67bcf,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2022-10-29 08:22:06,2022-10-29 09:22:06
d0d325a1-c660-4a20-b5cd-cbef325dd834,c194e8a0-b9bb-49ab-92cd-14aba4682847,395d8b51-4201-4125-b3fd-44aab929b2d6,Morais,Penafiel, Mali,2020-12-03 10:49:23,2020-12-03 15:49:23
d0d325a1-c660-4a20-b5cd-cbef325dd834,fc5412e7-01f9-4295-8959-ac34436b3790,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2020-05-06 02:10:13,2020-05-06 06:10:13
d0d325a1-c660-4a20-b5cd-cbef325dd834,b1920ee4-7ffa-4715-86eb-0b1f77adf86f,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2024-08-22 20:44:14,2024-08-22 22:44:14
d0d325a1-c660-4a20-b5cd-cbef325dd834,1ec2c16e-83ba-45dc-8658-ce2f4edfcdcb,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2022-09-01 02:14:54,2022-09-01 06:14:54
d0d325a1-c660-4a20-b5cd-cbef325dd834,ac6e7d8a-2d31-4090-a8d5-153888119473,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2020-06-16 14:16:57,2020-06-16 18:16:57
d0d325a1-c660-4a20-b5cd-cbef325dd834,39200af8-014a-4113-a91b-9f51bc41054f,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2020-09-19 11:56:43,2020-09-19 16:56:43
d0d325a1-c660-4a20-b5cd-cbef325dd834,5b52cae3-0c0b-4238-aa2a-0a6825e47bf4,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2022-03-12 00:35:07,2022-03-12 03:35:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,3137f7b2-1e9d-4caf-97c0-d010ac4793a9,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2020-10-29 00:14:25,2020-10-29 02:14:25
d0d325a1-c660-4a20-b5cd-cbef325dd834,c905e6ef-e07d-4a24-b7d8-4040a0132e81,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2020-06-03 18:22:25,2020-06-03 22:22:25
d0d325a1-c660-4a20-b5cd-cbef325dd834,0af45a51-e8e7-47bf-b3f6-5d939d3b379e,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2022-10-05 06:55:40,2022-10-05 10:55:40
d0d325a1-c660-4a20-b5cd-cbef325dd834,b4be549a-36c4-4427-af18-b7e9fbc202f4,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2020-10-23 15:49:22,2020-10-23 16:49:22
d0d325a1-c660-4a20-b5cd-cbef325dd834,d5161ae6-30e7-481a-a358-bc03ea873d59,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2021-12-01 06:23:24,2021-12-01 10:23:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,08a460aa-2a6a-442d-b528-9b1bfa27cb88,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2022-01-31 17:29:12,2022-01-31 22:29:12
d0d325a1-c660-4a20-b5cd-cbef325dd834,f8c1e6b6-7f58-422f-ae93-09290f72397f,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2020-08-02 12:23:16,2020-08-02 17:23:16
d0d325a1-c660-4a20-b5cd-cbef325dd834,83af1220-1411-4000-9846-68fa54e7c5c9,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2021-09-07 07:04:55,2021-09-07 09:04:55
d0d325a1-c660-4a20-b5cd-cbef325dd834,20064619-99ab-425a-8de8-2851aea1b007,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2022-06-16 18:22:27,2022-06-16 22:22:27
d0d325a1-c660-4a20-b5cd-cbef325dd834,1b7a70ee-8c4e-4a12-ab18-baade6d5b112,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2023-04-16 20:42:53,2023-04-16 23:42:53
d0d325a1-c660-4a20-b5cd-cbef325dd834,5ee06a7b-c74c-469b-9117-e5d8c378677f,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2022-10-17 00:46:32,2022-10-17 02:46:32
d0d325a1-c660-4a20-b5cd-cbef325dd834,1b9dd38d-22d9-47ac-a0f0-b5a428c0d7af,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2021-09-17 10:05:11,2021-09-17 12:05:11
d0d325a1-c660-4a20-b5cd-cbef325dd834,98827f41-13fc-4f3c-ac0b-9eaa293a6e1c,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2024-09-15 11:18:48,2024-09-15 16:18:48
d0d325a1-c660-4a20-b5cd-cbef325dd834,d151346d-1540-4861-a2ce-8ce4d625b7a6,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2020-09-01 08:25:21,2020-09-01 09:25:21
d0d325a1-c660-4a20-b5cd-cbef325dd834,ba7c1a59-bb24-4be1-b869-66a572d58963,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2020-11-12 02:56:41,2020-11-12 04:56:41
d0d325a1-c660-4a20-b5cd-cbef325dd834,092cf006-09e6-4bf5-aee0-50dfe65baf3e,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2024-06-22 16:56:25,2024-06-22 19:56:25
d0d325a1-c660-4a20-b5cd-cbef325dd834,1cc827d5-bb51-4223-ad78-531b97cb9249,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2020-07-21 05:56:57,2020-07-21 09:56:57
d0d325a1-c660-4a20-b5cd-cbef325dd834,7771d148-8768-4fd5-8d3b-8025f09cb464,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2022-04-07 08:25:34,2022-04-07 11:25:34
d0d325a1-c660-4a20-b5cd-cbef325dd834,c371d4b2-c98c-4197-aadb-8467f3f3b185,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2025-04-10 06:22:34,2025-04-10 10:22:34
d0d325a1-c660-4a20-b5cd-cbef325dd834,18f0f00f-2f9c-4270-9e82-6a7506bf01b2,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2022-04-20 18:23:01,2022-04-20 23:23:01
d0d325a1-c660-4a20-b5cd-cbef325dd834,81b931d9-0105-44b3-bf9a-08301a691729,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2024-08-18 17:18:34,2024-08-18 18:18:34
d0d325a1-c660-4a20-b5cd-cbef325dd834,181b33de-8e06-4235-8239-90ef2c575bb0,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2021-12-06 14:09:26,2021-12-06 17:09:26
d0d325a1-c660-4a20-b5cd-cbef325dd834,465db96a-6861-456d-ad4e-95ff951ee8c4,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2021-12-25 04:48:19,2021-12-25 07:48:19
d0d325a1-c660-4a20-b5cd-cbef325dd834,ca4dc5b3-2bea-48aa-a9e9-171eadeadf77,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2023-09-23 16:35:31,2023-09-23 20:35:31
d0d325a1-c660-4a20-b5cd-cbef325dd834,3765b355-0c4a-4c23-9879-06ea9bf8fb8f,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2025-02-13 15:09:24,2025-02-13 20:09:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,75973a44-5b7b-4d63-8054-8a4c3ebf4a4a,5866b15f-dd59-4880-a017-c685f4dbe54b,Coelho,Santarém, Guiné,2021-07-23 08:18:12,2021-07-23 09:18:12
d0d325a1-c660-4a20-b5cd-cbef325dd834,3becbf1e-4a83-43ab-b7ab-36ec2dc997f5,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2021-09-17 14:57:58,2021-09-17 16:57:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,3e6c28b0-2d5d-4833-afe5-4885327dd92f,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2021-05-18 22:23:00,2021-05-19 03:23:00
d0d325a1-c660-4a20-b5cd-cbef325dd834,b7265219-ddf0-4832-983e-2ac3a9d457d9,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2020-02-23 03:14:49,2020-02-23 07:14:49
d0d325a1-c660-4a20-b5cd-cbef325dd834,2f236ce2-fec1-453b-add9-3af725747b51,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2024-03-26 17:45:37,2024-03-26 19:45:37
d0d325a1-c660-4a20-b5cd-cbef325dd834,b8bc0bb8-8f53-4adc-8fbb-5e0cac2d07e4,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2021-11-14 19:13:39,2021-11-14 23:13:39
d0d325a1-c660-4a20-b5cd-cbef325dd834,df5ac478-af8a-4885-ae7a-c62148cfe7c2,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2022-03-23 15:16:01,2022-03-23 20:16:01
d0d325a1-c660-4a20-b5cd-cbef325dd834,a4d839d8-2ba7-48ca-9dd0-d318600fe223,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2023-10-17 20:13:40,2023-10-17 22:13:40
d0d325a1-c660-4a20-b5cd-cbef325dd834,4aedb5fd-4f13-434d-96fd-83a6bc82fbe7,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2020-06-05 23:19:13,2020-06-06 04:19:13
d0d325a1-c660-4a20-b5cd-cbef325dd834,aae92549-92b4-4f16-b9e0-48a7a187fe83,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2023-11-03 23:38:29,2023-11-04 03:38:29
d0d325a1-c660-4a20-b5cd-cbef325dd834,b5360316-b2c1-453d-8fd7-e8e5f9f7389f,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2024-04-12 11:37:42,2024-04-12 12:37:42
d0d325a1-c660-4a20-b5cd-cbef325dd834,9d91b3d8-a6c1-47a1-ad42-45ff9e5e73de,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2023-06-19 08:06:07,2023-06-19 11:06:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,9c6e802c-6f9c-48ca-8f22-5e4996bfc5ef,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2025-02-12 00:20:57,2025-02-12 01:20:57
d0d325a1-c660-4a20-b5cd-cbef325dd834,b6e5d44c-a979-4b50-b6bf-ba907d32d68f,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2021-02-03 18:42:22,2021-02-03 23:42:22
d0d325a1-c660-4a20-b5cd-cbef325dd834,96b079a9-dc44-41fd-8147-b8c9bda48c83,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2022-10-11 01:34:12,2022-10-11 04:34:12
d0d325a1-c660-4a20-b5cd-cbef325dd834,1d84c4df-716d-45db-8a77-b0a4b93b4f54,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2021-07-19 11:37:24,2021-07-19 12:37:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,3d3681ad-9768-4406-b9b6-4496b0336875,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2023-07-05 13:35:48,2023-07-05 14:35:48
d0d325a1-c660-4a20-b5cd-cbef325dd834,65fa9709-5e2b-473e-96cd-53ac443d05c9,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2024-05-21 09:18:49,2024-05-21 13:18:49
d0d325a1-c660-4a20-b5cd-cbef325dd834,dbacf0c3-4102-4559-87ca-f155a94dc95c,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2020-02-12 16:26:11,2020-02-12 18:26:11
d0d325a1-c660-4a20-b5cd-cbef325dd834,af62a1eb-f655-403d-b23c-ab53b74688d1,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2023-09-27 13:44:07,2023-09-27 17:44:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,9a05a8e8-ba4a-4225-b3e3-4feb1b93f419,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2022-11-16 03:35:52,2022-11-16 08:35:52
d0d325a1-c660-4a20-b5cd-cbef325dd834,e8420354-ec06-4ec8-9867-ddf6ef62b43f,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2020-10-31 03:06:01,2020-10-31 08:06:01
d0d325a1-c660-4a20-b5cd-cbef325dd834,5f4980be-9647-46d9-8f8a-a4059d08a192,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2020-02-04 12:39:32,2020-02-04 14:39:32
d0d325a1-c660-4a20-b5cd-cbef325dd834,96d69e8f-d010-442b-b8ab-ee87eca94a8e,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2022-07-07 01:10:46,2022-07-07 04:10:46
d0d325a1-c660-4a20-b5cd-cbef325dd834,e9a5aded-92df-4df2-b8f4-cf528b2d1ab3,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2020-12-27 22:32:11,2020-12-28 00:32:11
d0d325a1-c660-4a20-b5cd-cbef325dd834,86e164ae-034a-46bc-8bd4-1d50d5a3eb4f,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2023-03-15 04:28:31,2023-03-15 08:28:31
d0d325a1-c660-4a20-b5cd-cbef325dd834,7514bc86-cc78-4ac9-9b1e-9886cfbea15e,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2024-08-07 00:48:53,2024-08-07 01:48:53
d0d325a1-c660-4a20-b5cd-cbef325dd834,7bb1d251-6882-4c9a-b314-103d83c82c7c,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2021-08-12 08:35:26,2021-08-12 10:35:26
d0d325a1-c660-4a20-b5cd-cbef325dd834,dabce3b6-a4e0-4776-84de-f90dde0d775b,b30708ff-f637-496b-a2b4-9df2bdb5f8c8,Sá e Filhos,Abrantes, Togo,2021-06-13 12:43:30,2021-06-13 15:43:30
