wifi_spot_id,wifi_spot_user_id,wifi_spot_name,wifi_spot_description,wifi_spot_latitude,wifi_spot_longitude,wifi_spot_create_date_time,wifi_spot_air_conditioning,wifi_spot_child_friendly,wifi_spot_covered_area,wifi_spot_crowded,wifi_spot_disabled_access,wifi_spot_good_view,wifi_spot_noise_level,wifi_spot_outdoor_seating,wifi_spot_pet_friendly,wifi_spot_available_power_outlets,wifi_spot_charging_stations,wifi_spot_drink_options,wifi_spot_food_options,wifi_spot_parking_availability,wifi_spot_restrooms_available,wifi_spot_location_type,wifi_spot_management,wifi_spot_bandwith_limitations,start_time,end_time,wifi_spot_signal_strength,wifi_spot_wifi_quality,wifi_spot_heated_in_winter,wifi_spot_open_during_heat,wifi_spot_open_during_rain,wifi_spot_outdoor_fans,wifi_spot_shaded_areas,wifi_spot_address_id
792dd13d-bb58-4fdd-951e-787a9d31dd72,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Mendes e Filhos","Harum nihil expedita ut tempora culpa. Temporibus maiores velit maiores aperiam.",-55.530581,-73.549885,2023-09-20 05:32:16,1,0,0,0,0,0,3,0,0,1,1,0,1,1,1,6,1,0,03:13:40,11:43:01,2,1,0,1,0,1,1,750f201b-5470-4b81-8c64-491c8837f8da
339ff45d-5684-4a7e-b027-226ebdb0d4a6,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Fonseca e Filhos","Fuga perferendis voluptate aspernatur sit. Ullam sapiente ducimus itaque eius.",46.231460,-65.587308,2021-03-21 11:29:49,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,2,1,20:52:37,09:33:20,0,1,0,0,0,1,1,a41d9898-434c-4a0e-b35d-85c3a5c5ecf3
fed58fd8-3394-41da-8868-6cbe133ca72b,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Barros S/A","Rem eligendi debitis fugit dicta impedit sunt. Vel mollitia laboriosam dolorum molestias vitae.",43.530826,-115.909001,2023-10-18 05:08:25,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,5,2,1,23:22:05,03:49:05,1,2,0,1,1,0,0,befbc575-a438-42b2-ade0-a89a60a41840
96ada0e8-1e86-4a18-9eea-9c13eddacd0e,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Vaz","Quos placeat eum voluptate dolorum dolores. Quaerat fugiat suscipit libero.",-6.652494,-20.910637,2025-04-16 13:10:55,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,4,2,1,15:48:14,23:10:22,2,2,1,1,0,0,1,13818e06-f201-46ad-bf19-6fede09e1b69
290473e2-8f2d-401a-9e16-b6dbc9c94ff5,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Maia","Laudantium totam earum sint occaecati vitae incidunt.",-10.603918,-179.962320,2021-05-05 17:37:12,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,4,2,1,20:58:02,04:46:15,2,0,1,1,1,1,1,8b4cc078-63d7-4084-be64-81100a4dc00e
85d24c6e-d3e6-414a-b1d9-dd5fee4b74e1,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Lima Moreira S/A","Minima sit sunt fugiat libero. Unde et distinctio perspiciatis sed dignissimos.",87.5925235,-29.618996,2023-03-02 04:39:18,0,1,1,1,0,1,2,1,1,1,0,1,1,0,1,6,1,0,07:38:49,02:54:49,1,1,1,1,0,1,0,a85f750a-cc1a-48f7-abe8-04d64646b5de
3ff7ad83-c81c-437a-885d-17b9cc7557a4,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Cardoso S/A","Cumque expedita fuga quae alias. Cum fugit explicabo totam occaecati quod corrupti.",-86.3386065,-150.046767,2021-12-30 04:51:23,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,1,09:28:59,01:03:36,0,0,1,1,0,0,1,e7aafcc9-c72f-45b8-a624-e39450d1d7f8
3a68f5f9-3a0c-4d65-bc35-ce525d60765e,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Magalhães","Officiis ullam impedit asperiores odit. Necessitatibus eos magni itaque.",-35.974848,-17.885013,2024-06-03 21:25:27,1,1,1,1,1,1,3,1,0,1,0,0,0,0,1,6,0,0,23:22:47,15:42:03,1,2,0,1,1,1,1,b40c13b3-1eb8-4d4e-b114-102259911942
7b74afea-ff0c-4394-bcc5-444cd39303a9,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Vieira Pereira e Filhos","Repellendus ut consectetur omnis maxime excepturi delectus.",-62.467838,115.130782,2022-09-05 22:10:46,1,0,0,1,0,1,3,0,0,1,0,1,1,0,0,5,2,1,15:24:54,07:43:38,2,1,0,0,0,1,0,4ca3b9d5-ce06-4912-b6ef-22dcd396114b
99e8e876-d4a4-4554-a1bf-5420cf5c3d60,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Loureiro","Incidunt consectetur cupiditate. Veniam harum explicabo porro minus dolores in.",-48.2064935,84.994200,2020-11-13 22:59:51,0,1,0,0,0,1,2,1,1,0,0,1,0,1,0,2,1,1,00:56:12,09:17:41,2,2,0,1,1,0,0,b03930a2-21b1-4dc0-bfed-8d1c689bb1fa
cdc5a944-e0ab-405b-8edb-1d1c90111b4b,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pacheco","Amet quam debitis sunt corrupti.",-36.379469,-156.516192,2025-03-05 22:07:30,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,1,2,0,01:44:16,05:15:49,0,0,0,1,1,0,1,7d0b3f08-53ab-497a-a542-f9e93cdbfa78
166b1acb-8751-4050-ac60-770484071c39,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Batista S/A","Earum iusto incidunt laudantium maxime itaque. Neque alias provident pariatur minima cum.",-31.6916355,-71.517101,2024-11-25 01:07:10,0,1,0,0,0,1,2,1,1,0,0,1,1,0,0,2,0,0,10:31:57,06:09:29,1,0,0,0,0,1,0,daa025be-75e5-4200-8c10-38370530e34e
aacc5562-9165-489f-9482-8f733d772f50,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pinheiro e Filhos","Labore in occaecati. Voluptates animi earum necessitatibus repudiandae fugiat autem.",-17.024942,-7.724194,2021-09-20 16:14:06,1,1,0,0,1,1,3,0,1,1,0,1,1,0,1,2,1,0,06:24:33,03:04:12,2,2,0,0,0,0,0,e98194d6-16bf-49db-923d-baa8db352493
471a1b67-ea13-4727-975d-d6db21918124,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Costa e Filhos","Culpa exercitationem nisi labore. Ducimus sit debitis consequatur sunt eligendi.",16.0264105,-20.544235,2024-10-22 16:29:23,1,1,1,1,1,1,3,1,0,1,1,0,0,1,0,1,2,1,23:39:56,17:14:40,1,0,0,1,1,1,0,32eb96d2-c5bd-4841-b4f8-b6d31906363f
877cf42d-4753-4497-9472-8d4ffa1e22a3,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Magalhães","Nisi aspernatur doloremque impedit.",-22.737798,1.530554,2020-04-10 17:18:38,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,2,1,0,07:39:15,13:05:49,0,1,1,1,1,0,1,4a80086d-7489-458e-92bc-e30f1c6189dd
e0ceb271-f247-4a50-a406-8e37acf8df38,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Valente Lda.","Eaque iusto vitae aliquam ut non assumenda. Unde error voluptate. Velit sit veniam quos laborum.",46.7458915,78.021402,2020-10-02 17:19:43,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,6,2,0,07:00:50,18:41:41,0,0,1,0,1,0,0,8eeb4c77-07a3-47a0-b4f4-ef83ecaabd46
02e790df-3ccf-4f6a-86c8-e7279c032db6,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Ribeiro S/A","Nobis aut consectetur numquam. Aliquam praesentium autem est distinctio sapiente.",71.436473,-136.780700,2024-07-14 18:49:18,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,4,1,1,22:13:56,01:36:44,0,2,1,1,0,1,0,65132170-3d2d-43d4-bef6-40c6d4620d8b
507cb2b1-3169-4c69-8cc1-36c1ec1aa1c4,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Baptista","Dolore ullam velit repellat fugit. Numquam voluptatum harum earum.",-73.630535,-29.174182,2020-03-30 18:38:08,1,1,0,0,0,1,3,1,1,1,0,1,1,0,0,4,1,0,23:22:23,00:46:23,0,0,1,1,1,1,1,f0ba8f24-afeb-4ca8-9f65-6d2a1e5da5c6
1ee372e9-3108-4b6d-a25f-78ac2d4fea25,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Branco","Voluptatum sunt inventore modi.",-6.437525,114.084362,2024-04-29 16:40:38,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,2,0,1,09:36:49,12:11:31,1,0,1,1,0,0,1,ff2d6f88-fca9-4c49-85be-b6888830a760
f11f79d1-432c-47cd-8e91-6f1cd2bc4305,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Marques","Repudiandae accusantium rem doloremque.",73.2579365,-51.976460,2024-04-25 03:43:07,0,0,0,1,0,1,2,1,0,1,1,1,1,1,1,0,0,1,07:15:07,10:12:32,0,1,0,0,0,0,0,407b95ce-3887-4d49-9a4f-74237fbe6dda
c9333a04-ae56-4f68-86e8-b87b682548bc,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Rodrigues","Sapiente aut architecto a facere. Minus vel quos hic.",-73.8039675,-127.355766,2021-10-26 08:17:39,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,6,0,1,12:21:34,05:36:54,0,0,1,0,0,1,1,b2d5067d-a9f3-4825-9d31-7f77fc6a46bd
7158b3d5-298d-4950-a329-66c22e6f211a,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Loureiro","Nostrum natus ad incidunt dolorem quod. Natus quod voluptatem explicabo reprehenderit molestias.",83.371513,-50.465238,2024-09-24 21:10:32,0,1,0,0,1,1,3,0,1,1,0,0,1,0,1,0,2,1,17:49:43,18:28:49,1,0,1,1,1,0,1,ef16afa4-55e5-4f0c-8687-0106951d0d19
7d0ed132-512a-404f-a68c-5bf0f49beca3,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Assunção","Voluptatem delectus perferendis nostrum. Ea perferendis necessitatibus eveniet odio.",-41.7840825,-151.842948,2023-06-06 22:08:00,1,0,1,1,0,0,3,1,0,0,1,0,0,0,0,6,0,0,02:24:24,18:07:33,2,1,0,1,1,1,1,b2c723fd-ba52-48ac-8645-b0bd2372e591
4667545f-0266-428a-a070-ea261a56238f,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Leite Vicente Lda.","Occaecati necessitatibus libero deserunt perferendis. Numquam dicta neque quo debitis incidunt.",79.1663145,-118.852980,2020-02-17 17:13:28,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,6,2,0,16:51:56,12:39:15,0,1,0,1,1,1,1,0d7b352d-0f5a-4d20-a5b2-20c6828f84ad
a6a617d4-d10e-4eb8-a5c6-9f1a688beb0d,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Monteiro","Voluptas dolorem delectus nemo. Fugiat ad sit totam voluptatum. Dolore sunt soluta.",63.5069375,-18.988177,2023-05-09 01:51:24,1,0,0,1,0,1,2,0,0,0,1,1,0,0,1,5,1,0,15:43:44,03:25:35,2,0,1,1,1,0,1,96dd4a85-62a0-4378-8b86-d992ff4c9637
63c5e06b-b56b-48e4-a5fd-4d98f12f82b5,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Tavares","Nihil repellendus in quo recusandae. Nam expedita maxime laboriosam. Ea aliquid non saepe.",-57.7875225,-79.806451,2021-04-28 12:52:25,0,1,0,1,0,1,3,1,1,1,0,0,0,0,1,5,2,1,08:59:08,12:14:00,1,0,1,1,1,1,1,4e635f7a-4b99-4dce-89fa-9900ae8453c4
bbe4dc9b-0771-4133-89d1-65955245d74c,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Rocha S/A","Delectus quas enim iusto. Labore unde sint earum.",21.8338625,-88.958654,2025-03-18 15:47:35,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,3,1,1,01:13:49,15:28:54,0,1,0,0,1,0,0,f09e2176-5606-4ea3-a6ac-f6e83a2887bb
009df05e-43ba-47ba-971f-5bf3eeba6ca6,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Ramos","Repellat molestias nulla officia inventore explicabo reprehenderit.",-83.7006865,38.824707,2024-10-04 07:52:50,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,15:19:24,15:37:43,2,0,0,1,0,1,0,7c98dde2-7e3f-49df-8bd2-f8d0b78a41cb
5e99e0f1-ebe7-479b-8e97-3fc16cb1ef68,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Mota","Blanditiis adipisci labore. Iusto quos officiis ratione quae.",-81.197672,55.851521,2021-10-30 08:59:24,0,0,1,1,1,1,3,0,1,0,1,0,1,1,1,4,2,0,15:51:54,16:33:21,2,1,0,0,0,1,0,b9e23e04-713f-4da0-b6d7-818aa6ba5bd3
36100ecc-d1c3-435c-8762-27a1456cf62f,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Moura","Similique voluptatibus corrupti quos. Saepe rerum error accusantium praesentium.",-63.2302475,28.949553,2022-10-24 13:24:14,1,0,0,0,0,1,3,0,1,1,1,0,1,0,0,0,2,1,20:17:31,13:43:40,1,0,0,0,0,0,0,38e66c69-9e71-48be-b401-af20fb7841b0
f9ac0ee3-f8fb-4927-b4d0-ad849aac6109,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Barros","Mollitia totam cupiditate dolorum voluptas. Dolores consequatur incidunt dolore.",37.0559785,17.773604,2024-11-16 04:26:21,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,2,1,1,22:42:28,15:00:33,1,1,0,1,0,0,1,b3e59ab7-a602-436a-aed3-b5bb69c4ea97
2f7af286-43f7-42fe-a7cb-68ecaa70aa6b,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pacheco S.A.","Earum ex corporis quos sed vero.",51.795824,118.400510,2024-12-03 04:38:09,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,2,0,16:08:21,13:57:59,2,0,0,0,0,1,1,41ae0e67-6e40-4116-b71c-b5eb5aae0ad4
f947a8ca-a844-4e6f-a25d-e3836dda8aba,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Esteves","Cumque aut iusto. Laborum quod autem sed voluptates.",-63.548699,-52.850995,2022-08-12 04:47:19,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,4,2,1,05:26:01,19:57:50,0,2,0,0,1,0,0,8aa24081-62e7-423f-8be8-f7dad1de8cda
44e5a8cb-f1f4-4262-8a81-068d5382cd0c,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Figueiredo","Illo doloremque nostrum. Harum eius delectus deserunt. Voluptate magnam nobis laborum dolor.",58.7223245,-11.168355,2021-10-27 22:18:58,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,6,1,1,05:21:15,14:20:48,1,1,1,1,0,1,1,8bed5fce-4e3d-4e79-80a1-297d2e7e8782
242c7cea-6afe-4629-b05e-f8c3b85d788b,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Araújo","Saepe quis nam vero nihil facilis iure. Incidunt quisquam nisi rerum fuga repudiandae.",77.414007,-29.546495,2022-09-28 19:48:31,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,2,2,1,15:31:37,12:28:04,1,1,1,0,0,1,1,5c7f80ab-40c3-4118-a339-b635f73dbf95
85f92a6a-c997-429a-b6fb-eaaebff93563,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Carneiro S.A.","Est facilis pariatur id nulla. Impedit minima ratione in. Aspernatur mollitia totam quae.",31.233009,-85.054702,2024-07-22 13:17:10,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,6,1,1,14:21:56,02:21:11,2,2,0,0,0,1,0,4df79843-a98d-4695-a617-087c9afaca69
c7253d46-b1ec-43d6-be9c-e6c194f051cf,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Ferreira","Vitae eum harum cum pariatur. Perferendis hic labore quod.",1.7739625,31.040145,2022-08-10 03:13:40,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,18:30:58,05:33:12,1,0,1,0,1,0,1,5cafc49d-cd12-4521-9589-814a9da62093
73241398-282a-4743-ab93-fffe70b3da09,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Domingues","Quae expedita earum quam. Officiis corporis repellat vero cumque voluptate.",-53.2773265,-23.328084,2023-09-24 10:46:56,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,5,1,1,14:09:25,16:47:21,2,0,0,0,1,0,1,4e6e4611-79b8-4457-841e-07613aaf754d
d83e267e-cd98-4fa8-a01b-b11a2ae7ae06,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Soares","Incidunt reiciendis aliquam aliquam nostrum ab. Recusandae non esse illum adipisci.",65.692032,-145.705282,2022-02-22 01:22:46,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,17:03:13,00:21:28,1,0,0,1,0,1,0,a729e972-8705-47ab-b9d0-b03f5cf73268
25c107d5-81ed-4117-9b03-68e4d318c146,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Moreira","Exercitationem dolor ipsum labore deleniti quaerat. Non beatae cum laboriosam alias earum.",-35.3009575,104.186455,2023-08-12 22:32:47,1,0,0,0,1,0,2,0,0,1,1,1,1,0,1,3,0,0,10:34:24,22:55:57,0,2,1,0,1,0,1,1fc0b1cc-7e71-4c83-a63e-a53ec2c65e49
2a6d427e-9d10-4a23-b27d-eb23af16cf25,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Vieira e Filhos","Rem ut veritatis similique. Dolor beatae suscipit.",24.3747735,113.318483,2021-05-30 18:52:42,1,1,0,0,1,1,2,1,1,1,1,0,1,0,0,3,0,0,16:22:59,15:30:47,0,1,1,0,0,0,0,349f9526-ad20-428b-b6d3-8ad460bbe315
1233ff6a-b156-44e7-8df2-de5f505d1ae0,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Figueiredo","Vero fuga laudantium. Provident suscipit recusandae temporibus.",9.163777,-102.626977,2021-08-25 04:47:15,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,6,0,1,11:38:07,15:16:34,0,1,1,0,1,1,1,6c3fac3c-f20d-4fb4-92d2-4f2f8d5566d0
b8d877ea-f2b7-4013-8dcb-904c115105d2,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Correia","Ipsa maxime esse reiciendis. Explicabo cupiditate repellendus minus nesciunt.",-45.9649595,42.321678,2022-11-29 06:33:14,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,3,0,0,08:36:49,14:18:23,0,0,0,0,1,0,0,8d1eebdf-5737-493e-a75c-edb49ce8bf28
4747fbd7-56e9-4791-8a13-c75b2304d3c1,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Vicente Azevedo e Filhos","Quas magni neque est nam modi. Corporis assumenda quod quae rerum nulla sapiente.",26.818267,-141.140208,2021-02-10 13:38:52,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,3,2,0,06:25:40,19:30:29,2,0,1,0,0,1,0,85180032-e39d-4369-8dca-aece5e3e528c
4a5520ec-f486-4252-aee1-11c48bd98d00,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Figueiredo","Corrupti nihil eum aperiam accusamus. Voluptatem recusandae ut corrupti suscipit eum.",41.919793,68.585797,2022-01-12 05:11:38,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,2,0,06:10:39,18:21:05,1,0,0,1,1,0,1,c81d491d-8639-42ec-bc01-6aef0b5ec721
c15ce267-9b16-4574-b596-88cc297d233a,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Ribeiro","Nisi placeat voluptate possimus alias. Maxime rem occaecati facere optio.",-1.484788,4.522071,2023-10-28 14:34:25,0,1,1,0,1,0,3,1,1,0,0,0,0,0,0,4,2,0,19:57:36,20:45:51,0,2,1,0,0,1,1,d3429036-8618-497d-b7cc-1f393a1e41b5
169c9b6c-bdd5-4b64-b9aa-b32e38443d1b,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Figueiredo Lda.","Repudiandae quo molestiae. Blanditiis eligendi doloribus veritatis similique ullam.",-30.4145735,47.099874,2021-11-12 12:02:30,1,0,1,1,1,1,2,1,1,0,1,1,1,1,0,6,1,1,10:56:15,15:46:40,2,1,1,0,1,0,1,24df3805-9f9f-4691-a34d-743d5ae6ef2f
8f247797-4c31-4918-8121-2d89cf14b2b1,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Campos Brito Lda.","Blanditiis provident omnis ea. In illum adipisci doloremque enim quas.",-65.5606735,117.267308,2024-04-17 20:41:14,1,1,1,1,1,0,2,0,0,1,0,0,1,1,1,3,1,1,23:10:08,06:56:07,0,2,0,1,0,0,1,1e2d8a3c-4850-4d80-9642-e0a821566079
dd79c79c-b5e7-42ec-b053-bbac9381ebab,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Torres Andrade Lda.","Possimus dolores voluptas sed vel. Laudantium ratione quaerat tempore impedit delectus nam.",-76.1616785,133.480476,2021-01-10 11:26:06,1,0,0,1,1,0,3,0,0,0,1,0,0,0,0,6,2,1,18:30:52,15:04:57,2,1,1,0,0,0,1,acfa4e1f-32c3-4d97-82e2-beb8f19bfb59
34dd9dab-ba51-45e6-bb5d-b9448091270e,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Simões","Quo nam placeat eligendi placeat deserunt.",-89.8588695,-3.420459,2023-08-08 10:27:36,0,0,1,1,1,1,2,0,1,0,0,1,1,1,0,0,0,1,15:59:10,19:44:27,1,0,1,0,0,0,0,c7f265d5-c4ba-4fc0-96c8-9cd3693c6efe
c9a745c5-cff9-429d-bb1a-dea015de474c,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Torres","Laborum quas recusandae laboriosam aliquam. Aut culpa quis odio minus architecto ex veritatis.",-38.6349405,-149.045870,2022-01-28 02:54:56,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,6,1,1,18:10:21,11:18:26,0,2,1,1,1,0,0,429b3f60-50c1-48e1-84ed-610dcfc50e6c
0e2521f9-15fe-47b5-b009-909ebdfc59eb,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Machado S.A.","A minima sit quis. Expedita eaque maiores molestiae sunt id. Ipsam quasi omnis illo.",46.2155635,-21.337948,2020-02-29 15:56:04,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,16:11:12,11:13:26,0,2,1,1,0,1,1,90c52390-e3e6-4433-9c07-8dbb101567d5
eaad1871-3029-4fb1-909d-740c51be40d1,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Nascimento","Distinctio temporibus exercitationem atque. Asperiores repudiandae iusto suscipit quos minus sequi.",-42.1601985,165.348719,2020-03-16 21:51:04,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,4,1,0,14:48:19,10:16:11,2,0,0,1,1,1,0,a1a36268-9e4d-4435-8779-da66c90eca3a
787d3e6d-495b-439b-824a-fa05e55b62c3,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Guerreiro S/A","Sunt molestias at tempore autem. Odit laudantium delectus sunt. Dolores sunt natus nihil ex iusto.",-68.1565405,71.318880,2022-04-13 14:51:26,0,1,1,1,0,1,2,0,0,1,1,0,0,1,1,3,0,0,23:59:43,16:31:45,1,2,0,0,1,0,0,f8569182-7010-4a64-8931-d65e6de73b67
01eb37bb-9e46-4a36-9a8e-8711b8b2b1ea,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Antunes","Incidunt deserunt et ea.",60.112683,-141.085631,2023-04-13 15:36:26,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,2,0,1,04:29:37,21:22:54,1,2,0,0,1,0,0,f19104e6-0135-4653-acfc-b0768c7b5f28
8f0a4baf-e8ae-4cd9-ab2a-375ea0a47374,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Andrade e Filhos","Provident earum praesentium fuga placeat assumenda.",-49.745171,139.395173,2022-07-06 04:23:09,1,1,0,0,1,1,2,0,1,0,0,1,1,0,0,0,2,0,08:11:52,07:07:28,2,0,1,0,1,0,0,951aaf5f-5648-40b9-816e-946b956d1497
872945b1-3575-4ee5-95d6-40c65dd69bdd,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Coelho Esteves Lda.","Aperiam ullam commodi animi officiis est. Reiciendis veniam doloremque.",-5.423221,127.979783,2025-01-20 05:27:43,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2,2,0,23:40:55,22:58:27,0,0,0,0,1,0,1,c4f1203e-8f30-4970-a0c1-fcfe65ddd71d
2ee7d2d3-d242-4f2b-850c-d97850e1dbb7,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Nunes","Natus assumenda quidem itaque neque. Beatae architecto amet nobis aspernatur.",19.911808,13.937879,2020-07-24 05:18:26,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,6,0,0,21:08:33,12:07:11,0,0,1,0,0,0,1,7bc6577d-09ed-482d-8255-30628497aa57
2ca76530-5ea5-4672-8410-c9097392b3ae,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Macedo","Sequi quisquam vero alias dolore. Nam id voluptatem.",-1.567917,90.768147,2020-07-04 21:07:09,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,07:54:18,09:28:09,2,1,1,0,1,1,1,7d005e19-d93a-44ea-b873-1551fd157f06
43d52bde-ff46-4e36-8094-d2379b75ffe0,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Leite Garcia S/A","Exercitationem accusantium labore eum quis. Tempora nesciunt quasi quisquam at voluptas commodi.",-2.268392,63.186380,2022-10-25 12:27:42,1,0,0,1,1,1,2,0,0,1,0,1,1,0,0,4,0,0,13:44:16,19:52:03,1,2,0,0,0,0,1,a70abd22-df0e-41e6-96d0-e063d559a2c1
55aee37b-1fb1-4b17-818e-4af062f82682,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pacheco Sá S.A.","Unde nihil rem similique amet. Distinctio hic cum ea. Eum doloribus deserunt fugiat distinctio.",23.3188335,-171.431357,2024-06-19 19:09:18,1,1,1,0,0,1,2,1,1,1,0,1,1,1,0,1,1,1,23:00:27,05:55:09,2,1,1,1,0,0,0,b2ec99e8-c30c-4cf9-ae23-50009a60a21a
c9a170cf-a170-4434-8538-bfd6b3265b60,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Domingues Anjos e Filhos","Alias magni quibusdam perferendis. Laborum alias ullam. Minima officia minus.",-28.844345,-145.918140,2023-09-20 14:04:05,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,05:58:38,20:49:00,2,0,1,1,0,1,1,3a7361ac-63de-4769-90b8-2b831fd6330d
00f2de82-9c5b-40ae-b91a-3a1a9f482204,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Lopes Miranda e Filhos","Rem at modi nihil labore eum. Ab fugit provident et veritatis dolores corrupti.",80.493417,-148.624924,2023-12-24 00:02:50,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,2,2,1,21:52:25,09:59:34,2,1,0,1,0,0,1,e8bccfd8-27b0-494d-9e48-98b38390d990
11cc8a74-720a-4d35-8051-396064ade2d1,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Nunes","Quia odio tempora nobis. Nihil nemo excepturi sit esse.",-51.011643,-81.913961,2020-06-02 11:42:52,1,0,0,0,0,0,3,1,1,1,1,1,0,1,0,3,0,0,03:10:31,05:09:28,0,0,1,0,1,0,1,50af1279-8749-41c2-ac8f-3d810c34f2cd
