review_id,review_attribute_classification_name,review_attribute_classification_value
cc24b85d-a0e3-4bf0-a743-c23a6ed25e61,wifi_speed,high
cc24b85d-a0e3-4bf0-a743-c23a6ed25e61,comfort,low
67581c42-9e06-404b-80c9-f2f0a4cd4fdf,service,low
67581c42-9e06-404b-80c9-f2f0a4cd4fdf,cleanliness,low
67581c42-9e06-404b-80c9-f2f0a4cd4fdf,wifi_speed,medium
39cf1027-0a11-46fa-9518-f789d3727d25,wifi_speed,high
39cf1027-0a11-46fa-9518-f789d3727d25,ambience,medium
39cf1027-0a11-46fa-9518-f789d3727d25,comfort,low
a5be66fa-0400-43ac-9c36-f2aebde69370,comfort,high
a5be66fa-0400-43ac-9c36-f2aebde69370,service,high
a5be66fa-0400-43ac-9c36-f2aebde69370,wifi_speed,low
01d12355-4c00-4a93-982b-1a1734d81f85,wifi_speed,low
01d12355-4c00-4a93-982b-1a1734d81f85,service,low
01d12355-4c00-4a93-982b-1a1734d81f85,ambience,low
8392f9af-e6cd-4275-9c97-1c16d8555c1c,cleanliness,medium
8392f9af-e6cd-4275-9c97-1c16d8555c1c,ambience,medium
8392f9af-e6cd-4275-9c97-1c16d8555c1c,service,low
8392f9af-e6cd-4275-9c97-1c16d8555c1c,wifi_speed,medium
0feb2bc7-0d05-42ae-b77e-5d3468ce2773,ambience,high
0feb2bc7-0d05-42ae-b77e-5d3468ce2773,cleanliness,medium
c961c37f-7d47-4d47-97d2-89c8260d7968,wifi_speed,low
c961c37f-7d47-4d47-97d2-89c8260d7968,service,medium
c7568d8f-8e56-46b3-b97a-8fd126e4f14b,service,low
c7568d8f-8e56-46b3-b97a-8fd126e4f14b,ambience,medium
c7568d8f-8e56-46b3-b97a-8fd126e4f14b,wifi_speed,high
c7568d8f-8e56-46b3-b97a-8fd126e4f14b,cleanliness,low
fbdcaec2-bd6f-46ce-a828-a5d3a55fce42,wifi_speed,high
fbdcaec2-bd6f-46ce-a828-a5d3a55fce42,comfort,low
2e827f01-d959-4c67-9701-748f08c7e1dd,comfort,high
2e827f01-d959-4c67-9701-748f08c7e1dd,wifi_speed,medium
2e827f01-d959-4c67-9701-748f08c7e1dd,service,high
2e827f01-d959-4c67-9701-748f08c7e1dd,ambience,low
2e827f01-d959-4c67-9701-748f08c7e1dd,cleanliness,low
9c0662fb-f174-411c-ac77-98a02982571c,comfort,high
9c0662fb-f174-411c-ac77-98a02982571c,service,high
9c0662fb-f174-411c-ac77-98a02982571c,cleanliness,medium
9c0662fb-f174-411c-ac77-98a02982571c,wifi_speed,medium
9c0662fb-f174-411c-ac77-98a02982571c,ambience,low
05bcce3b-f173-4e66-a608-79ec8cc1ca18,cleanliness,low
05bcce3b-f173-4e66-a608-79ec8cc1ca18,service,medium
05bcce3b-f173-4e66-a608-79ec8cc1ca18,comfort,low
7a8c8641-3b0d-450e-a37a-6ab3c7fc02ce,service,low
7a8c8641-3b0d-450e-a37a-6ab3c7fc02ce,wifi_speed,medium
7a8c8641-3b0d-450e-a37a-6ab3c7fc02ce,ambience,low
7a8c8641-3b0d-450e-a37a-6ab3c7fc02ce,cleanliness,low
9f596e07-b01f-4058-b72b-a224405dff7f,service,medium
9f596e07-b01f-4058-b72b-a224405dff7f,wifi_speed,low
2aba5dec-f5d1-4d90-810c-635afe654eb5,ambience,low
2aba5dec-f5d1-4d90-810c-635afe654eb5,service,high
2aba5dec-f5d1-4d90-810c-635afe654eb5,comfort,medium
2aba5dec-f5d1-4d90-810c-635afe654eb5,cleanliness,low
2aba5dec-f5d1-4d90-810c-635afe654eb5,wifi_speed,high
5557e35b-7814-4a29-84b6-738c382f8d1c,comfort,high
5557e35b-7814-4a29-84b6-738c382f8d1c,wifi_speed,low
5557e35b-7814-4a29-84b6-738c382f8d1c,ambience,high
468216ca-bd56-403c-91fa-6ec8b256ff5a,comfort,high
468216ca-bd56-403c-91fa-6ec8b256ff5a,cleanliness,high
468216ca-bd56-403c-91fa-6ec8b256ff5a,service,medium
468216ca-bd56-403c-91fa-6ec8b256ff5a,ambience,low
468216ca-bd56-403c-91fa-6ec8b256ff5a,wifi_speed,low
7335bc30-d5d2-44f0-b672-82ae47e4a8b0,service,medium
7335bc30-d5d2-44f0-b672-82ae47e4a8b0,cleanliness,low
7335bc30-d5d2-44f0-b672-82ae47e4a8b0,comfort,medium
7335bc30-d5d2-44f0-b672-82ae47e4a8b0,wifi_speed,low
e1d33297-2695-480a-9252-a8c283baa090,ambience,high
e1d33297-2695-480a-9252-a8c283baa090,cleanliness,high
e1d33297-2695-480a-9252-a8c283baa090,wifi_speed,low
e1d33297-2695-480a-9252-a8c283baa090,service,low
e1d33297-2695-480a-9252-a8c283baa090,comfort,high
d1beebb3-b44e-4e09-8baf-575061cae5d3,service,high
d1beebb3-b44e-4e09-8baf-575061cae5d3,comfort,high
d1beebb3-b44e-4e09-8baf-575061cae5d3,cleanliness,medium
d1beebb3-b44e-4e09-8baf-575061cae5d3,ambience,low
1a0ffac0-c9fc-451e-b6a1-f69c83430573,service,medium
1a0ffac0-c9fc-451e-b6a1-f69c83430573,cleanliness,high
1a0ffac0-c9fc-451e-b6a1-f69c83430573,ambience,low
1a0ffac0-c9fc-451e-b6a1-f69c83430573,comfort,high
1a0ffac0-c9fc-451e-b6a1-f69c83430573,wifi_speed,medium
95f84e66-32c9-44af-990f-d0ebc0504836,ambience,medium
95f84e66-32c9-44af-990f-d0ebc0504836,service,high
95f84e66-32c9-44af-990f-d0ebc0504836,comfort,medium
95f84e66-32c9-44af-990f-d0ebc0504836,wifi_speed,high
30517e1e-afc9-412a-9b11-f87a1ac1c47f,comfort,low
30517e1e-afc9-412a-9b11-f87a1ac1c47f,ambience,low
30517e1e-afc9-412a-9b11-f87a1ac1c47f,service,medium
eaa9a96d-2e40-440d-9055-f05542246f4d,cleanliness,low
eaa9a96d-2e40-440d-9055-f05542246f4d,service,medium
eaa9a96d-2e40-440d-9055-f05542246f4d,comfort,high
006f8617-c430-4501-bdaa-a0fe2409d556,wifi_speed,low
006f8617-c430-4501-bdaa-a0fe2409d556,ambience,high
72a460e8-0b25-4255-b6ce-5c17112819a0,service,low
72a460e8-0b25-4255-b6ce-5c17112819a0,comfort,high
72a460e8-0b25-4255-b6ce-5c17112819a0,cleanliness,high
72a460e8-0b25-4255-b6ce-5c17112819a0,ambience,high
72a460e8-0b25-4255-b6ce-5c17112819a0,wifi_speed,high
42bb6c67-2972-4955-a586-228c62a5c975,service,medium
42bb6c67-2972-4955-a586-228c62a5c975,cleanliness,low
42bb6c67-2972-4955-a586-228c62a5c975,wifi_speed,high
820ebb75-9641-4b79-9f7d-b124e8b809a8,ambience,medium
820ebb75-9641-4b79-9f7d-b124e8b809a8,wifi_speed,high
820ebb75-9641-4b79-9f7d-b124e8b809a8,comfort,medium
bd5d1baf-e87e-4b6c-94ba-3e3ecf2d2bf8,service,medium
bd5d1baf-e87e-4b6c-94ba-3e3ecf2d2bf8,comfort,medium
920f0a56-ab97-4cee-b733-7a8b286a9982,comfort,high
920f0a56-ab97-4cee-b733-7a8b286a9982,wifi_speed,low
15487e8b-3c0e-4b36-a592-9d50f8b224f9,ambience,high
15487e8b-3c0e-4b36-a592-9d50f8b224f9,service,medium
bac9de2b-b977-41e9-b569-70ac767eaaad,cleanliness,medium
bac9de2b-b977-41e9-b569-70ac767eaaad,wifi_speed,medium
bac9de2b-b977-41e9-b569-70ac767eaaad,service,medium
bac9de2b-b977-41e9-b569-70ac767eaaad,comfort,high
b2349c11-606b-4fce-a269-c98d2269b66f,cleanliness,medium
b2349c11-606b-4fce-a269-c98d2269b66f,comfort,medium
e680665f-87f8-4d58-a14b-e6f6a0e207e4,comfort,high
e680665f-87f8-4d58-a14b-e6f6a0e207e4,ambience,low
e680665f-87f8-4d58-a14b-e6f6a0e207e4,wifi_speed,medium
e680665f-87f8-4d58-a14b-e6f6a0e207e4,cleanliness,high
e680665f-87f8-4d58-a14b-e6f6a0e207e4,service,high
eb8a34e4-7c9e-4ccf-9e25-b511c5a97f02,wifi_speed,high
eb8a34e4-7c9e-4ccf-9e25-b511c5a97f02,comfort,low
eb8a34e4-7c9e-4ccf-9e25-b511c5a97f02,service,medium
eb8a34e4-7c9e-4ccf-9e25-b511c5a97f02,cleanliness,medium
eb8a34e4-7c9e-4ccf-9e25-b511c5a97f02,ambience,high
af0dae54-bee7-4b0a-92b5-14132e69f875,comfort,low
af0dae54-bee7-4b0a-92b5-14132e69f875,cleanliness,medium
3c624557-e98a-49fe-b0ea-587d2567fd9c,service,high
3c624557-e98a-49fe-b0ea-587d2567fd9c,wifi_speed,medium
ae79901c-91cc-4cb2-807d-07caeae38bac,wifi_speed,medium
ae79901c-91cc-4cb2-807d-07caeae38bac,comfort,high
ae79901c-91cc-4cb2-807d-07caeae38bac,service,low
ae79901c-91cc-4cb2-807d-07caeae38bac,cleanliness,medium
ae79901c-91cc-4cb2-807d-07caeae38bac,ambience,medium
99970e82-8470-41ee-ba8b-7dc87206cf9c,comfort,high
99970e82-8470-41ee-ba8b-7dc87206cf9c,cleanliness,medium
99970e82-8470-41ee-ba8b-7dc87206cf9c,wifi_speed,high
99970e82-8470-41ee-ba8b-7dc87206cf9c,ambience,medium
99970e82-8470-41ee-ba8b-7dc87206cf9c,service,high
bff95ec4-2dd0-4d08-a44c-5b99b4c31c9e,comfort,medium
bff95ec4-2dd0-4d08-a44c-5b99b4c31c9e,service,high
bff95ec4-2dd0-4d08-a44c-5b99b4c31c9e,wifi_speed,high
a5c91773-aafd-44f5-8d58-c21e29d92821,cleanliness,high
a5c91773-aafd-44f5-8d58-c21e29d92821,service,low
6ca15cce-049a-44cb-9d13-f8bc8e09a691,service,low
6ca15cce-049a-44cb-9d13-f8bc8e09a691,cleanliness,high
6ca15cce-049a-44cb-9d13-f8bc8e09a691,ambience,medium
6ca15cce-049a-44cb-9d13-f8bc8e09a691,comfort,medium
d62e615e-1386-4079-b88a-0dc8be86c034,service,low
d62e615e-1386-4079-b88a-0dc8be86c034,comfort,high
d62e615e-1386-4079-b88a-0dc8be86c034,ambience,low
d62e615e-1386-4079-b88a-0dc8be86c034,wifi_speed,medium
1947ad2a-322e-487d-8eac-0c939aaeea03,wifi_speed,low
1947ad2a-322e-487d-8eac-0c939aaeea03,cleanliness,low
1947ad2a-322e-487d-8eac-0c939aaeea03,comfort,medium
1947ad2a-322e-487d-8eac-0c939aaeea03,ambience,high
2b376ed4-1833-464b-a854-ae3b2e3308d3,service,high
2b376ed4-1833-464b-a854-ae3b2e3308d3,wifi_speed,low
2b376ed4-1833-464b-a854-ae3b2e3308d3,ambience,medium
707d4bce-93e2-4015-bbc4-ecb77b14fee5,cleanliness,low
707d4bce-93e2-4015-bbc4-ecb77b14fee5,service,low
707d4bce-93e2-4015-bbc4-ecb77b14fee5,wifi_speed,low
707d4bce-93e2-4015-bbc4-ecb77b14fee5,comfort,medium
707d4bce-93e2-4015-bbc4-ecb77b14fee5,ambience,high
13a31776-c27e-4f55-87eb-ba803c43e8e8,service,low
13a31776-c27e-4f55-87eb-ba803c43e8e8,ambience,low
13a31776-c27e-4f55-87eb-ba803c43e8e8,wifi_speed,low
e03121d2-2e8d-4459-b5ea-c3d6b5a3e52c,service,high
e03121d2-2e8d-4459-b5ea-c3d6b5a3e52c,ambience,low
e03121d2-2e8d-4459-b5ea-c3d6b5a3e52c,comfort,low
e03121d2-2e8d-4459-b5ea-c3d6b5a3e52c,wifi_speed,medium
e03121d2-2e8d-4459-b5ea-c3d6b5a3e52c,cleanliness,low
c58b41f0-9810-464b-a721-0b58e1fd95a6,wifi_speed,low
c58b41f0-9810-464b-a721-0b58e1fd95a6,ambience,high
c58b41f0-9810-464b-a721-0b58e1fd95a6,service,high
c58b41f0-9810-464b-a721-0b58e1fd95a6,cleanliness,medium
c58b41f0-9810-464b-a721-0b58e1fd95a6,comfort,high
be47d7df-ad2d-499c-8c7f-cdf964de467f,ambience,medium
be47d7df-ad2d-499c-8c7f-cdf964de467f,wifi_speed,high
be47d7df-ad2d-499c-8c7f-cdf964de467f,cleanliness,high
d5e045a9-0db6-41fe-aa67-0053b0058799,ambience,low
d5e045a9-0db6-41fe-aa67-0053b0058799,comfort,medium
d5e045a9-0db6-41fe-aa67-0053b0058799,service,low
8108b34c-3e6c-437e-9880-79794827890d,wifi_speed,medium
8108b34c-3e6c-437e-9880-79794827890d,ambience,high
8108b34c-3e6c-437e-9880-79794827890d,comfort,medium
4584aaba-d1ea-4345-ab82-bef3f461a6ba,ambience,low
4584aaba-d1ea-4345-ab82-bef3f461a6ba,comfort,low
4584aaba-d1ea-4345-ab82-bef3f461a6ba,wifi_speed,high
4584aaba-d1ea-4345-ab82-bef3f461a6ba,cleanliness,low
f2f799ef-34f6-42ec-b661-be6382265977,wifi_speed,low
f2f799ef-34f6-42ec-b661-be6382265977,ambience,high
f2f799ef-34f6-42ec-b661-be6382265977,cleanliness,low
8e5ff6dc-c5ea-494b-9757-2859e23c623e,wifi_speed,low
8e5ff6dc-c5ea-494b-9757-2859e23c623e,cleanliness,high
8e5ff6dc-c5ea-494b-9757-2859e23c623e,service,low
8e5ff6dc-c5ea-494b-9757-2859e23c623e,ambience,low
b06e8230-43db-4bbe-bc77-04f119729922,comfort,high
b06e8230-43db-4bbe-bc77-04f119729922,cleanliness,high
b06e8230-43db-4bbe-bc77-04f119729922,ambience,low
b06e8230-43db-4bbe-bc77-04f119729922,wifi_speed,low
b06e8230-43db-4bbe-bc77-04f119729922,service,high
4232bd31-7717-4690-a38d-650d87653751,comfort,medium
4232bd31-7717-4690-a38d-650d87653751,service,low
21fe20a4-e8da-4e98-b7d2-67a68184c6cc,comfort,high
21fe20a4-e8da-4e98-b7d2-67a68184c6cc,service,medium
21fe20a4-e8da-4e98-b7d2-67a68184c6cc,wifi_speed,low
21fe20a4-e8da-4e98-b7d2-67a68184c6cc,cleanliness,medium
21fe20a4-e8da-4e98-b7d2-67a68184c6cc,ambience,low
299f4ade-99e7-4ccf-8934-cb01d0235029,cleanliness,high
299f4ade-99e7-4ccf-8934-cb01d0235029,comfort,medium
90a074e5-a7f3-4f30-a825-13c584795b0a,cleanliness,low
90a074e5-a7f3-4f30-a825-13c584795b0a,service,high
2e656bb2-409f-4cec-909e-9de5280d64ca,service,low
2e656bb2-409f-4cec-909e-9de5280d64ca,wifi_speed,medium
2e656bb2-409f-4cec-909e-9de5280d64ca,ambience,high
da73a562-f577-4a32-8bc7-efdc8dffb9ed,cleanliness,low
da73a562-f577-4a32-8bc7-efdc8dffb9ed,comfort,high
9e4a31b6-9e9b-41ba-b09d-08292faeb175,ambience,low
9e4a31b6-9e9b-41ba-b09d-08292faeb175,comfort,high
9e4a31b6-9e9b-41ba-b09d-08292faeb175,cleanliness,medium
9e4a31b6-9e9b-41ba-b09d-08292faeb175,wifi_speed,medium
9e4a31b6-9e9b-41ba-b09d-08292faeb175,service,low
cbf0673d-d423-4a10-a9b6-fc7b940723c1,comfort,high
cbf0673d-d423-4a10-a9b6-fc7b940723c1,wifi_speed,high
f9f647c7-92a9-4e6c-8f10-43f3eeff0a2f,wifi_speed,medium
f9f647c7-92a9-4e6c-8f10-43f3eeff0a2f,comfort,high
64309b85-0b2c-4f3a-abf9-ea5e1c9cad4f,service,medium
64309b85-0b2c-4f3a-abf9-ea5e1c9cad4f,ambience,low
4055a9ad-444c-486f-8a01-c768e01c997c,ambience,medium
4055a9ad-444c-486f-8a01-c768e01c997c,comfort,high
4055a9ad-444c-486f-8a01-c768e01c997c,wifi_speed,medium
795e7fbe-6811-4031-a14d-e0f8b7edbb57,cleanliness,medium
795e7fbe-6811-4031-a14d-e0f8b7edbb57,wifi_speed,low
795e7fbe-6811-4031-a14d-e0f8b7edbb57,ambience,low
e7073e29-4639-42ef-85ac-d562551d3157,service,low
e7073e29-4639-42ef-85ac-d562551d3157,wifi_speed,medium
e7073e29-4639-42ef-85ac-d562551d3157,cleanliness,medium
e7073e29-4639-42ef-85ac-d562551d3157,ambience,low
e7073e29-4639-42ef-85ac-d562551d3157,comfort,high
8a45e62c-c949-48b6-9c99-c4e6ba2d99b7,wifi_speed,medium
8a45e62c-c949-48b6-9c99-c4e6ba2d99b7,service,low
8a45e62c-c949-48b6-9c99-c4e6ba2d99b7,cleanliness,medium
8a45e62c-c949-48b6-9c99-c4e6ba2d99b7,ambience,low
8a45e62c-c949-48b6-9c99-c4e6ba2d99b7,comfort,high
509df77f-ad27-4d15-b0be-e0b03f178897,ambience,low
509df77f-ad27-4d15-b0be-e0b03f178897,wifi_speed,high
2a254ba6-8f33-4ce9-be16-ebe47d323da6,cleanliness,low
2a254ba6-8f33-4ce9-be16-ebe47d323da6,comfort,medium
2a254ba6-8f33-4ce9-be16-ebe47d323da6,wifi_speed,medium
2a254ba6-8f33-4ce9-be16-ebe47d323da6,ambience,low
f9205654-ef7e-49ce-b6ef-04a9d507f1ea,service,medium
f9205654-ef7e-49ce-b6ef-04a9d507f1ea,comfort,low
f9205654-ef7e-49ce-b6ef-04a9d507f1ea,ambience,high
f9205654-ef7e-49ce-b6ef-04a9d507f1ea,cleanliness,low
f9205654-ef7e-49ce-b6ef-04a9d507f1ea,wifi_speed,high
37680352-5e9f-4db9-88b3-3d60dcf5cf43,service,low
37680352-5e9f-4db9-88b3-3d60dcf5cf43,cleanliness,medium
37680352-5e9f-4db9-88b3-3d60dcf5cf43,ambience,medium
37680352-5e9f-4db9-88b3-3d60dcf5cf43,wifi_speed,high
e886aeed-01c1-4568-9cc2-0197bf9c9d47,service,medium
e886aeed-01c1-4568-9cc2-0197bf9c9d47,cleanliness,medium
0aa7254e-c9b8-4341-9f22-b789227e690d,service,medium
0aa7254e-c9b8-4341-9f22-b789227e690d,ambience,low
0aa7254e-c9b8-4341-9f22-b789227e690d,comfort,low
50888b8d-d644-4d9b-a892-b38d6d54c9ab,service,medium
50888b8d-d644-4d9b-a892-b38d6d54c9ab,comfort,high
50888b8d-d644-4d9b-a892-b38d6d54c9ab,cleanliness,low
50888b8d-d644-4d9b-a892-b38d6d54c9ab,ambience,medium
50888b8d-d644-4d9b-a892-b38d6d54c9ab,wifi_speed,medium
f2201317-b6f7-421e-9507-12ef054ce37d,ambience,low
f2201317-b6f7-421e-9507-12ef054ce37d,wifi_speed,medium
f2201317-b6f7-421e-9507-12ef054ce37d,service,low
480d2de3-7ce5-418b-8134-2db0479ad404,ambience,medium
480d2de3-7ce5-418b-8134-2db0479ad404,cleanliness,high
304355e7-7578-45f0-a2ff-399044af5b9a,ambience,high
304355e7-7578-45f0-a2ff-399044af5b9a,comfort,low
304355e7-7578-45f0-a2ff-399044af5b9a,service,medium
a6e6fed5-94a7-4d43-adbb-cdfbb74f435e,wifi_speed,low
a6e6fed5-94a7-4d43-adbb-cdfbb74f435e,comfort,low
a6e6fed5-94a7-4d43-adbb-cdfbb74f435e,service,high
a6e6fed5-94a7-4d43-adbb-cdfbb74f435e,ambience,high
a6e6fed5-94a7-4d43-adbb-cdfbb74f435e,cleanliness,low
a60e6827-a298-40a4-9ca1-0a1cde4e52c5,ambience,high
a60e6827-a298-40a4-9ca1-0a1cde4e52c5,service,low
a60e6827-a298-40a4-9ca1-0a1cde4e52c5,wifi_speed,low
e858703f-ec00-44cb-8e94-6069ad17f646,wifi_speed,medium
e858703f-ec00-44cb-8e94-6069ad17f646,comfort,high
e858703f-ec00-44cb-8e94-6069ad17f646,ambience,low
2d7a36f4-4964-4dd4-a678-6f61ce2ba495,service,medium
2d7a36f4-4964-4dd4-a678-6f61ce2ba495,ambience,medium
2d7a36f4-4964-4dd4-a678-6f61ce2ba495,wifi_speed,low
e2f709f1-ab9f-47d9-a7e4-bd22748d6cad,wifi_speed,high
e2f709f1-ab9f-47d9-a7e4-bd22748d6cad,ambience,low
e2f709f1-ab9f-47d9-a7e4-bd22748d6cad,service,low
4add466c-fb18-4ba3-921a-01392a94ed8f,comfort,low
4add466c-fb18-4ba3-921a-01392a94ed8f,wifi_speed,medium
a5ffcf42-faeb-4e8e-b926-8abc67cb92c8,service,low
a5ffcf42-faeb-4e8e-b926-8abc67cb92c8,ambience,medium
a5ffcf42-faeb-4e8e-b926-8abc67cb92c8,wifi_speed,medium
a5ffcf42-faeb-4e8e-b926-8abc67cb92c8,comfort,medium
a5ffcf42-faeb-4e8e-b926-8abc67cb92c8,cleanliness,high
9ad61079-ac45-4b25-9164-d1edd518d6c5,comfort,low
9ad61079-ac45-4b25-9164-d1edd518d6c5,cleanliness,medium
9ad61079-ac45-4b25-9164-d1edd518d6c5,ambience,high
9ad61079-ac45-4b25-9164-d1edd518d6c5,wifi_speed,medium
9ad61079-ac45-4b25-9164-d1edd518d6c5,service,low
ab0104ec-cdc3-4f14-84e6-ff5b79a8fa8c,comfort,medium
ab0104ec-cdc3-4f14-84e6-ff5b79a8fa8c,ambience,low
ab0104ec-cdc3-4f14-84e6-ff5b79a8fa8c,cleanliness,high
ab0104ec-cdc3-4f14-84e6-ff5b79a8fa8c,service,low
ba5b2160-1fb3-4be0-ad67-f957981f1c5f,comfort,medium
ba5b2160-1fb3-4be0-ad67-f957981f1c5f,cleanliness,low
ba5b2160-1fb3-4be0-ad67-f957981f1c5f,wifi_speed,low
ba5b2160-1fb3-4be0-ad67-f957981f1c5f,ambience,low
ba928e20-2785-4724-8cb2-a977b74191de,service,medium
ba928e20-2785-4724-8cb2-a977b74191de,comfort,high
ba928e20-2785-4724-8cb2-a977b74191de,ambience,medium
ba928e20-2785-4724-8cb2-a977b74191de,cleanliness,low
d4032b3a-f59c-4c82-a357-e7cd0054558f,ambience,medium
d4032b3a-f59c-4c82-a357-e7cd0054558f,comfort,medium
d4032b3a-f59c-4c82-a357-e7cd0054558f,cleanliness,medium
d4032b3a-f59c-4c82-a357-e7cd0054558f,wifi_speed,low
d4032b3a-f59c-4c82-a357-e7cd0054558f,service,medium
4bbe0559-9fb2-4e41-ad21-cc39eeccf8a0,comfort,medium
4bbe0559-9fb2-4e41-ad21-cc39eeccf8a0,cleanliness,high
4bbe0559-9fb2-4e41-ad21-cc39eeccf8a0,service,medium
4bbe0559-9fb2-4e41-ad21-cc39eeccf8a0,ambience,low
4bbe0559-9fb2-4e41-ad21-cc39eeccf8a0,wifi_speed,low
2cc80625-7d61-4b48-876e-2055f4a15937,service,low
2cc80625-7d61-4b48-876e-2055f4a15937,wifi_speed,low
2cc80625-7d61-4b48-876e-2055f4a15937,ambience,low
2cc80625-7d61-4b48-876e-2055f4a15937,cleanliness,low
2cc80625-7d61-4b48-876e-2055f4a15937,comfort,high
31470a93-3b99-440e-b954-faf264a4bdf1,comfort,medium
31470a93-3b99-440e-b954-faf264a4bdf1,cleanliness,low
31470a93-3b99-440e-b954-faf264a4bdf1,wifi_speed,high
31470a93-3b99-440e-b954-faf264a4bdf1,service,high
31470a93-3b99-440e-b954-faf264a4bdf1,ambience,high
c1b2685d-d5eb-4cb1-9306-9c1fce2ccb3b,service,medium
c1b2685d-d5eb-4cb1-9306-9c1fce2ccb3b,ambience,low
54e32f2c-a7e4-466d-8ef7-87a5f008c7d3,comfort,low
54e32f2c-a7e4-466d-8ef7-87a5f008c7d3,cleanliness,medium
dfda90ea-0f70-4fca-be07-4f8b5aecb08b,cleanliness,high
dfda90ea-0f70-4fca-be07-4f8b5aecb08b,service,low
dfda90ea-0f70-4fca-be07-4f8b5aecb08b,comfort,low
dfda90ea-0f70-4fca-be07-4f8b5aecb08b,wifi_speed,medium
f7b823ca-42a4-4957-b40c-2e36f37d4633,service,high
f7b823ca-42a4-4957-b40c-2e36f37d4633,comfort,medium
d9f7e013-a545-4f47-877c-91ee6bbfd33a,wifi_speed,high
d9f7e013-a545-4f47-877c-91ee6bbfd33a,ambience,high
d9f7e013-a545-4f47-877c-91ee6bbfd33a,cleanliness,high
d9f7e013-a545-4f47-877c-91ee6bbfd33a,comfort,low
d9f7e013-a545-4f47-877c-91ee6bbfd33a,service,high
0e24e203-ea4e-48c9-a325-1b7103192db8,wifi_speed,medium
0e24e203-ea4e-48c9-a325-1b7103192db8,comfort,high
0e24e203-ea4e-48c9-a325-1b7103192db8,ambience,medium
2dfd4cc9-2750-4db6-a8a8-a5314ad3c2b0,wifi_speed,high
2dfd4cc9-2750-4db6-a8a8-a5314ad3c2b0,ambience,high
8e728642-a6ed-4c11-b044-d52d1b5f8606,service,medium
8e728642-a6ed-4c11-b044-d52d1b5f8606,ambience,high
8e728642-a6ed-4c11-b044-d52d1b5f8606,comfort,high
8e728642-a6ed-4c11-b044-d52d1b5f8606,wifi_speed,high
451626e3-b657-42ba-b643-c141510bbffe,cleanliness,medium
451626e3-b657-42ba-b643-c141510bbffe,wifi_speed,low
451626e3-b657-42ba-b643-c141510bbffe,service,low
d5eb0989-2f49-4ef8-95df-dffc130fa345,service,low
d5eb0989-2f49-4ef8-95df-dffc130fa345,wifi_speed,low
d5eb0989-2f49-4ef8-95df-dffc130fa345,ambience,medium
d5eb0989-2f49-4ef8-95df-dffc130fa345,cleanliness,medium
d5eb0989-2f49-4ef8-95df-dffc130fa345,comfort,low
779ea76e-68cc-42be-a3d6-9087536361c2,cleanliness,medium
779ea76e-68cc-42be-a3d6-9087536361c2,service,low
47361965-c7df-4d0d-af77-8d18a9c66af5,service,low
47361965-c7df-4d0d-af77-8d18a9c66af5,wifi_speed,low
47361965-c7df-4d0d-af77-8d18a9c66af5,ambience,medium
47361965-c7df-4d0d-af77-8d18a9c66af5,cleanliness,low
601076de-95c7-4e35-becd-e4d6c80b888c,comfort,medium
601076de-95c7-4e35-becd-e4d6c80b888c,wifi_speed,medium
601076de-95c7-4e35-becd-e4d6c80b888c,service,high
601076de-95c7-4e35-becd-e4d6c80b888c,ambience,low
7d7e9a4e-b9df-4ee6-aa4b-b496ea9958ec,comfort,low
7d7e9a4e-b9df-4ee6-aa4b-b496ea9958ec,ambience,low
7d7e9a4e-b9df-4ee6-aa4b-b496ea9958ec,cleanliness,low
a6a8046f-e68d-4ee4-b431-9acd2d48603d,service,low
a6a8046f-e68d-4ee4-b431-9acd2d48603d,comfort,low
a6a8046f-e68d-4ee4-b431-9acd2d48603d,wifi_speed,medium
a6a8046f-e68d-4ee4-b431-9acd2d48603d,cleanliness,low
07860e94-f22e-4f4c-b9f9-33452985f7d0,cleanliness,high
07860e94-f22e-4f4c-b9f9-33452985f7d0,service,low
07860e94-f22e-4f4c-b9f9-33452985f7d0,ambience,medium
87a55667-e1e0-4790-bddc-4e8253cae5cb,cleanliness,medium
87a55667-e1e0-4790-bddc-4e8253cae5cb,wifi_speed,high
87a55667-e1e0-4790-bddc-4e8253cae5cb,service,low
87a55667-e1e0-4790-bddc-4e8253cae5cb,comfort,medium
9f6c0da6-4d3c-412f-8600-0c88a28561f1,wifi_speed,low
9f6c0da6-4d3c-412f-8600-0c88a28561f1,ambience,low
9f6c0da6-4d3c-412f-8600-0c88a28561f1,comfort,high
9f6c0da6-4d3c-412f-8600-0c88a28561f1,service,high
64f92c97-b753-48da-a877-9fe6a7816627,comfort,low
64f92c97-b753-48da-a877-9fe6a7816627,ambience,high
64f92c97-b753-48da-a877-9fe6a7816627,cleanliness,medium
64f92c97-b753-48da-a877-9fe6a7816627,service,high
a23327ce-151e-4631-941d-d38a16b88fca,service,low
a23327ce-151e-4631-941d-d38a16b88fca,comfort,low
a23327ce-151e-4631-941d-d38a16b88fca,wifi_speed,low
a23327ce-151e-4631-941d-d38a16b88fca,ambience,low
a44dee4b-01c4-4811-a1f2-170b43d2b39c,comfort,high
a44dee4b-01c4-4811-a1f2-170b43d2b39c,ambience,medium
a44dee4b-01c4-4811-a1f2-170b43d2b39c,cleanliness,low
b7cd1d9b-65a3-4db4-8a31-ecaee4258299,ambience,medium
