wifi_spot_visit_id,wifi_spot_visit_user_id,wifi_spot_visit_wifi_spot_id,wifi_spot_visit_start_datetime,wifi_spot_visit_end_datetime
bb0f8a56-7d80-44b7-8489-b708d212cf06,d0d325a1-c660-4a20-b5cd-cbef325dd834,cc24fea6-c689-48f0-8de8-6cb8f20fbab0,2022-04-21 19:53:31,2022-04-22 00:53:31
798ee911-6640-4868-8ff4-47773b8c08d7,d0d325a1-c660-4a20-b5cd-cbef325dd834,cc24fea6-c689-48f0-8de8-6cb8f20fbab0,2021-11-23 21:06:41,2021-11-24 00:06:41
7ac36664-4304-4175-bb3c-49ea82539755,d0d325a1-c660-4a20-b5cd-cbef325dd834,cc24fea6-c689-48f0-8de8-6cb8f20fbab0,2021-03-18 18:51:40,2021-03-18 21:51:40
8fb505b2-523c-403b-8610-f25602bd44ef,d0d325a1-c660-4a20-b5cd-cbef325dd834,cc24fea6-c689-48f0-8de8-6cb8f20fbab0,2023-11-15 04:03:50,2023-11-15 08:03:50
59c60cc8-97a0-4687-a21c-4341c835a642,d0d325a1-c660-4a20-b5cd-cbef325dd834,cc24fea6-c689-48f0-8de8-6cb8f20fbab0,2024-05-15 16:18:07,2024-05-15 21:18:07
5ee200bc-0ff9-406a-9dd9-8e5c89a543c6,d0d325a1-c660-4a20-b5cd-cbef325dd834,7f3ba3dc-4d62-4644-b9f1-3afe5b88ee4b,2025-01-03 04:11:57,2025-01-03 05:11:57
1b12059d-b651-4b15-b26f-c3fa4e834c62,d0d325a1-c660-4a20-b5cd-cbef325dd834,7f3ba3dc-4d62-4644-b9f1-3afe5b88ee4b,2022-06-26 16:29:39,2022-06-26 19:29:39
3617eea6-6ffb-481f-8fbb-2200d7b97d0f,d0d325a1-c660-4a20-b5cd-cbef325dd834,7f3ba3dc-4d62-4644-b9f1-3afe5b88ee4b,2023-08-23 09:57:18,2023-08-23 14:57:18
bad58a44-04dc-415e-86d6-280dafce996d,d0d325a1-c660-4a20-b5cd-cbef325dd834,7f3ba3dc-4d62-4644-b9f1-3afe5b88ee4b,2024-07-03 20:57:10,2024-07-03 21:57:10
74ae7583-b57a-4e83-b129-f4ae6e5b63f1,d0d325a1-c660-4a20-b5cd-cbef325dd834,7f3ba3dc-4d62-4644-b9f1-3afe5b88ee4b,2020-06-25 23:14:09,2020-06-26 03:14:09
17c6dcde-a731-42ec-b516-f87fae88f734,d0d325a1-c660-4a20-b5cd-cbef325dd834,7f3ba3dc-4d62-4644-b9f1-3afe5b88ee4b,2020-06-07 16:14:33,2020-06-07 19:14:33
eb2e22b8-b010-40da-9ef6-54e1a88cc23f,d0d325a1-c660-4a20-b5cd-cbef325dd834,7f3ba3dc-4d62-4644-b9f1-3afe5b88ee4b,2020-02-06 12:05:44,2020-02-06 14:05:44
f51af21e-3734-4715-8e1c-fa504a53cc61,d0d325a1-c660-4a20-b5cd-cbef325dd834,7f3ba3dc-4d62-4644-b9f1-3afe5b88ee4b,2024-01-19 16:14:13,2024-01-19 17:14:13
64993624-d5e6-436c-8d9e-1e5225c1f0c3,d0d325a1-c660-4a20-b5cd-cbef325dd834,064c3d09-7f83-4102-aa76-a246c2801a11,2023-07-19 14:16:51,2023-07-19 16:16:51
b23f9e4e-be67-4476-ace4-45154f938c04,d0d325a1-c660-4a20-b5cd-cbef325dd834,064c3d09-7f83-4102-aa76-a246c2801a11,2023-07-17 06:06:01,2023-07-17 11:06:01
00e90091-97aa-4f8b-b4cd-a6a6d75904ab,d0d325a1-c660-4a20-b5cd-cbef325dd834,fceaa4df-f1e3-4f00-b739-64384592d666,2020-07-04 11:11:54,2020-07-04 15:11:54
86055968-21da-45e6-8ae9-65b7ec3f3992,d0d325a1-c660-4a20-b5cd-cbef325dd834,fceaa4df-f1e3-4f00-b739-64384592d666,2020-05-23 10:45:35,2020-05-23 12:45:35
1a69b08b-1177-49b7-85d4-4eb15c252097,d0d325a1-c660-4a20-b5cd-cbef325dd834,fceaa4df-f1e3-4f00-b739-64384592d666,2023-02-12 14:31:17,2023-02-12 18:31:17
335432b8-efe0-41cf-bdea-9b9084526c55,d0d325a1-c660-4a20-b5cd-cbef325dd834,fceaa4df-f1e3-4f00-b739-64384592d666,2024-12-31 17:37:35,2024-12-31 18:37:35
a528d1d9-47be-444a-bab7-f2a1ef3b2d28,d0d325a1-c660-4a20-b5cd-cbef325dd834,fceaa4df-f1e3-4f00-b739-64384592d666,2021-04-21 21:50:43,2021-04-22 00:50:43
d5427fee-e70c-4f80-a955-d8a74e068512,d0d325a1-c660-4a20-b5cd-cbef325dd834,fceaa4df-f1e3-4f00-b739-64384592d666,2022-03-04 08:12:34,2022-03-04 13:12:34
e8cba164-8d7d-4056-abdc-461b8252b461,d0d325a1-c660-4a20-b5cd-cbef325dd834,fceaa4df-f1e3-4f00-b739-64384592d666,2023-12-21 22:27:34,2023-12-22 02:27:34
180f0f8c-8741-44b5-b3d0-9ed15c67c6a0,d0d325a1-c660-4a20-b5cd-cbef325dd834,fceaa4df-f1e3-4f00-b739-64384592d666,2024-03-06 05:33:09,2024-03-06 07:33:09
686ccdea-b63c-44db-afee-e11a727ac122,d0d325a1-c660-4a20-b5cd-cbef325dd834,56f8dd81-8834-40e9-bf03-5f51bec7e71b,2022-09-19 22:47:08,2022-09-20 01:47:08
72a57f5a-9ffe-4b0e-ab68-c2fbbc70d829,d0d325a1-c660-4a20-b5cd-cbef325dd834,56f8dd81-8834-40e9-bf03-5f51bec7e71b,2023-07-21 04:18:25,2023-07-21 09:18:25
2d66ad78-23fb-4081-9ad6-ba681cd35729,d0d325a1-c660-4a20-b5cd-cbef325dd834,56f8dd81-8834-40e9-bf03-5f51bec7e71b,2025-01-30 08:31:32,2025-01-30 13:31:32
96d3bce4-4634-4d81-8734-ae150b4f1cc7,d0d325a1-c660-4a20-b5cd-cbef325dd834,56f8dd81-8834-40e9-bf03-5f51bec7e71b,2020-06-18 19:21:56,2020-06-18 20:21:56
4ff28aad-a5d7-4963-821d-0bd95077c6fc,d0d325a1-c660-4a20-b5cd-cbef325dd834,56f8dd81-8834-40e9-bf03-5f51bec7e71b,2023-05-09 08:22:20,2023-05-09 12:22:20
cd0c3483-9f69-4da9-bf49-8909647ac43e,d0d325a1-c660-4a20-b5cd-cbef325dd834,56f8dd81-8834-40e9-bf03-5f51bec7e71b,2021-08-26 16:38:39,2021-08-26 21:38:39
d8c45df6-e1ac-4d95-bd51-1af470383210,d0d325a1-c660-4a20-b5cd-cbef325dd834,56f8dd81-8834-40e9-bf03-5f51bec7e71b,2025-04-16 06:12:50,2025-04-16 09:12:50
63d065a0-63bb-496c-af51-b4cf134ffbbf,d0d325a1-c660-4a20-b5cd-cbef325dd834,c429afc2-f894-4953-a5a2-e4ccfa36d49c,2023-12-11 19:55:31,2023-12-12 00:55:31
7ef79828-ab50-448c-8907-c5ecfbf728b2,d0d325a1-c660-4a20-b5cd-cbef325dd834,c429afc2-f894-4953-a5a2-e4ccfa36d49c,2023-07-10 08:19:39,2023-07-10 11:19:39
91120f2d-387b-4a44-a602-033d80f6cee7,d0d325a1-c660-4a20-b5cd-cbef325dd834,0fd0df6e-7491-4a4e-a138-35714e6cf7b5,2022-04-05 10:58:54,2022-04-05 15:58:54
ccbe9d57-5c44-4884-93c0-9e993a85e0f2,d0d325a1-c660-4a20-b5cd-cbef325dd834,01bd06fd-e962-4200-80a6-3175054ca008,2020-02-20 11:01:09,2020-02-20 12:01:09
a10ce416-57c9-4ae7-8a9f-268d7ab1f0dd,d0d325a1-c660-4a20-b5cd-cbef325dd834,01bd06fd-e962-4200-80a6-3175054ca008,2020-10-05 17:01:08,2020-10-05 18:01:08
6c1515ea-67fe-4110-8128-9c98eb9b3b41,d0d325a1-c660-4a20-b5cd-cbef325dd834,01bd06fd-e962-4200-80a6-3175054ca008,2024-11-05 11:55:07,2024-11-05 16:55:07
69a1f992-307f-4dbd-a228-4c46e19be0c9,d0d325a1-c660-4a20-b5cd-cbef325dd834,01bd06fd-e962-4200-80a6-3175054ca008,2024-07-01 18:45:37,2024-07-01 21:45:37
15d73c69-5a74-4d72-ab65-3533cfd5a23c,d0d325a1-c660-4a20-b5cd-cbef325dd834,01bd06fd-e962-4200-80a6-3175054ca008,2022-12-27 22:19:00,2022-12-28 00:19:00
1c64e828-6d63-4c46-9f2b-d66e7cd0bbed,d0d325a1-c660-4a20-b5cd-cbef325dd834,01bd06fd-e962-4200-80a6-3175054ca008,2021-03-26 20:15:45,2021-03-26 23:15:45
4c0f82ee-5ccb-40bb-8d59-29d4bd40f166,d0d325a1-c660-4a20-b5cd-cbef325dd834,01bd06fd-e962-4200-80a6-3175054ca008,2024-05-29 10:03:33,2024-05-29 15:03:33
967352ec-d5a5-47ef-8159-9074445eccf9,d0d325a1-c660-4a20-b5cd-cbef325dd834,01bd06fd-e962-4200-80a6-3175054ca008,2021-09-08 06:53:31,2021-09-08 09:53:31
6aad6d46-f138-4b6f-96b0-bef8a5e1b626,d0d325a1-c660-4a20-b5cd-cbef325dd834,01bd06fd-e962-4200-80a6-3175054ca008,2023-09-27 23:32:04,2023-09-28 00:32:04
b65a7696-c6df-4d28-b3a5-40c33a0c52ca,d0d325a1-c660-4a20-b5cd-cbef325dd834,01bd06fd-e962-4200-80a6-3175054ca008,2023-12-17 16:14:06,2023-12-17 21:14:06
8452a4a0-c277-41a2-a2ab-08c20a04a6fa,d0d325a1-c660-4a20-b5cd-cbef325dd834,607772f6-f05f-42ee-a733-8fb6a07311c5,2024-08-10 16:55:04,2024-08-10 19:55:04
f77c1b37-a747-4ef1-b6d7-2e8a6f2562ac,d0d325a1-c660-4a20-b5cd-cbef325dd834,607772f6-f05f-42ee-a733-8fb6a07311c5,2020-08-04 12:58:36,2020-08-04 13:58:36
50994395-e874-4fbe-8e07-66c76208b7ad,d0d325a1-c660-4a20-b5cd-cbef325dd834,607772f6-f05f-42ee-a733-8fb6a07311c5,2022-12-05 20:19:37,2022-12-06 00:19:37
79883e46-d9bf-4663-8ecc-68bc5cdfc621,d0d325a1-c660-4a20-b5cd-cbef325dd834,607772f6-f05f-42ee-a733-8fb6a07311c5,2022-09-20 21:35:42,2022-09-21 01:35:42
1b83d7e8-531b-4847-b308-4296855f9d29,d0d325a1-c660-4a20-b5cd-cbef325dd834,607772f6-f05f-42ee-a733-8fb6a07311c5,2024-05-16 22:34:45,2024-05-17 01:34:45
0ae47529-70ec-487d-85e4-80b52d4743fd,d0d325a1-c660-4a20-b5cd-cbef325dd834,607772f6-f05f-42ee-a733-8fb6a07311c5,2025-04-08 14:30:06,2025-04-08 16:30:06
f1913849-062e-4393-ba76-0de797cb8f50,d0d325a1-c660-4a20-b5cd-cbef325dd834,607772f6-f05f-42ee-a733-8fb6a07311c5,2020-05-01 03:32:03,2020-05-01 04:32:03
76f38e3d-7083-4ba5-a3f6-725f368f2b51,d0d325a1-c660-4a20-b5cd-cbef325dd834,3f69c684-61e8-46f7-876b-af08fb553e15,2024-11-01 13:36:39,2024-11-01 17:36:39
e6cd26ec-595b-4c0d-94c3-5591cd280dbe,d0d325a1-c660-4a20-b5cd-cbef325dd834,3f69c684-61e8-46f7-876b-af08fb553e15,2021-07-10 01:19:18,2021-07-10 06:19:18
c55f1759-0e6a-4f24-91df-184650a7a67d,d0d325a1-c660-4a20-b5cd-cbef325dd834,3f69c684-61e8-46f7-876b-af08fb553e15,2024-09-03 13:13:56,2024-09-03 14:13:56
19a381cd-af44-4152-a512-a2f082d1b87d,d0d325a1-c660-4a20-b5cd-cbef325dd834,3f69c684-61e8-46f7-876b-af08fb553e15,2025-04-11 10:25:10,2025-04-11 14:25:10
e22c8265-bacd-45d1-8042-aff79bd216bb,d0d325a1-c660-4a20-b5cd-cbef325dd834,3f69c684-61e8-46f7-876b-af08fb553e15,2021-09-12 10:21:01,2021-09-12 14:21:01
4789926f-0acc-4b4f-b0a7-71929fb35c2d,d0d325a1-c660-4a20-b5cd-cbef325dd834,2b77c262-7491-41ae-afdd-685eccf58f49,2025-04-23 06:54:07,2025-04-23 11:54:07
e2340b29-07e1-4a7a-a050-77c60bc5e9d9,d0d325a1-c660-4a20-b5cd-cbef325dd834,07ac3fb0-06ad-4e65-8bf2-17f99bbe8ae2,2020-12-19 12:10:11,2020-12-19 16:10:11
e8dfa8a5-ef60-4f6f-9ef9-b41d378aef8f,d0d325a1-c660-4a20-b5cd-cbef325dd834,07ac3fb0-06ad-4e65-8bf2-17f99bbe8ae2,2021-01-04 14:41:27,2021-01-04 18:41:27
9f407538-0130-4f40-842f-88994507340f,d0d325a1-c660-4a20-b5cd-cbef325dd834,07ac3fb0-06ad-4e65-8bf2-17f99bbe8ae2,2022-12-09 04:54:50,2022-12-09 06:54:50
7b984711-1658-448d-ab41-94af1bbb78a2,d0d325a1-c660-4a20-b5cd-cbef325dd834,07ac3fb0-06ad-4e65-8bf2-17f99bbe8ae2,2021-11-09 16:09:25,2021-11-09 21:09:25
54f0e6d0-4093-4084-9c4d-d9731aee055c,d0d325a1-c660-4a20-b5cd-cbef325dd834,2c1c561f-9028-4544-b7a8-4b286a875f38,2020-01-01 15:19:44,2020-01-01 20:19:44
3a1d9d65-b783-49af-b5c4-e9cecc7c35b1,d0d325a1-c660-4a20-b5cd-cbef325dd834,2c1c561f-9028-4544-b7a8-4b286a875f38,2022-06-15 05:28:33,2022-06-15 09:28:33
9566b4cf-4f61-4ceb-8e27-ec508546fe0e,d0d325a1-c660-4a20-b5cd-cbef325dd834,ecdf4011-e93d-4037-adad-c8723b0f98ca,2021-11-19 16:51:38,2021-11-19 21:51:38
68ca4941-e66b-4388-bead-ef78da3967da,d0d325a1-c660-4a20-b5cd-cbef325dd834,ecdf4011-e93d-4037-adad-c8723b0f98ca,2023-05-03 05:36:05,2023-05-03 07:36:05
7da5992d-e33c-4e11-86ce-4001984d2033,d0d325a1-c660-4a20-b5cd-cbef325dd834,ecdf4011-e93d-4037-adad-c8723b0f98ca,2024-07-30 17:59:27,2024-07-30 21:59:27
f4e2be5a-4683-4550-8b42-1fec29e0e590,d0d325a1-c660-4a20-b5cd-cbef325dd834,ecdf4011-e93d-4037-adad-c8723b0f98ca,2024-07-24 02:42:38,2024-07-24 05:42:38
f52ae98b-e658-469d-a9af-e0e0443f966f,d0d325a1-c660-4a20-b5cd-cbef325dd834,ecdf4011-e93d-4037-adad-c8723b0f98ca,2024-08-31 05:06:56,2024-08-31 08:06:56
83f762ca-ba70-4fe3-8095-b5789934c7b9,d0d325a1-c660-4a20-b5cd-cbef325dd834,fcfd95a9-5d36-429a-96f8-f9a73a7a7d3a,2024-05-14 23:21:00,2024-05-15 02:21:00
87f80b08-72b5-4824-8c63-61e0326800a9,d0d325a1-c660-4a20-b5cd-cbef325dd834,fcfd95a9-5d36-429a-96f8-f9a73a7a7d3a,2020-12-05 09:17:06,2020-12-05 12:17:06
8d118ba4-fd40-475d-8516-e13b2e4d8e50,d0d325a1-c660-4a20-b5cd-cbef325dd834,fcfd95a9-5d36-429a-96f8-f9a73a7a7d3a,2023-03-10 13:49:19,2023-03-10 14:49:19
8387aef9-855b-4158-8e8f-b018dd678b93,d0d325a1-c660-4a20-b5cd-cbef325dd834,fcfd95a9-5d36-429a-96f8-f9a73a7a7d3a,2021-09-14 07:11:53,2021-09-14 12:11:53
3ec973b2-550d-4948-bd5f-cb06b16a36b7,d0d325a1-c660-4a20-b5cd-cbef325dd834,ac7ba32f-7e5d-4676-8ea9-b0e4853b2849,2020-10-09 19:56:40,2020-10-10 00:56:40
d4f981e8-7e64-4aa8-8f18-9c660ba1724d,d0d325a1-c660-4a20-b5cd-cbef325dd834,8ad58f0b-45dc-4e33-b1c3-138323b42883,2024-07-22 04:47:19,2024-07-22 09:47:19
8e3ae0a1-a363-44da-bec6-230136ea3f93,d0d325a1-c660-4a20-b5cd-cbef325dd834,8ad58f0b-45dc-4e33-b1c3-138323b42883,2022-05-01 13:18:15,2022-05-01 17:18:15
34cea9b9-596e-4b22-94dc-4597fcf37d12,d0d325a1-c660-4a20-b5cd-cbef325dd834,8ad58f0b-45dc-4e33-b1c3-138323b42883,2022-07-29 21:56:52,2022-07-30 00:56:52
01260f8e-52bc-49e6-8d01-fa2347371602,d0d325a1-c660-4a20-b5cd-cbef325dd834,1099a918-9002-45ef-b13d-19877fd7ceea,2023-12-14 10:29:16,2023-12-14 15:29:16
2052235f-86d6-430a-9928-1730637a3493,d0d325a1-c660-4a20-b5cd-cbef325dd834,1099a918-9002-45ef-b13d-19877fd7ceea,2023-07-09 18:29:49,2023-07-09 21:29:49
38b493b8-86e1-49d0-a5b6-f7aa5b9844e5,d0d325a1-c660-4a20-b5cd-cbef325dd834,1099a918-9002-45ef-b13d-19877fd7ceea,2025-04-25 17:05:31,2025-04-25 18:05:31
195effc1-818e-4d7b-bc73-f10696bfc9a2,d0d325a1-c660-4a20-b5cd-cbef325dd834,1099a918-9002-45ef-b13d-19877fd7ceea,2023-02-24 21:31:30,2023-02-24 22:31:30
67edc254-241b-437a-bf69-46a9c6402fcf,d0d325a1-c660-4a20-b5cd-cbef325dd834,1099a918-9002-45ef-b13d-19877fd7ceea,2020-04-14 01:55:57,2020-04-14 04:55:57
b1cb2e87-d766-4826-b299-5cf9f1b5bd2a,d0d325a1-c660-4a20-b5cd-cbef325dd834,1099a918-9002-45ef-b13d-19877fd7ceea,2023-08-24 01:51:57,2023-08-24 06:51:57
8bcc2b0b-351d-4bb6-8ad0-017227d91018,d0d325a1-c660-4a20-b5cd-cbef325dd834,1099a918-9002-45ef-b13d-19877fd7ceea,2020-01-07 13:01:36,2020-01-07 17:01:36
9648ff35-7879-4ab8-a5a8-e159c5546ad7,d0d325a1-c660-4a20-b5cd-cbef325dd834,1099a918-9002-45ef-b13d-19877fd7ceea,2025-02-06 05:17:22,2025-02-06 09:17:22
8bc4922f-581b-440e-a25e-d45621d274d8,d0d325a1-c660-4a20-b5cd-cbef325dd834,1099a918-9002-45ef-b13d-19877fd7ceea,2022-04-19 18:32:54,2022-04-19 21:32:54
decdf263-cbf7-49a3-9056-e0a176715546,d0d325a1-c660-4a20-b5cd-cbef325dd834,1099a918-9002-45ef-b13d-19877fd7ceea,2023-06-20 07:34:43,2023-06-20 12:34:43
9e9c3a87-fe69-444d-b54c-94369b9e2b25,d0d325a1-c660-4a20-b5cd-cbef325dd834,a19bce7e-8e87-4350-9ada-2adeef3bb3e6,2024-05-06 00:14:15,2024-05-06 03:14:15
f03b000e-9aa5-49ab-ad4e-ef0262cbb0fa,d0d325a1-c660-4a20-b5cd-cbef325dd834,a19bce7e-8e87-4350-9ada-2adeef3bb3e6,2021-08-18 05:40:47,2021-08-18 07:40:47
019cdcea-f3c2-40d9-92cf-7f36e7ad7634,d0d325a1-c660-4a20-b5cd-cbef325dd834,08c589ad-d177-4b10-9e46-c4b5a5ec2bd3,2024-01-07 22:34:58,2024-01-07 23:34:58
c97b43e2-a53f-447f-a4df-0707f40aeecf,d0d325a1-c660-4a20-b5cd-cbef325dd834,08c589ad-d177-4b10-9e46-c4b5a5ec2bd3,2020-07-18 21:01:26,2020-07-18 22:01:26
9f7d924d-edc1-43d4-8d05-d83445923fec,d0d325a1-c660-4a20-b5cd-cbef325dd834,08c589ad-d177-4b10-9e46-c4b5a5ec2bd3,2021-11-21 09:04:39,2021-11-21 10:04:39
dfeb925b-e293-47ed-aecf-f24716e07dee,d0d325a1-c660-4a20-b5cd-cbef325dd834,08c589ad-d177-4b10-9e46-c4b5a5ec2bd3,2021-11-16 00:54:29,2021-11-16 03:54:29
8d8e5522-324c-40d8-a836-bc2c380c5444,d0d325a1-c660-4a20-b5cd-cbef325dd834,08c589ad-d177-4b10-9e46-c4b5a5ec2bd3,2024-07-03 01:57:58,2024-07-03 04:57:58
0d96116e-81b7-420b-b916-fe6d4f63f630,d0d325a1-c660-4a20-b5cd-cbef325dd834,08c589ad-d177-4b10-9e46-c4b5a5ec2bd3,2021-08-17 05:13:07,2021-08-17 10:13:07
0f9f9dd3-783a-434c-a92a-428947fdc4d3,d0d325a1-c660-4a20-b5cd-cbef325dd834,08c589ad-d177-4b10-9e46-c4b5a5ec2bd3,2023-04-19 04:50:58,2023-04-19 09:50:58
188ac4c8-38b9-4c3f-8bcc-db69f58022fb,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e6b08b1-7f59-4391-82d5-ba908632db4a,2024-06-09 23:59:11,2024-06-10 00:59:11
01d03bec-e817-4535-b33f-bcba9611e3b8,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e6b08b1-7f59-4391-82d5-ba908632db4a,2022-12-27 19:33:47,2022-12-27 22:33:47
a2f7aa31-654f-4575-a43b-0bff045ea77a,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e6b08b1-7f59-4391-82d5-ba908632db4a,2021-10-28 23:14:21,2021-10-29 03:14:21
2a66d98e-2ffd-4568-930a-21637adcdb0f,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e6b08b1-7f59-4391-82d5-ba908632db4a,2024-09-18 14:20:24,2024-09-18 15:20:24
465b44f1-91db-4034-8287-b277dd5d0da2,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e6b08b1-7f59-4391-82d5-ba908632db4a,2020-05-26 03:52:55,2020-05-26 05:52:55
9cef5d48-9739-42e7-ac70-601c8a6030a8,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e6b08b1-7f59-4391-82d5-ba908632db4a,2021-09-07 12:27:08,2021-09-07 13:27:08
c146eeb4-0551-449f-9743-a92c204e178f,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e6b08b1-7f59-4391-82d5-ba908632db4a,2023-01-28 23:59:18,2023-01-29 00:59:18
c6a11de6-c735-4fa7-8926-e7828df6501e,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e6b08b1-7f59-4391-82d5-ba908632db4a,2021-03-23 18:57:15,2021-03-23 21:57:15
79c67c80-831b-49b8-ba54-d04dde2a67c1,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e6b08b1-7f59-4391-82d5-ba908632db4a,2024-12-22 15:41:56,2024-12-22 16:41:56
d7be00fb-f1b3-4ae4-b8d5-a91ba212e141,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e6b08b1-7f59-4391-82d5-ba908632db4a,2022-11-11 09:16:11,2022-11-11 10:16:11
8bcec188-dd18-40ac-94db-0d65a9bd8b48,d0d325a1-c660-4a20-b5cd-cbef325dd834,e3b55341-b2f6-4b24-a155-b25bdaf7eada,2020-11-30 05:33:03,2020-11-30 08:33:03
fec0bbb0-0539-4c77-ab0e-642daaf2a6c7,d0d325a1-c660-4a20-b5cd-cbef325dd834,e3b55341-b2f6-4b24-a155-b25bdaf7eada,2023-07-03 11:36:32,2023-07-03 13:36:32
64e57275-2f7c-43c9-be59-a47f6d6657b8,d0d325a1-c660-4a20-b5cd-cbef325dd834,e3b55341-b2f6-4b24-a155-b25bdaf7eada,2023-03-24 19:46:19,2023-03-24 20:46:19
915e4d54-09f1-4bc2-8ff3-af14831df008,d0d325a1-c660-4a20-b5cd-cbef325dd834,e3b55341-b2f6-4b24-a155-b25bdaf7eada,2023-01-04 22:01:09,2023-01-05 00:01:09
4e3594be-8de1-41e4-8a5c-5d6f1d1dd67f,d0d325a1-c660-4a20-b5cd-cbef325dd834,e3b55341-b2f6-4b24-a155-b25bdaf7eada,2022-05-06 16:58:54,2022-05-06 19:58:54
a5a7d7b7-a5a8-42c2-96c6-f4a91c9549a0,d0d325a1-c660-4a20-b5cd-cbef325dd834,e3b55341-b2f6-4b24-a155-b25bdaf7eada,2023-05-04 09:46:54,2023-05-04 13:46:54
eefad49c-750c-4000-a852-7d23eaea38e3,d0d325a1-c660-4a20-b5cd-cbef325dd834,e3b55341-b2f6-4b24-a155-b25bdaf7eada,2024-01-10 13:23:15,2024-01-10 18:23:15
1511f35f-47d1-4553-93dd-a144e4d819a4,d0d325a1-c660-4a20-b5cd-cbef325dd834,e3b55341-b2f6-4b24-a155-b25bdaf7eada,2020-12-01 10:51:47,2020-12-01 13:51:47
f7931a55-544f-467f-8c41-194b182f24f7,d0d325a1-c660-4a20-b5cd-cbef325dd834,e3b55341-b2f6-4b24-a155-b25bdaf7eada,2023-04-28 14:25:32,2023-04-28 19:25:32
464df5a0-10fc-4efa-b0c9-31120411d0dd,d0d325a1-c660-4a20-b5cd-cbef325dd834,e3b55341-b2f6-4b24-a155-b25bdaf7eada,2022-01-15 21:15:58,2022-01-15 23:15:58
b8831458-21ce-45ee-bd81-1e9de927e8a6,d0d325a1-c660-4a20-b5cd-cbef325dd834,29f41ae0-4a52-4794-b8bd-151104b07c26,2023-02-14 10:28:15,2023-02-14 15:28:15
3c0f8174-d018-4288-8fcb-03c49ded63f3,d0d325a1-c660-4a20-b5cd-cbef325dd834,29f41ae0-4a52-4794-b8bd-151104b07c26,2024-11-06 05:20:53,2024-11-06 06:20:53
7ff03f3d-e0a2-4e01-9c0a-44699dc31d54,d0d325a1-c660-4a20-b5cd-cbef325dd834,29f41ae0-4a52-4794-b8bd-151104b07c26,2022-04-06 20:32:38,2022-04-06 21:32:38
82573f8c-8454-4665-8a32-98c9b777bafc,d0d325a1-c660-4a20-b5cd-cbef325dd834,29f41ae0-4a52-4794-b8bd-151104b07c26,2024-05-10 05:14:30,2024-05-10 07:14:30
4e3306cf-33cf-468a-9e36-e9a1b4c4a4f6,d0d325a1-c660-4a20-b5cd-cbef325dd834,2bdf5c11-07eb-4970-b269-132ca4173a1d,2022-12-21 00:43:12,2022-12-21 01:43:12
fbf024bc-91cf-4db0-b62e-ee2a29d4012d,d0d325a1-c660-4a20-b5cd-cbef325dd834,2bdf5c11-07eb-4970-b269-132ca4173a1d,2020-11-17 19:08:22,2020-11-17 20:08:22
daacc2ca-fccd-4ffa-aa9e-3996212613db,d0d325a1-c660-4a20-b5cd-cbef325dd834,2bdf5c11-07eb-4970-b269-132ca4173a1d,2023-07-24 21:50:50,2023-07-24 23:50:50
9be43741-272a-4239-b03a-4bc793a4cc7c,d0d325a1-c660-4a20-b5cd-cbef325dd834,2bdf5c11-07eb-4970-b269-132ca4173a1d,2020-10-09 13:30:19,2020-10-09 14:30:19
757eee93-053c-47ec-b68b-9a2679ae18a0,d0d325a1-c660-4a20-b5cd-cbef325dd834,2bdf5c11-07eb-4970-b269-132ca4173a1d,2023-08-09 22:36:19,2023-08-10 03:36:19
9fdca013-046d-4240-a765-fb58b1d61ece,d0d325a1-c660-4a20-b5cd-cbef325dd834,2bdf5c11-07eb-4970-b269-132ca4173a1d,2020-01-21 23:11:10,2020-01-22 00:11:10
70b6506a-da0d-4ebd-b90b-37308c585956,d0d325a1-c660-4a20-b5cd-cbef325dd834,2bdf5c11-07eb-4970-b269-132ca4173a1d,2023-02-06 16:23:51,2023-02-06 18:23:51
749ef725-c230-4a1d-ad96-ba4461283b17,d0d325a1-c660-4a20-b5cd-cbef325dd834,2bdf5c11-07eb-4970-b269-132ca4173a1d,2022-02-05 07:49:21,2022-02-05 10:49:21
18ebcc4c-7ec5-43af-a863-ddc329b37999,d0d325a1-c660-4a20-b5cd-cbef325dd834,2bdf5c11-07eb-4970-b269-132ca4173a1d,2020-12-16 14:03:47,2020-12-16 15:03:47
c0d4e198-f72c-40f7-b37c-7e20802ea7ed,d0d325a1-c660-4a20-b5cd-cbef325dd834,2bdf5c11-07eb-4970-b269-132ca4173a1d,2023-11-23 03:10:01,2023-11-23 04:10:01
0428bf91-05fe-4f22-8165-220349b02ed2,d0d325a1-c660-4a20-b5cd-cbef325dd834,6acb3486-8dd3-4932-a750-23064537c9f3,2024-11-06 16:08:18,2024-11-06 18:08:18
